raw_audio, threshold
-86.897461, 124.090909
-86.897461, 124.090909
-46.897461, 124.090909
41.102539, 124.090909
-22.897461, 124.090909
41.102539, 124.090909
73.102539, 124.090909
-22.897461, 124.090909
9.102539, 124.090909
41.102539, 124.090909
-22.897461, 124.090909
-22.897461, 124.090909
-46.897461, 124.090909
-22.897461, 124.090909
-22.897461, 124.090909
9.102539, 124.090909
-22.897461, 124.090909
41.102539, 124.090909
41.102539, 124.090909
-22.897461, 124.090909
-22.897461, 124.090909
-22.897461, 124.090909
-22.897461, 124.090909
41.102539, 124.090909
81.102539, 124.090909
9.102539, 124.090909
81.102539, 124.090909
9.102539, 124.090909
-86.897461, 124.090909
-86.897461, 124.090909
-86.897461, 124.090909
-22.897461, 124.090909
-22.897461, 124.090909
41.102539, 124.090909
104.102539, 124.090909
73.102539, 124.090909
41.102539, 124.090909
-22.897461, 124.090909
-86.897461, 124.090909
-22.897461, 124.090909
-150.897461, 124.090909
-22.897461, 124.090909
41.102539, 124.090909
73.102539, 124.090909
73.102539, 124.090909
41.102539, 124.090909
-22.897461, 124.090909
-22.897461, 124.090909
-86.897461, 124.090909
-22.897461, 124.090909
-46.897461, 124.090909
-22.897461, 124.090909
9.102539, 124.090909
41.102539, 124.090909
41.102539, 124.090909
41.102539, 124.090909
41.102539, 124.090909
-22.897461, 124.090909
-86.897461, 124.090909
-22.897461, 124.090909
-22.897461, 124.090909
9.102539, 124.090909
41.102539, 124.090909
41.102539, 124.090909
41.102539, 124.090909
73.102539, 124.090909
-22.897461, 124.090909
-22.897461, 124.090909
-22.897461, 124.090909
41.102539, 124.090909
41.102539, 124.090909
41.102539, 124.090909
-22.897461, 124.090909
41.102539, 124.090909
-86.897461, 124.090909
-22.897461, 124.090909
-22.897461, 124.090909
41.102539, 124.090909
9.102539, 124.090909
9.102539, 124.090909
73.102539, 124.090909
41.102539, 124.090909
-46.897461, 124.090909
-22.897461, 124.090909
-86.897461, 124.090909
-22.897461, 124.090909
41.102539, 124.090909
104.102539, 124.090909
104.102539, 124.090909
-22.897461, 124.090909
-22.897461, 124.090909
-150.897461, 124.090909
-86.897461, 124.090909
-22.897461, 124.090909
104.102539, 124.090909
104.102539, 124.090909
81.102539, 124.090909
41.102539, 124.090909
41.102539, 124.090909
41.102539, 124.090909
41.102539, 124.090909
-86.897461, 124.090909
-86.897461, 124.090909
-86.897461, 124.090909
-86.897461, 124.090909
-86.897461, 124.090909
-150.897461, 124.090909
-22.897461, 124.090909
73.102539, 124.090909
73.102539, 124.090909
41.102539, 124.090909
-22.897461, 124.090909
-22.897461, 124.090909
-46.897461, 124.090909
-86.897461, 124.090909
9.102539, 124.090909
-86.897461, 124.090909
9.102539, 124.090909
73.102539, 124.090909
104.102539, 124.090909
73.102539, 124.090909
73.102539, 124.090909
41.102539, 124.090909
-22.897461, 124.090909
-86.897461, 124.090909
-150.897461, 124.090909
-150.897461, 124.090909
-86.897461, 124.090909
-22.897461, 124.090909
41.102539, 124.090909
41.102539, 124.090909
73.102539, 124.090909
104.102539, 124.090909
-22.897461, 124.090909
41.102539, 124.090909
41.102539, 124.090909
9.102539, 124.090909
73.102539, 124.090909
-86.897461, 124.090909
-22.897461, 124.090909
-86.897461, 124.090909
-22.897461, 124.090909
-86.897461, 124.090909
-22.897461, 124.090909
-22.897461, 124.090909
73.102539, 124.090909
73.102539, 124.090909
104.102539, 124.090909
41.102539, 124.090909
