raw_audio, threshold
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
62.922852, 124.090909
-25.077148, 124.090909
-65.077148, 124.090909
-1.077148, 124.090909
30.922852, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-65.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
62.922852, 124.090909
-25.077148, 124.090909
-65.077148, 124.090909
30.922852, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
62.922852, 124.090909
-65.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
62.922852, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-25.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
30.922852, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
30.922852, 124.090909
62.922852, 124.090909
-65.077148, 124.090909
-33.077148, 124.090909
30.922852, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
30.922852, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
62.922852, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-33.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
30.922852, 124.090909
62.922852, 124.090909
-129.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
62.922852, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
62.922852, 124.090909
-1.077148, 124.090909
-65.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-65.077148, 124.090909
30.922852, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
30.922852, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
30.922852, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
62.922852, 124.090909
-1.077148, 124.090909
-65.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
62.922852, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
30.922852, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
62.922852, 124.090909
-65.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
30.922852, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
30.922852, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-25.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
62.922852, 124.090909
-1.077148, 124.090909
-65.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
30.922852, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
30.922852, 124.090909
62.922852, 124.090909
30.922852, 124.090909
-65.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
30.922852, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-65.077148, 124.090909
30.922852, 124.090909
-1.077148, 124.090909
30.922852, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
125.922852, 124.090909
-129.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
62.922852, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
30.922852, 124.090909
62.922852, 124.090909
-33.077148, 124.090909
-65.077148, 124.090909
30.922852, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-65.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-25.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
62.922852, 124.090909
-129.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
30.922852, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
30.922852, 124.090909
62.922852, 124.090909
-1.077148, 124.090909
-65.077148, 124.090909
62.922852, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
30.922852, 124.090909
-1.077148, 124.090909
30.922852, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-25.077148, 124.090909
30.922852, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
102.922852, 124.090909
-65.077148, 124.090909
-65.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
30.922852, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
30.922852, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
62.922852, 124.090909
-1.077148, 124.090909
-65.077148, 124.090909
30.922852, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-65.077148, 124.090909
30.922852, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-25.077148, 124.090909
-1.077148, 124.090909
-65.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-65.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
30.922852, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-25.077148, 124.090909
62.922852, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-25.077148, 124.090909
30.922852, 124.090909
-1.077148, 124.090909
62.922852, 124.090909
-1.077148, 124.090909
-65.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
30.922852, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
30.922852, 124.090909
30.922852, 124.090909
-129.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
62.922852, 124.090909
-1.077148, 124.090909
-65.077148, 124.090909
30.922852, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-25.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
62.922852, 124.090909
-65.077148, 124.090909
-65.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
30.922852, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
30.922852, 124.090909
-65.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
30.922852, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
62.922852, 124.090909
-1.077148, 124.090909
-65.077148, 124.090909
30.922852, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-25.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
62.922852, 124.090909
-65.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
30.922852, 124.090909
30.922852, 124.090909
30.922852, 124.090909
-25.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
62.922852, 124.090909
-65.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-25.077148, 124.090909
62.922852, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
62.922852, 124.090909
-65.077148, 124.090909
-65.077148, 124.090909
62.922852, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
30.922852, 124.090909
30.922852, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
62.922852, 124.090909
62.922852, 124.090909
62.922852, 124.090909
-129.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
30.922852, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
30.922852, 124.090909
62.922852, 124.090909
-65.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
-1.077148, 124.090909
