raw_audio, threshold
-11.058594, 99.272727
8.941406, 99.272727
1.941406, 99.272727
8.941406, 99.272727
8.941406, 99.272727
8.941406, 99.272727
8.941406, 99.272727
1.941406, 99.272727
8.941406, 99.272727
-13.058594, 99.272727
-13.058594, 99.272727
-13.058594, 99.272727
-13.058594, 99.272727
-11.058594, 99.272727
-13.058594, 99.272727
8.941406, 99.272727
8.941406, 99.272727
-11.058594, 99.272727
-11.058594, 99.272727
-13.058594, 99.272727
1.941406, 99.272727
8.941406, 99.272727
-13.058594, 99.272727
-13.058594, 99.272727
1.941406, 99.272727
8.941406, 99.272727
-11.058594, 99.272727
8.941406, 99.272727
8.941406, 99.272727
8.941406, 99.272727
8.941406, 99.272727
-13.058594, 99.272727
1.941406, 99.272727
8.941406, 99.272727
1.941406, 99.272727
15.941406, 99.272727
24.941406, 99.272727
-13.058594, 99.272727
8.941406, 99.272727
-13.058594, 99.272727
-11.058594, 99.272727
-13.058594, 99.272727
-13.058594, 99.272727
-13.058594, 99.272727
-13.058594, 99.272727
-13.058594, 99.272727
-11.058594, 99.272727
-13.058594, 99.272727
8.941406, 99.272727
8.941406, 99.272727
8.941406, 99.272727
12.941406, 99.272727
20.941406, 99.272727
-13.058594, 99.272727
8.941406, 99.272727
8.941406, 99.272727
1.941406, 99.272727
8.941406, 99.272727
-13.058594, 99.272727
1.941406, 99.272727
8.941406, 99.272727
-13.058594, 99.272727
1.941406, 99.272727
15.941406, 99.272727
20.941406, 99.272727
-13.058594, 99.272727
8.941406, 99.272727
-13.058594, 99.272727
-11.058594, 99.272727
-13.058594, 99.272727
-11.058594, 99.272727
-13.058594, 99.272727
-13.058594, 99.272727
1.941406, 99.272727
8.941406, 99.272727
1.941406, 99.272727
8.941406, 99.272727
8.941406, 99.272727
12.941406, 99.272727
15.941406, 99.272727
20.941406, 99.272727
-13.058594, 99.272727
-13.058594, 99.272727
-11.058594, 99.272727
-13.058594, 99.272727
-11.058594, 99.272727
-13.058594, 99.272727
-11.058594, 99.272727
-13.058594, 99.272727
-13.058594, 99.272727
1.941406, 99.272727
1.941406, 99.272727
1.941406, 99.272727
8.941406, 99.272727
-13.058594, 99.272727
-11.058594, 99.272727
-11.058594, 99.272727
1.941406, 99.272727
15.941406, 99.272727
24.941406, 99.272727
-13.058594, 99.272727
8.941406, 99.272727
-13.058594, 99.272727
-11.058594, 99.272727
-13.058594, 99.272727
1.941406, 99.272727
8.941406, 99.272727
-11.058594, 99.272727
1.941406, 99.272727
15.941406, 99.272727
8.941406, 99.272727
1.941406, 99.272727
8.941406, 99.272727
8.941406, 99.272727
-13.058594, 99.272727
-13.058594, 99.272727
1.941406, 99.272727
8.941406, 99.272727
-13.058594, 99.272727
-13.058594, 99.272727
-13.058594, 99.272727
-13.058594, 99.272727
-11.058594, 99.272727
1.941406, 99.272727
15.941406, 99.272727
20.941406, 99.272727
-11.058594, 99.272727
8.941406, 99.272727
8.941406, 99.272727
8.941406, 99.272727
8.941406, 99.272727
-11.058594, 99.272727
-13.058594, 99.272727
-13.058594, 99.272727
-11.058594, 99.272727
-13.058594, 99.272727
-11.058594, 99.272727
-13.058594, 99.272727
8.941406, 99.272727
8.941406, 99.272727
-13.058594, 99.272727
-11.058594, 99.272727
-13.058594, 99.272727
8.941406, 99.272727
-11.058594, 99.272727
-13.058594, 99.272727
8.941406, 99.272727
8.941406, 99.272727
8.941406, 99.272727
8.941406, 99.272727
-13.058594, 99.272727
8.941406, 99.272727
1.941406, 99.272727
8.941406, 99.272727
-13.058594, 99.272727
8.941406, 99.272727
1.941406, 99.272727
15.941406, 99.272727
24.941406, 99.272727
-13.058594, 99.272727
8.941406, 99.272727
-11.058594, 99.272727
-13.058594, 99.272727
-11.058594, 99.272727
-13.058594, 99.272727
-13.058594, 99.272727
-13.058594, 99.272727
-11.058594, 99.272727
8.941406, 99.272727
-11.058594, 99.272727
-11.058594, 99.272727
8.941406, 99.272727
8.941406, 99.272727
8.941406, 99.272727
15.941406, 99.272727
25.941406, 99.272727
8.941406, 99.272727
-13.058594, 99.272727
-13.058594, 99.272727
-13.058594, 99.272727
-13.058594, 99.272727
8.941406, 99.272727
1.941406, 99.272727
8.941406, 99.272727
1.941406, 99.272727
20.941406, 99.272727
-13.058594, 99.272727
8.941406, 99.272727
-13.058594, 99.272727
1.941406, 99.272727
8.941406, 99.272727
-13.058594, 99.272727
-13.058594, 99.272727
-13.058594, 99.272727
-38.058594, 99.272727
-39.058594, 99.272727
-80.058594, 99.272727
-13.058594, 99.272727
50.941406, 99.272727
144.941406, 99.272727
162.941406, 99.272727
162.941406, 99.272727
144.941406, 99.272727
24.941406, 99.272727
-111.058594, 99.272727
-230.058594, 99.272727
-304.058594, 99.272727
-247.058594, 99.272727
-176.058594, 99.272727
-13.058594, 99.272727
144.941406, 99.272727
175.941406, 99.272727
