raw_audio, threshold
-12.568359, 99.272727
2.431641, 99.272727
9.431641, 99.272727
-10.568359, 99.272727
-10.568359, 99.272727
-12.568359, 99.272727
-12.568359, 99.272727
-12.568359, 99.272727
-12.568359, 99.272727
2.431641, 99.272727
9.431641, 99.272727
9.431641, 99.272727
9.431641, 99.272727
9.431641, 99.272727
9.431641, 99.272727
2.431641, 99.272727
9.431641, 99.272727
-12.568359, 99.272727
-12.568359, 99.272727
-12.568359, 99.272727
2.431641, 99.272727
9.431641, 99.272727
-10.568359, 99.272727
9.431641, 99.272727
-12.568359, 99.272727
-10.568359, 99.272727
-12.568359, 99.272727
-12.568359, 99.272727
-12.568359, 99.272727
-12.568359, 99.272727
2.431641, 99.272727
16.431641, 99.272727
21.431641, 99.272727
-12.568359, 99.272727
9.431641, 99.272727
-12.568359, 99.272727
9.431641, 99.272727
-12.568359, 99.272727
-12.568359, 99.272727
2.431641, 99.272727
9.431641, 99.272727
2.431641, 99.272727
16.431641, 99.272727
26.431641, 99.272727
9.431641, 99.272727
2.431641, 99.272727
9.431641, 99.272727
-12.568359, 99.272727
-10.568359, 99.272727
2.431641, 99.272727
9.431641, 99.272727
-12.568359, 99.272727
9.431641, 99.272727
9.431641, 99.272727
2.431641, 99.272727
2.431641, 99.272727
9.431641, 99.272727
-12.568359, 99.272727
2.431641, 99.272727
9.431641, 99.272727
9.431641, 99.272727
9.431641, 99.272727
9.431641, 99.272727
2.431641, 99.272727
9.431641, 99.272727
-12.568359, 99.272727
2.431641, 99.272727
9.431641, 99.272727
-12.568359, 99.272727
2.431641, 99.272727
9.431641, 99.272727
2.431641, 99.272727
9.431641, 99.272727
-12.568359, 99.272727
-10.568359, 99.272727
-10.568359, 99.272727
-10.568359, 99.272727
-10.568359, 99.272727
-10.568359, 99.272727
-12.568359, 99.272727
2.431641, 99.272727
16.431641, 99.272727
25.431641, 99.272727
-12.568359, 99.272727
9.431641, 99.272727
2.431641, 99.272727
9.431641, 99.272727
-12.568359, 99.272727
2.431641, 99.272727
16.431641, 99.272727
9.431641, 99.272727
2.431641, 99.272727
9.431641, 99.272727
2.431641, 99.272727
16.431641, 99.272727
9.431641, 99.272727
-10.568359, 99.272727
-12.568359, 99.272727
2.431641, 99.272727
13.431641, 99.272727
2.431641, 99.272727
-10.568359, 99.272727
-12.568359, 99.272727
-12.568359, 99.272727
-12.568359, 99.272727
-12.568359, 99.272727
-10.568359, 99.272727
-10.568359, 99.272727
9.431641, 99.272727
9.431641, 99.272727
9.431641, 99.272727
2.431641, 99.272727
16.431641, 99.272727
9.431641, 99.272727
-12.568359, 99.272727
2.431641, 99.272727
9.431641, 99.272727
-10.568359, 99.272727
16.431641, 99.272727
25.431641, 99.272727
-12.568359, 99.272727
2.431641, 99.272727
2.431641, 99.272727
-10.568359, 99.272727
-37.568359, 99.272727
-12.568359, 99.272727
-12.568359, 99.272727
-12.568359, 99.272727
9.431641, 99.272727
9.431641, 99.272727
9.431641, 99.272727
