value, threshold
-0.225762, 173.727273
-0.534062, 173.727273
-0.031296, 173.727273
-0.751783, 173.727273
0.906214, 173.727273
0.256874, 173.727273
0.030429, 173.727273
-0.525215, 173.727273
0.988425, 173.727273
0.298817, 173.727273
0.385686, 173.727273
0.211645, 173.727273
0.135120, 173.727273
0.031436, 173.727273
-0.055658, 173.727273
-0.139469, 173.727273
-0.213214, 173.727273
-0.275758, 173.727273
-0.324319, 173.727273
-0.356069, 173.727273
-0.369741, 173.727273
-0.362648, 173.727273
-0.334996, 173.727273
-0.286697, 173.727273
-0.219377, 173.727273
-0.134849, 173.727273
-0.037796, 173.727273
0.067553, 173.727273
0.175237, 173.727273
0.279787, 173.727273
0.374427, 173.727273
0.452954, 173.727273
0.509399, 173.727273
0.539278, 173.727273
0.538633, 173.727273
0.505784, 173.727273
0.439978, 173.727273
0.343169, 173.727273
0.218673, 173.727273
0.072477, 173.727273
-0.088876, 173.727273
-0.256150, 173.727273
-0.420558, 173.727273
-0.571150, 173.727273
-0.699075, 173.727273
-0.793886, 173.727273
-0.848951, 173.727273
-0.856419, 173.727273
-0.814319, 173.727273
-0.719472, 173.727273
-0.575714, 173.727273
-0.385733, 173.727273
-0.159358, 173.727273
0.094740, 173.727273
0.361735, 173.727273
0.628701, 173.727273
0.878495, 173.727273
1.095984, 173.727273
1.265289, 173.727273
1.372158, 173.727273
1.406242, 173.727273
1.357535, 173.727273
1.223942, 173.727273
1.002946, 173.727273
0.702246, 173.727273
0.329391, 173.727273
-0.098628, 173.727273
-0.564014, 173.727273
-1.042793, 173.727273
-1.508601, 173.727273
-1.933265, 173.727273
-2.287266, 173.727273
-2.541755, 173.727273
-2.669614, 173.727273
-2.646455, 173.727273
-2.452787, 173.727273
-2.074328, 173.727273
-1.502131, 173.727273
-0.735592, 173.727273
0.219439, 173.727273
1.349291, 173.727273
2.632854, 173.727273
4.043512, 173.727273
5.549494, 173.727273
7.112111, 173.727273
8.690091, 173.727273
10.240959, 173.727273
11.722811, 173.727273
13.095875, 173.727273
-25.446436, 173.727273
7.595049, 173.727273
-55.571078, 173.727273
9.032967, 173.727273
10.393134, 173.727273
10.508320, 173.727273
-53.620002, 173.727273
10.019105, 173.727273
9.447492, 173.727273
8.690601, 173.727273
7.778417, 173.727273
6.749400, 173.727273
5.641555, 173.727273
4.493369, 173.727273
3.344830, 173.727273
2.234008, 173.727273
1.196237, 173.727273
0.259520, 173.727273
-0.552591, 173.727273
-1.221216, 173.727273
-1.734988, 173.727273
-2.090097, 173.727273
