value, threshold
-0.059875, 173.727273
0.536868, 173.727273
1.870119, 173.727273
-0.421436, 173.727273
0.136085, 173.727273
-0.265801, 173.727273
-0.411277, 173.727273
-0.762390, 173.727273
-0.742696, 173.727273
-1.117522, 173.727273
-0.184794, 173.727273
-1.030960, 173.727273
-0.321248, 173.727273
0.171377, 173.727273
1.253117, 173.727273
0.931288, 173.727273
1.169767, 173.727273
-0.449517, 173.727273
-0.464358, 173.727273
0.694121, 173.727273
1.176195, 173.727273
-1.657814, 173.727273
2.330683, 173.727273
-2.955582, 173.727273
1.010505, 173.727273
2.153960, 173.727273
1.809040, 173.727273
0.901918, 173.727273
-0.802558, 173.727273
-0.203320, 173.727273
-0.854889, 173.727273
-0.840780, 173.727273
-1.090737, 173.727273
-3.900352, 173.727273
-0.889869, 173.727273
1.214219, 173.727273
-1.254741, 173.727273
-0.373028, 173.727273
-1.140060, 173.727273
1.828553, 173.727273
3.714159, 173.727273
1.102733, 173.727273
-1.489819, 173.727273
-2.137103, 173.727273
-0.818316, 173.727273
-0.537011, 173.727273
1.285231, 173.727273
3.595647, 173.727273
1.874003, 173.727273
1.020550, 173.727273
1.117540, 173.727273
0.381578, 173.727273
-0.232989, 173.727273
0.383002, 173.727273
0.599511, 173.727273
-0.391645, 173.727273
1.540420, 173.727273
-0.766561, 173.727273
-2.363157, 173.727273
-3.151067, 173.727273
-1.640884, 173.727273
-0.069418, 173.727273
-4.159112, 173.727273
-2.747342, 173.727273
-1.807799, 173.727273
-1.031960, 173.727273
0.563826, 173.727273
-0.362221, 173.727273
-0.179669, 173.727273
0.998693, 173.727273
2.148894, 173.727273
3.411707, 173.727273
3.227356, 173.727273
5.362661, 173.727273
3.549781, 173.727273
2.335628, 173.727273
6.431308, 173.727273
3.881648, 173.727273
2.542340, 173.727273
-0.730078, 173.727273
-1.340319, 173.727273
-2.933266, 173.727273
-2.400064, 173.727273
-8.212522, 173.727273
-8.514349, 173.727273
-11.458607, 173.727273
-14.684482, 173.727273
-18.639978, 173.727273
-23.114497, 173.727273
-36.836552, 173.727273
89.224772, 173.727273
22.170002, 173.727273
21.848440, 173.727273
21.191635, 173.727273
20.322248, 173.727273
-1.079918, 173.727273
2.930743, 173.727273
-44.437186, 173.727273
-3.033030, 173.727273
-41.547860, 173.727273
-40.470077, 173.727273
-38.344920, 173.727273
27.225338, 173.727273
29.927831, 173.727273
75.681898, 173.727273
16.243657, 173.727273
-28.112928, 173.727273
-26.939845, 173.727273
102.297158, 173.727273
-122.702292, 173.727273
102.313180, 173.727273
-124.048630, 173.727273
-95.652179, 173.727273
33.175515, 173.727273
71.171557, 173.727273
89.795199, 173.727273
5.797898, 173.727273
19.850953, 173.727273
16.915568, 173.727273
-6.570079, 173.727273
47.456844, 173.727273
-125.632783, 173.727273
-132.749794, 173.727273
60.932674, 173.727273
-25.612490, 173.727273
-11.861493, 173.727273
-76.971135, 173.727273
-13.937381, 173.727273
179.130566, 173.727273
177.822500, 173.727273
52.017126, 173.727273
-71.715296, 173.727273
-72.767195, 173.727273
-92.597863, 173.727273
-87.780475, 173.727273
65.212721, 173.727273
64.340927, 173.727273
5.297696, 173.727273
9.215141, 173.727273
-4.981183, 173.727273
-51.242276, 173.727273
-50.214760, 173.727273
14.159882, 173.727273
-47.494740, 173.727273
78.379322, 173.727273
76.002854, 173.727273
7.805311, 173.727273
-54.255935, 173.727273
-57.736438, 173.727273
133.454909, 173.727273
-19.556309, 173.727273
-63.691794, 173.727273
-26.334943, 173.727273
-28.343441, 173.727273
55.746924, 173.727273
32.936797, 173.727273
-25.777988, 173.727273
-27.062313, 173.727273
-28.318320, 173.727273
30.103960, 173.727273
-26.483799, 173.727273
55.877097, 173.727273
58.481811, 173.727273
-132.008078, 173.727273
61.690566, 173.727273
63.627853, 173.727273
66.213592, 173.727273
-58.112630, 173.727273
-55.397439, 173.727273
-119.021476, 173.727273
75.403110, 173.727273
-53.714478, 173.727273
-6.179385, 173.727273
51.555627, 173.727273
75.221953, 173.727273
76.793766, 173.727273
10.712823, 173.727273
-55.263622, 173.727273
-55.201349, 173.727273
-57.991572, 173.727273
-55.850840, 173.727273
-9.000881, 173.727273
-11.380665, 173.727273
69.689414, 173.727273
68.467158, 173.727273
66.417182, 173.727273
-62.424368, 173.727273
1.647339, 173.727273
2.614581, 173.727273
0.153671, 173.727273
-13.829854, 173.727273
-57.162235, 173.727273
73.865601, 173.727273
-9.605601, 173.727273
-9.607009, 173.727273
-10.883106, 173.727273
16.042955, 173.727273
13.593539, 173.727273
18.101895, 173.727273
78.124713, 173.727273
-113.033120, 173.727273
-80.733676, 173.727273
17.941610, 173.727273
-2.492013, 173.727273
-47.287257, 173.727273
-49.876522, 173.727273
77.570737, 173.727273
12.934126, 173.727273
12.302362, 173.727273
136.468094, 173.727273
-80.539646, 173.727273
73.257295, 173.727273
71.186497, 173.727273
-58.524624, 173.727273
4.623522, 173.727273
-60.183559, 173.727273
5.851628, 173.727273
-78.557539, 173.727273
-77.976991, 173.727273
72.190174, 173.727273
6.798455, 173.727273
9.293354, 173.727273
10.993445, 173.727273
75.860816, 173.727273
-47.031911, 173.727273
-111.509289, 173.727273
-1.025649, 173.727273
57.060658, 173.727273
17.103286, 173.727273
16.617176, 173.727273
-48.000724, 173.727273
77.968801, 173.727273
78.003887, 173.727273
55.987326, 173.727273
-117.168835, 173.727273
-11.990985, 173.727273
-56.635516, 173.727273
7.203168, 173.727273
5.383458, 173.727273
64.872328, 173.727273
-17.450777, 173.727273
-65.413260, 173.727273
-67.293494, 173.727273
34.639387, 173.727273
57.919305, 173.727273
57.937496, 173.727273
-22.318570, 173.727273
-6.800026, 173.727273
-5.921377, 173.727273
-69.577405, 173.727273
40.848923, 173.727273
-1.697821, 173.727273
1.004788, 173.727273
-13.618718, 173.727273
-11.395496, 173.727273
-10.719097, 173.727273
72.677269, 173.727273
5.767004, 173.727273
73.451325, 173.727273
10.803071, 173.727273
-50.371518, 173.727273
-52.904084, 173.727273
-49.306047, 173.727273
55.550837, 173.727273
13.195957, 173.727273
14.100944, 173.727273
13.902952, 173.727273
-150.837656, 173.727273
-82.820625, 173.727273
70.731356, 173.727273
7.590128, 173.727273
69.698218, 173.727273
67.274324, 173.727273
64.667925, 173.727273
-23.186201, 173.727273
-24.528776, 173.727273
58.926612, 173.727273
-201.269924, 173.727273
33.534623, 173.727273
29.458423, 173.727273
-25.196948, 173.727273
54.515005, 173.727273
54.805487, 173.727273
30.877762, 173.727273
-31.818898, 173.727273
-29.921716, 173.727273
55.270545, 173.727273
-133.270191, 173.727273
-7.408160, 173.727273
-7.732570, 173.727273
-5.879846, 173.727273
61.418132, 173.727273
63.788368, 173.727273
-2.046157, 173.727273
-63.605219, 173.727273
2.163591, 173.727273
1.566606, 173.727273
-121.155777, 173.727273
4.946646, 173.727273
70.350778, 173.727273
72.191799, 173.727273
5.613487, 173.727273
7.768354, 173.727273
72.532555, 173.727273
11.021015, 173.727273
-7.303586, 173.727273
-9.499313, 173.727273
11.857336, 173.727273
-85.176015, 173.727273
-115.344361, 173.727273
50.736299, 173.727273
-51.840815, 173.727273
11.880352, 173.727273
49.008690, 173.727273
-13.090840, 173.727273
-11.689521, 173.727273
-10.497559, 173.727273
76.358556, 173.727273
8.322808, 173.727273
10.218915, 173.727273
-54.011142, 173.727273
50.723984, 173.727273
-8.738492, 173.727273
-56.852741, 173.727273
69.263185, 173.727273
3.038490, 173.727273
2.023877, 173.727273
2.336897, 173.727273
-22.509720, 173.727273
63.364843, 173.727273
59.311576, 173.727273
-67.423386, 173.727273
-66.504491, 173.727273
-67.649157, 173.727273
56.543655, 173.727273
-8.363294, 173.727273
-7.102073, 173.727273
-107.178100, 173.727273
-32.026418, 173.727273
55.413451, 173.727273
58.531447, 173.727273
60.160970, 173.727273
-2.011062, 173.727273
-2.908330, 173.727273
65.522115, 173.727273
42.991342, 173.727273
-57.102673, 173.727273
-56.569685, 173.727273
136.113414, 173.727273
-52.820550, 173.727273
-50.634644, 173.727273
-1.708825, 173.727273
-70.564996, 173.727273
-46.553344, 173.727273
82.943352, 173.727273
81.320722, 173.727273
-112.827723, 173.727273
-140.818379, 173.727273
56.873898, 173.727273
79.404654, 173.727273
77.560804, 173.727273
-52.282931, 173.727273
-55.272308, 173.727273
132.130731, 173.727273
130.707268, 173.727273
-136.284268, 173.727273
-24.994319, 173.727273
-30.143710, 173.727273
-11.581303, 173.727273
-34.441423, 173.727273
-12.885640, 173.727273
51.387292, 173.727273
-14.144703, 173.727273
27.906984, 173.727273
-11.350021, 173.727273
51.585269, 173.727273
-10.317057, 173.727273
-9.204663, 173.727273
-69.857885, 173.727273
-65.611829, 173.727273
67.852176, 173.727273
70.836274, 173.727273
7.266937, 173.727273
-7.926000, 173.727273
-5.868110, 173.727273
-10.201552, 173.727273
13.617700, 173.727273
18.015223, 173.727273
21.146035, 173.727273
-45.233018, 173.727273
-48.876197, 173.727273
-43.350898, 173.727273
21.504487, 173.727273
16.752918, 173.727273
-47.349667, 173.727273
15.746032, 173.727273
14.139734, 173.727273
70.421235, 173.727273
49.056376, 173.727273
-11.112240, 173.727273
-13.340361, 173.727273
2.119328, 173.727273
-62.487670, 173.727273
0.136311, 173.727273
-3.698628, 173.727273
59.009843, 173.727273
-5.836841, 173.727273
-4.173654, 173.727273
-8.477328, 173.727273
-71.792531, 173.727273
31.666165, 173.727273
30.456492, 173.727273
60.225081, 173.727273
-22.025286, 173.727273
-69.004647, 173.727273
-29.327338, 173.727273
-26.513879, 173.727273
-1.079497, 173.727273
3.971459, 173.727273
-12.194978, 173.727273
68.795479, 173.727273
68.700833, 173.727273
51.759178, 173.727273
-12.657374, 173.727273
15.257263, 173.727273
14.397513, 173.727273
-112.147355, 173.727273
-107.732626, 173.727273
-42.121724, 173.727273
6.011116, 173.727273
88.197063, 173.727273
23.343338, 173.727273
25.083499, 173.727273
24.234568, 173.727273
84.933006, 173.727273
17.248780, 173.727273
-46.517460, 173.727273
-49.475898, 173.727273
49.974970, 173.727273
-8.468358, 173.727273
-17.698319, 173.727273
-63.876148, 173.727273
-65.131751, 173.727273
-65.635582, 173.727273
-70.497209, 173.727273
51.484258, 173.727273
50.245789, 173.727273
26.683975, 173.727273
30.183846, 173.727273
30.036836, 173.727273
48.204323, 173.727273
116.506882, 173.727273
120.917690, 173.727273
-72.132302, 173.727273
-70.296414, 173.727273
-69.091405, 173.727273
-3.155443, 173.727273
-17.442512, 173.727273
-61.908216, 173.727273
-9.748165, 173.727273
-57.041091, 173.727273
-6.723723, 173.727273
-5.895718, 173.727273
56.200381, 173.727273
78.893859, 173.727273
-47.651270, 173.727273
-48.880745, 173.727273
-49.252481, 173.727273
16.647403, 173.727273
83.246382, 173.727273
84.623989, 173.727273
79.996566, 173.727273
-51.092928, 173.727273
-49.924301, 173.727273
-5.579056, 173.727273
-6.127256, 173.727273
74.284982, 173.727273
72.771644, 173.727273
-171.535073, 173.727273
-126.867482, 173.727273
66.531336, 173.727273
3.444730, 173.727273
1.293563, 173.727273
-22.027924, 173.727273
63.427526, 173.727273
-0.484126, 173.727273
1.040528, 173.727273
-1.856887, 173.727273
-1.501866, 173.727273
-22.704053, 173.727273
-1.480488, 173.727273
64.192369, 173.727273
63.559185, 173.727273
-62.684514, 173.727273
-87.027412, 173.727273
64.829117, 173.727273
66.374650, 173.727273
-1.278972, 173.727273
-62.489035, 173.727273
-126.234880, 173.727273
66.291173, 173.727273
66.012161, 173.727273
64.075369, 173.727273
-21.164469, 173.727273
-61.551851, 173.727273
-60.196953, 173.727273
-20.128214, 173.727273
63.589031, 173.727273
64.410300, 173.727273
-59.144559, 173.727273
67.965769, 173.727273
-19.248085, 173.727273
-20.737589, 173.727273
0.922851, 173.727273
-1.287880, 173.727273
-1.796644, 173.727273
-1.348545, 173.727273
-67.470010, 173.727273
-18.277937, 173.727273
-17.979844, 173.727273
39.760883, 173.727273
62.801638, 173.727273
2.128355, 173.727273
64.742252, 173.727273
-18.870511, 173.727273
-23.713899, 173.727273
-21.761153, 173.727273
3.681794, 173.727273
4.619247, 173.727273
4.947647, 173.727273
3.274961, 173.727273
6.280484, 173.727273
4.744843, 173.727273
7.065431, 173.727273
-11.849343, 173.727273
-117.826011, 173.727273
-76.742496, 173.727273
140.716957, 173.727273
-5.258613, 173.727273
-5.502969, 173.727273
-49.479706, 173.727273
13.574161, 173.727273
73.531532, 173.727273
48.344392, 173.727273
-15.732536, 173.727273
-16.855156, 173.727273
-18.297545, 173.727273
71.171624, 173.727273
1.437690, 173.727273
0.224887, 173.727273
-66.193686, 173.727273
65.302666, 173.727273
-0.315594, 173.727273
-4.413687, 173.727273
-68.549062, 173.727273
-70.787119, 173.727273
-71.128297, 173.727273
-69.935282, 173.727273
123.415222, 173.727273
123.137242, 173.727273
-71.875418, 173.727273
31.074642, 173.727273
-7.005926, 173.727273
-5.172442, 173.727273
-2.697447, 173.727273
63.583809, 173.727273
60.375396, 173.727273
-68.519804, 173.727273
-18.439763, 173.727273
0.783431, 173.727273
41.937222, 173.727273
1.836631, 173.727273
-14.901205, 173.727273
-18.506317, 173.727273
49.884446, 173.727273
-44.676390, 173.727273
-46.676284, 173.727273
-42.876502, 173.727273
-51.136817, 173.727273
13.394336, 173.727273
7.909248, 173.727273
10.574807, 173.727273
12.716968, 173.727273
-2.585685, 173.727273
76.562042, 173.727273
-11.249492, 173.727273
-5.023308, 173.727273
84.998530, 173.727273
39.192308, 173.727273
8.589651, 173.727273
-28.825130, 173.727273
-63.699460, 173.727273
-78.316204, 173.727273
195.234190, 173.727273
-172.721774, 173.727273
-87.297971, 173.727273
-80.810912, 173.727273
45.346718, 173.727273
107.740441, 173.727273
83.251043, 173.727273
53.774600, 173.727273
-36.798056, 173.727273
-61.557477, 173.727273
-3.991596, 173.727273
88.472477, 173.727273
-3.210414, 173.727273
-55.788307, 173.727273
-67.917610, 173.727273
-30.318091, 173.727273
-24.436544, 173.727273
61.755080, 173.727273
-58.378303, 173.727273
66.170133, 173.727273
67.824996, 173.727273
-18.188420, 173.727273
-5.526090, 173.727273
-3.117200, 173.727273
56.712383, 173.727273
-65.176878, 173.727273
3.785622, 173.727273
13.688004, 173.727273
-48.266337, 173.727273
-4.788419, 173.727273
-8.940123, 173.727273
-25.545928, 173.727273
62.733039, 173.727273
62.212557, 173.727273
-19.002237, 173.727273
-66.678252, 173.727273
57.194104, 173.727273
59.331217, 173.727273
55.848326, 173.727273
-78.607710, 173.727273
-82.450841, 173.727273
-88.933149, 173.727273
104.542397, 173.727273
-19.678872, 173.727273
26.182830, 173.727273
-136.927481, 173.727273
36.483284, 173.727273
70.518194, 173.727273
-57.323905, 173.727273
2.731074, 173.727273
5.182557, 173.727273
0.894304, 173.727273
-13.563509, 173.727273
76.891997, 173.727273
84.360196, 173.727273
9.583495, 173.727273
-34.316454, 173.727273
-36.635833, 173.727273
9.784690, 173.727273
81.919316, 173.727273
73.081610, 173.727273
7.849009, 173.727273
63.680104, 173.727273
-9.331450, 173.727273
-14.335030, 173.727273
-19.250308, 173.727273
-47.553726, 173.727273
-95.168585, 173.727273
-565.163740, 173.727273
-488.193635, 173.727273
148.195916, 173.727273
147.939898, 173.727273
532.083292, 173.727273
311.460337, 173.727273
317.304247, 173.727273
-87.188795, 173.727273
-172.352924, 173.727273
60.251737, 173.727273
62.811516, 173.727273
-60.537750, 173.727273
-439.243018, 173.727273
-369.040347, 173.727273
-301.261902, 173.727273
771.588130, 173.727273
741.450631, 173.727273
1389.867731, 173.727273
373.802654, 173.727273
-1461.806702, 173.727273
-1432.306362, 173.727273
-1680.675540, 173.727273
-471.782581, 173.727273
-32.274692, 173.727273
1365.997597, 173.727273
1804.221280, 173.727273
709.712686, 173.727273
811.221800, 173.727273
-1088.974651, 173.727273
-1219.891297, 173.727273
-457.958416, 173.727273
440.083765, 173.727273
432.578876, 173.727273
428.448313, 173.727273
15.732579, 173.727273
-347.755213, 173.727273
-304.437150, 173.727273
-335.941032, 173.727273
54.183955, 173.727273
123.787776, 173.727273
354.194192, 173.727273
328.040576, 173.727273
-48.405637, 173.727273
-45.113316, 173.727273
-359.388152, 173.727273
-416.974131, 173.727273
-419.719027, 173.727273
-33.515807, 173.727273
349.906237, 173.727273
332.155005, 173.727273
424.998971, 173.727273
108.586546, 173.727273
-147.405041, 173.727273
-171.133212, 173.727273
-147.768177, 173.727273
38.980630, 173.727273
19.194951, 173.727273
223.023582, 173.727273
280.010494, 173.727273
142.842671, 173.727273
82.658667, 173.727273
-174.859986, 173.727273
-422.145103, 173.727273
-427.281074, 173.727273
-391.742784, 173.727273
-46.142376, 173.727273
-47.930598, 173.727273
348.212585, 173.727273
583.543694, 173.727273
304.609419, 173.727273
327.283790, 173.727273
-56.213951, 173.727273
-376.033470, 173.727273
-334.117834, 173.727273
-435.518384, 173.727273
-169.024326, 173.727273
134.384470, 173.727273
130.354549, 173.727273
318.957468, 173.727273
320.462302, 173.727273
0.533277, 173.727273
-23.623630, 173.727273
63.937069, 173.727273
-68.226201, 173.727273
-72.304105, 173.727273
-30.658114, 173.727273
-8.490387, 173.727273
-8.438590, 173.727273
46.614388, 173.727273
-42.974363, 173.727273
-145.720902, 173.727273
-144.378551, 173.727273
-182.164216, 173.727273
-164.310717, 173.727273
-191.463471, 173.727273
-89.260484, 173.727273
250.140725, 173.727273
507.289582, 173.727273
506.937093, 173.727273
318.654841, 173.727273
57.150434, 173.727273
57.050171, 173.727273
-236.377494, 173.727273
-586.136374, 173.727273
-557.158379, 173.727273
-307.519732, 173.727273
26.908405, 173.727273
260.838204, 173.727273
243.555366, 173.727273
217.233329, 173.727273
266.785279, 173.727273
267.486960, 173.727273
180.947527, 173.727273
-112.610947, 173.727273
-342.120265, 173.727273
-314.146888, 173.727273
-345.832082, 173.727273
-74.290455, 173.727273
-60.848810, 173.727273
266.701768, 173.727273
271.002703, 173.727273
272.237158, 173.727273
206.210516, 173.727273
-146.303494, 173.727273
-253.878962, 173.727273
-256.294459, 173.727273
-61.179929, 173.727273
8.101956, 173.727273
14.755135, 173.727273
90.451583, 173.727273
218.397648, 173.727273
222.874515, 173.727273
222.881173, 173.727273
37.097925, 173.727273
-24.020685, 173.727273
-144.331092, 173.727273
-340.335302, 173.727273
-375.631555, 173.727273
-237.949390, 173.727273
-43.275211, 173.727273
80.858423, 173.727273
77.945786, 173.727273
207.193371, 173.727273
315.358879, 173.727273
