value, threshold
4.636281, 173.727273
3.946580, 173.727273
3.231527, 173.727273
2.500309, 173.727273
1.792471, 173.727273
1.127924, 173.727273
0.524850, 173.727273
0.000063, 173.727273
-0.437023, 173.727273
-0.773662, 173.727273
-1.090271, 173.727273
-1.325988, 173.727273
-1.324377, 173.727273
-4.287721, 173.727273
-1.225467, 173.727273
-1.039759, 173.727273
-0.839982, 173.727273
-0.519133, 173.727273
-0.247727, 173.727273
0.011046, 173.727273
0.174464, 173.727273
0.402966, 173.727273
0.527688, 173.727273
0.686836, 173.727273
0.795732, 173.727273
0.842596, 173.727273
0.854607, 173.727273
0.813621, 173.727273
0.793043, 173.727273
0.610442, 173.727273
0.828084, 173.727273
-0.335483, 173.727273
-0.280867, 173.727273
-0.120236, 173.727273
-0.198242, 173.727273
-0.277277, 173.727273
-0.317941, 173.727273
-0.330026, 173.727273
-0.269029, 173.727273
-0.252255, 173.727273
0.060722, 173.727273
-0.542364, 173.727273
-1.208397, 173.727273
-0.547177, 173.727273
-0.185155, 173.727273
-0.031302, 173.727273
0.106932, 173.727273
0.214086, 173.727273
0.312067, 173.727273
0.395099, 173.727273
0.486745, 173.727273
0.496354, 173.727273
0.351039, 173.727273
0.704259, 173.727273
-0.359414, 173.727273
-0.092541, 173.727273
0.128556, 173.727273
0.059751, 173.727273
-0.007585, 173.727273
-0.064956, 173.727273
-0.114339, 173.727273
-0.152969, 173.727273
-0.178873, 173.727273
-0.191085, 173.727273
-0.189588, 173.727273
-0.174737, 173.727273
-0.148165, 173.727273
-0.111613, 173.727273
-0.069472, 173.727273
-0.018677, 173.727273
0.021308, 173.727273
0.095827, 173.727273
0.065310, 173.727273
0.122591, 173.727273
0.172139, 173.727273
0.199026, 173.727273
0.225234, 173.727273
0.243106, 173.727273
0.284908, 173.727273
0.271145, 173.727273
0.447366, 173.727273
-0.211696, 173.727273
-0.996892, 173.727273
-0.491912, 173.727273
-0.244147, 173.727273
-0.239883, 173.727273
-0.226822, 173.727273
-0.198306, 173.727273
-0.153865, 173.727273
-0.093849, 173.727273
-0.019028, 173.727273
0.068957, 173.727273
0.168006, 173.727273
0.275355, 173.727273
0.387936, 173.727273
0.502104, 173.727273
0.614992, 173.727273
0.720886, 173.727273
0.821995, 173.727273
0.898465, 173.727273
0.995195, 173.727273
0.972356, 173.727273
-1.977714, 173.727273
-1.951286, 173.727273
-3.962750, 173.727273
-1.994509, 173.727273
0.954707, 173.727273
0.886985, 173.727273
0.805007, 173.727273
0.711855, 173.727273
0.611225, 173.727273
0.506874, 173.727273
0.402648, 173.727273
0.302472, 173.727273
0.209729, 173.727273
0.127532, 173.727273
0.058483, 173.727273
0.004448, 173.727273
-0.033097, 173.727273
-0.053775, 173.727273
-0.057896, 173.727273
-0.046269, 173.727273
-0.020537, 173.727273
0.017214, 173.727273
0.064299, 173.727273
0.117681, 173.727273
0.174421, 173.727273
0.231296, 173.727273
0.285177, 173.727273
0.333464, 173.727273
-4.626322, 173.727273
0.403816, 173.727273
0.422532, 173.727273
0.429116, 173.727273
0.423132, 173.727273
0.405132, 173.727273
0.376071, 173.727273
0.337234, 173.727273
0.290519, 173.727273
0.238092, 173.727273
0.182237, 173.727273
0.125301, 173.727273
0.069545, 173.727273
0.017150, 173.727273
-0.029844, 173.727273
-0.070020, 173.727273
-0.102099, 173.727273
-0.125374, 173.727273
-0.139551, 173.727273
-0.144707, 173.727273
-0.141435, 173.727273
-0.130637, 173.727273
-0.113490, 173.727273
-0.091474, 173.727273
-0.066076, 173.727273
-0.038978, 173.727273
-0.011732, 173.727273
0.014202, 173.727273
0.037478, 173.727273
0.057112, 173.727273
0.072198, 173.727273
0.082378, 173.727273
0.087329, 173.727273
0.087243, 173.727273
0.082420, 173.727273
0.073471, 173.727273
0.061203, 173.727273
0.046470, 173.727273
0.030289, 173.727273
0.013592, 173.727273
-0.002629, 173.727273
-0.017562, 173.727273
-0.030426, 173.727273
-0.040757, 173.727273
-0.048079, 173.727273
-0.052283, 173.727273
-0.053257, 173.727273
-0.051216, 173.727273
-0.063435, 173.727273
-0.076217, 173.727273
0.005412, 173.727273
-0.013347, 173.727273
0.004670, 173.727273
0.011183, 173.727273
0.022197, 173.727273
0.032189, 173.727273
0.041391, 173.727273
0.053747, 173.727273
0.056161, 173.727273
0.087646, 173.727273
0.036798, 173.727273
0.023694, 173.727273
-0.034113, 173.727273
-0.059781, 173.727273
-0.014874, 173.727273
-0.001114, 173.727273
-0.004026, 173.727273
-0.006367, 173.727273
-0.008027, 173.727273
-0.008914, 173.727273
-0.008993, 173.727273
-0.008301, 173.727273
-0.006851, 173.727273
-0.004813, 173.727273
-0.002334, 173.727273
0.000432, 173.727273
0.003300, 173.727273
0.006075, 173.727273
0.008622, 173.727273
0.010827, 173.727273
0.012589, 173.727273
0.014033, 173.727273
0.014798, 173.727273
0.016173, 173.727273
0.014981, 173.727273
0.021068, 173.727273
0.007022, 173.727273
0.052871, 173.727273
-0.070620, 173.727273
-0.039468, 173.727273
-0.012521, 173.727273
-0.018856, 173.727273
-0.025310, 173.727273
0.000001, 173.727273
-0.007723, 173.727273
-0.002610, 173.727273
-0.000784, 173.727273
0.003153, 173.727273
0.007022, 173.727273
0.011264, 173.727273
0.015343, 173.727273
0.019080, 173.727273
0.022151, 173.727273
0.024330, 173.727273
0.025390, 173.727273
0.025150, 173.727273
0.023548, 173.727273
0.020497, 173.727273
0.016124, 173.727273
0.010470, 173.727273
0.003831, 173.727273
-0.003576, 173.727273
-0.011358, 173.727273
-0.019124, 173.727273
-0.026448, 173.727273
-0.032835, 173.727273
-0.037872, 173.727273
-0.041101, 173.727273
-0.042139, 173.727273
-0.040681, 173.727273
-0.036444, 173.727273
-0.029337, 173.727273
-0.019301, 173.727273
-0.006409, 173.727273
0.009103, 173.727273
0.027002, 173.727273
0.046818, 173.727273
0.068019, 173.727273
0.090078, 173.727273
0.112357, 173.727273
0.134227, 173.727273
0.154973, 173.727273
0.173920, 173.727273
0.184859, 173.727273
0.191954, 173.727273
0.226477, 173.727273
0.223446, 173.727273
-2.771511, 173.727273
0.225491, 173.727273
0.220055, 173.727273
0.210445, 173.727273
0.197487, 173.727273
0.181416, 173.727273
0.162812, 173.727273
0.142143, 173.727273
0.120062, 173.727273
0.097272, 173.727273
0.074393, 173.727273
0.052071, 173.727273
0.030867, 173.727273
0.011327, 173.727273
-0.006007, 173.727273
-0.020865, 173.727273
-0.032932, 173.727273
-0.042067, 173.727273
-0.048233, 173.727273
-0.051436, 173.727273
-0.051870, 173.727273
-0.049741, 173.727273
-0.045355, 173.727273
-0.039075, 173.727273
-0.031252, 173.727273
-0.022328, 173.727273
-0.012673, 173.727273
-0.002676, 173.727273
0.007283, 173.727273
0.016953, 173.727273
0.025983, 173.727273
0.034284, 173.727273
0.041609, 173.727273
0.047918, 173.727273
0.053152, 173.727273
0.057335, 173.727273
0.060530, 173.727273
0.062787, 173.727273
0.064206, 173.727273
0.064903, 173.727273
0.064997, 173.727273
0.064549, 173.727273
0.063702, 173.727273
-0.965899, 173.727273
-0.017679, 173.727273
0.081500, 173.727273
0.103275, 173.727273
0.082699, 173.727273
0.077590, 173.727273
0.067563, 173.727273
0.059415, 173.727273
0.050582, 173.727273
0.041839, 173.727273
0.032841, 173.727273
0.023764, 173.727273
-0.240849, 173.727273
-0.548798, 173.727273
0.530976, 173.727273
0.084589, 173.727273
0.176963, 173.727273
0.089770, 173.727273
0.071292, 173.727273
0.034558, 173.727273
0.009171, 173.727273
-0.015571, 173.727273
-0.036140, 173.727273
-0.053596, 173.727273
-0.067375, 173.727273
-0.077223, 173.727273
-0.111405, 173.727273
-0.401238, 173.727273
-0.604048, 173.727273
0.410976, 173.727273
0.117841, 173.727273
0.177760, 173.727273
0.128040, 173.727273
0.126725, 173.727273
0.116424, 173.727273
0.126067, 173.727273
0.137765, 173.727273
0.088698, 173.727273
0.106395, 173.727273
0.098469, 173.727273
0.096729, 173.727273
0.087934, 173.727273
-0.917975, 173.727273
0.032956, 173.727273
-0.015005, 173.727273
-0.016297, 173.727273
0.059697, 173.727273
0.023952, 173.727273
0.012815, 173.727273
-0.007823, 173.727273
-0.019460, 173.727273
-0.027852, 173.727273
-0.030878, 173.727273
-0.029238, 173.727273
-0.023057, 173.727273
-0.012742, 173.727273
0.000608, 173.727273
0.016478, 173.727273
0.033109, 173.727273
0.049991, 173.727273
0.065270, 173.727273
0.078204, 173.727273
0.087329, 173.727273
0.091990, 173.727273
0.091159, 173.727273
0.084689, 173.727273
0.072229, 173.727273
0.054242, 173.727273
0.031317, 173.727273
0.003970, 173.727273
-0.025726, 173.727273
-0.057387, 173.727273
-0.087638, 173.727273
-0.116297, 173.727273
-0.139765, 173.727273
-0.157305, 173.727273
-0.165913, 173.727273
-0.164229, 173.727273
-0.150534, 173.727273
-0.123297, 173.727273
-0.081720, 173.727273
-0.024761, 173.727273
0.048009, 173.727273
0.136498, 173.727273
0.240107, 173.727273
0.359872, 173.727273
0.489137, 173.727273
0.643496, 173.727273
0.774204, 173.727273
-4.053370, 173.727273
-1.874293, 173.727273
1.305198, 173.727273
1.489861, 173.727273
1.677704, 173.727273
1.868161, 173.727273
2.058671, 173.727273
2.247614, 173.727273
2.434636, 173.727273
2.618048, 173.727273
2.795958, 173.727273
2.967875, 173.727273
-41.867640, 173.727273
3.286838, 173.727273
3.430527, 173.727273
3.562977, 173.727273
3.680038, 173.727273
3.780644, 173.727273
3.863875, 173.727273
3.926945, 173.727273
3.968930, 173.727273
3.988256, 173.727273
3.982712, 173.727273
3.952280, 173.727273
3.895347, 173.727273
3.811127, 173.727273
-1.297768, 173.727273
-41.431877, 173.727273
-1.590249, 173.727273
3.230187, 173.727273
3.031766, 173.727273
2.817001, 173.727273
2.589729, 173.727273
2.354271, 173.727273
2.113784, 173.727273
3.872499, 173.727273
1.636259, 173.727273
