value, threshold
0.124027, 173.727273
0.404557, 173.727273
0.164315, 173.727273
0.087564, 173.727273
0.012838, 173.727273
-0.072139, 173.727273
-1.113201, 173.727273
-3.239374, 173.727273
-1.261424, 173.727273
0.135445, 173.727273
3.308174, 173.727273
2.897672, 173.727273
2.249752, 173.727273
-0.917551, 173.727273
-1.481648, 173.727273
-3.069593, 173.727273
0.004857, 173.727273
2.659507, 173.727273
2.151355, 173.727273
1.075404, 173.727273
-1.016960, 173.727273
-1.855784, 173.727273
-3.154103, 173.727273
-0.724197, 173.727273
1.670162, 173.727273
0.318783, 173.727273
0.872854, 173.727273
1.058616, 173.727273
-1.367877, 173.727273
-1.921904, 173.727273
-3.185548, 173.727273
-1.410064, 173.727273
-0.144370, 173.727273
2.494642, 173.727273
2.604117, 173.727273
3.624835, 173.727273
2.396078, 173.727273
0.366649, 173.727273
-1.373652, 173.727273
-3.228762, 173.727273
-1.267754, 173.727273
-0.162605, 173.727273
2.142215, 173.727273
1.577584, 173.727273
1.385650, 173.727273
1.283578, 173.727273
-0.714340, 173.727273
-0.753912, 173.727273
-1.539971, 173.727273
-0.616693, 173.727273
-1.244700, 173.727273
-1.228059, 173.727273
-1.273037, 173.727273
-1.154362, 173.727273
-1.241664, 173.727273
-0.931921, 173.727273
-0.724184, 173.727273
-0.367166, 173.727273
-0.037126, 173.727273
0.162519, 173.727273
0.111596, 173.727273
1.252115, 173.727273
2.619909, 173.727273
3.704583, 173.727273
3.942885, 173.727273
2.052713, 173.727273
-1.299534, 173.727273
-1.483172, 173.727273
-0.238574, 173.727273
0.810754, 173.727273
2.924707, 173.727273
2.305983, 173.727273
2.410524, 173.727273
1.424214, 173.727273
-1.175367, 173.727273
-4.122349, 173.727273
-5.261546, 173.727273
-8.449829, 173.727273
-5.104388, 173.727273
-4.527473, 173.727273
-0.915267, 173.727273
-0.645883, 173.727273
-1.147031, 173.727273
-1.870175, 173.727273
-5.830705, 173.727273
-5.255984, 173.727273
-2.845777, 173.727273
-0.645141, 173.727273
3.099261, 173.727273
28.310028, 173.727273
35.016822, 173.727273
35.256197, 173.727273
36.266916, 173.727273
36.232776, 173.727273
35.695197, 173.727273
-134.620493, 173.727273
-136.714718, 173.727273
-129.389097, 173.727273
39.599868, 173.727273
104.106745, 173.727273
167.837178, 173.727273
41.361846, 173.727273
-7.328101, 173.727273
-155.784893, 173.727273
-134.644970, 173.727273
40.310175, 173.727273
103.692599, 173.727273
121.463624, 173.727273
37.998838, 173.727273
-7.126767, 173.727273
-128.036015, 173.727273
-127.772058, 173.727273
37.831311, 173.727273
36.505161, 173.727273
42.279212, 173.727273
129.634547, 173.727273
43.485263, 173.727273
-0.464164, 173.727273
-127.916437, 173.727273
-127.321632, 173.727273
-126.992423, 173.727273
1.087562, 173.727273
45.829347, 173.727273
135.197989, 173.727273
172.160144, 173.727273
107.449245, 173.727273
39.293406, 173.727273
-137.019544, 173.727273
-138.028918, 173.727273
-132.770763, 173.727273
-12.448575, 173.727273
28.653596, 173.727273
25.746559, 173.727273
84.861588, 173.727273
17.082669, 173.727273
13.445644, 173.727273
-34.912496, 173.727273
6.085512, 173.727273
1.673280, 173.727273
1.716362, 173.727273
-0.853765, 173.727273
9.437405, 173.727273
0.427877, 173.727273
1.555756, 173.727273
0.100451, 173.727273
-0.961932, 173.727273
-4.348215, 173.727273
-5.044634, 173.727273
-44.838330, 173.727273
-44.408629, 173.727273
6.863516, 173.727273
71.857224, 173.727273
137.463352, 173.727273
138.697512, 173.727273
-33.644087, 173.727273
-160.360151, 173.727273
-159.440586, 173.727273
-155.940753, 173.727273
-24.754836, 173.727273
26.579360, 173.727273
90.815999, 173.727273
155.220296, 173.727273
156.433776, 173.727273
29.614040, 173.727273
25.743733, 173.727273
-205.104893, 173.727273
-140.006162, 173.727273
-131.921392, 173.727273
35.137489, 173.727273
164.124877, 173.727273
183.125255, 173.727273
239.048836, 173.727273
39.014612, 173.727273
-127.036768, 173.727273
-154.258446, 173.727273
-196.213470, 173.727273
-152.166973, 173.727273
-119.221190, 173.727273
46.347629, 173.727273
137.216155, 173.727273
130.684131, 173.727273
49.524351, 173.727273
48.725231, 173.727273
1.826632, 173.727273
-125.371082, 173.727273
39.266145, 173.727273
43.408780, 173.727273
43.908846, 173.727273
45.601571, 173.727273
43.332388, 173.727273
-3.848848, 173.727273
-136.558760, 173.727273
-132.480407, 173.727273
31.024561, 173.727273
33.541099, 173.727273
32.841491, 173.727273
31.037786, 173.727273
27.167242, 173.727273
26.360591, 173.727273
20.523977, 173.727273
20.827132, 173.727273
-144.332616, 173.727273
-141.415183, 173.727273
24.109497, 173.727273
27.886679, 173.727273
30.028942, 173.727273
28.097274, 173.727273
28.556749, 173.727273
27.791858, 173.727273
30.330811, 173.727273
35.318979, 173.727273
40.885296, 173.727273
48.293568, 173.727273
49.748896, 173.727273
8.017148, 173.727273
-122.555053, 173.727273
-123.414793, 173.727273
-125.120230, 173.727273
4.728763, 173.727273
51.122818, 173.727273
50.525958, 173.727273
51.364848, 173.727273
49.756058, 173.727273
45.249273, 173.727273
45.116441, 173.727273
45.664532, 173.727273
-122.439073, 173.727273
-67.531200, 173.727273
-130.231122, 173.727273
-71.877127, 173.727273
28.983962, 173.727273
29.870466, 173.727273
90.586907, 173.727273
89.595889, 173.727273
27.029783, 173.727273
25.439125, 173.727273
26.030847, 173.727273
-148.896208, 173.727273
23.262135, 173.727273
87.581184, 173.727273
88.677311, 173.727273
91.283245, 173.727273
24.382071, 173.727273
-23.202467, 173.727273
-144.721018, 173.727273
-153.420386, 173.727273
-151.901916, 173.727273
-22.479486, 173.727273
19.330941, 173.727273
26.569155, 173.727273
31.453620, 173.727273
30.754979, 173.727273
29.966351, 173.727273
29.524150, 173.727273
32.216766, 173.727273
32.639040, 173.727273
37.778889, 173.727273
40.611605, 173.727273
43.407755, 173.727273
44.436815, 173.727273
43.940467, 173.727273
38.430104, 173.727273
-133.549301, 173.727273
-131.361088, 173.727273
-129.244416, 173.727273
33.807203, 173.727273
31.675699, 173.727273
32.056686, 173.727273
28.471943, 173.727273
20.836415, 173.727273
-30.715099, 173.727273
14.001353, 173.727273
4.838943, 173.727273
1.768329, 173.727273
-0.309181, 173.727273
-4.118843, 173.727273
-9.705798, 173.727273
-12.403584, 173.727273
-17.165313, 173.727273
-62.033076, 173.727273
-18.224426, 173.727273
51.725938, 173.727273
72.881617, 173.727273
59.532773, 173.727273
61.528100, 173.727273
2.148866, 173.727273
4.675397, 173.727273
10.100622, 173.727273
-29.176970, 173.727273
-143.772388, 173.727273
-21.213688, 173.727273
25.544520, 173.727273
35.651347, 173.727273
37.192622, 173.727273
39.773749, 173.727273
39.810345, 173.727273
-5.513425, 173.727273
-131.185981, 173.727273
-129.087753, 173.727273
-123.852182, 173.727273
35.217535, 173.727273
36.238373, 173.727273
95.951425, 173.727273
90.684045, 173.727273
84.935139, 173.727273
16.283038, 173.727273
14.665175, 173.727273
16.815317, 173.727273
19.195562, 173.727273
16.969511, 173.727273
18.374331, 173.727273
-150.734736, 173.727273
-154.968630, 173.727273
-23.060831, 173.727273
17.248594, 173.727273
22.969636, 173.727273
87.834982, 173.727273
112.172394, 173.727273
120.204424, 173.727273
50.824429, 173.727273
-73.028834, 173.727273
-127.015981, 173.727273
-130.067499, 173.727273
-125.795932, 173.727273
-2.659711, 173.727273
38.486287, 173.727273
38.721961, 173.727273
41.170853, 173.727273
38.791518, 173.727273
42.058378, 173.727273
-5.027730, 173.727273
-6.315557, 173.727273
31.727011, 173.727273
32.022532, 173.727273
30.949821, 173.727273
30.755580, 173.727273
29.753042, 173.727273
28.995446, 173.727273
-17.868619, 173.727273
-18.688798, 173.727273
-147.711148, 173.727273
-149.656887, 173.727273
-22.324066, 173.727273
25.601225, 173.727273
87.610833, 173.727273
88.427784, 173.727273
86.613176, 173.727273
24.251414, 173.727273
18.127112, 173.727273
-152.025619, 173.727273
-152.499056, 173.727273
-25.582051, 173.727273
15.979465, 173.727273
82.482763, 173.727273
83.458367, 173.727273
84.096298, 173.727273
20.803298, 173.727273
21.999839, 173.727273
-152.078021, 173.727273
-23.284885, 173.727273
20.779627, 173.727273
31.629531, 173.727273
49.063470, 173.727273
96.275752, 173.727273
33.470120, 173.727273
34.239725, 173.727273
-137.731353, 173.727273
-138.377983, 173.727273
-138.476466, 173.727273
-9.657623, 173.727273
35.828027, 173.727273
99.105791, 173.727273
98.524011, 173.727273
96.350985, 173.727273
-14.568582, 173.727273
-16.268145, 173.727273
-142.687837, 173.727273
-22.992177, 173.727273
19.611639, 173.727273
18.427706, 173.727273
84.272192, 173.727273
22.325099, 173.727273
22.854500, 173.727273
-23.331669, 173.727273
-147.480363, 173.727273
-152.437312, 173.727273
20.910093, 173.727273
84.269381, 173.727273
150.071079, 173.727273
152.813672, 173.727273
88.980966, 173.727273
24.749302, 173.727273
23.742324, 173.727273
-142.538282, 173.727273
-204.025054, 173.727273
-157.008441, 173.727273
-9.671490, 173.727273
-10.694538, 173.727273
34.076605, 173.727273
119.392408, 173.727273
25.113269, 173.727273
22.068509, 173.727273
23.437379, 173.727273
-21.515910, 173.727273
-22.600038, 173.727273
17.605832, 173.727273
21.554378, 173.727273
20.299091, 173.727273
14.009820, 173.727273
13.740369, 173.727273
11.895071, 173.727273
12.078539, 173.727273
11.100270, 173.727273
10.690951, 173.727273
11.349148, 173.727273
-34.654538, 173.727273
-156.153028, 173.727273
-31.629201, 173.727273
10.817902, 173.727273
15.141829, 173.727273
17.865575, 173.727273
18.240324, 173.727273
17.741884, 173.727273
15.807956, 173.727273
13.636395, 173.727273
16.612103, 173.727273
16.651130, 173.727273
21.305253, 173.727273
21.499725, 173.727273
-22.142484, 173.727273
-142.072866, 173.727273
24.156413, 173.727273
23.897236, 173.727273
26.502104, 173.727273
29.330385, 173.727273
29.281742, 173.727273
25.997763, 173.727273
-15.890062, 173.727273
-137.215535, 173.727273
28.108404, 173.727273
31.541256, 173.727273
32.969874, 173.727273
32.269145, 173.727273
32.934987, 173.727273
31.870253, 173.727273
34.487146, 173.727273
-12.411547, 173.727273
-134.500153, 173.727273
-133.769458, 173.727273
-14.342888, 173.727273
26.802869, 173.727273
25.385806, 173.727273
23.350508, 173.727273
23.023711, 173.727273
19.203303, 173.727273
18.272810, 173.727273
18.468733, 173.727273
18.110542, 173.727273
12.637796, 173.727273
17.092838, 173.727273
14.803503, 173.727273
20.118623, 173.727273
19.778284, 173.727273
22.145694, 173.727273
21.179454, 173.727273
19.836048, 173.727273
-20.858283, 173.727273
-141.377636, 173.727273
-145.346259, 173.727273
-138.494888, 173.727273
29.895473, 173.727273
35.216168, 173.727273
38.986873, 173.727273
42.073052, 173.727273
108.023695, 173.727273
109.965583, 173.727273
109.368307, 173.727273
43.424881, 173.727273
38.902401, 173.727273
-130.536950, 173.727273
-157.040366, 173.727273
-135.758836, 173.727273
-73.071082, 173.727273
31.482521, 173.727273
93.766592, 173.727273
116.972317, 173.727273
112.505451, 173.727273
102.451534, 173.727273
18.241051, 173.727273
-156.917828, 173.727273
-150.174535, 173.727273
-28.547139, 173.727273
-30.983769, 173.727273
13.267379, 173.727273
11.668967, 173.727273
10.175690, 173.727273
9.982254, 173.727273
8.825723, 173.727273
12.161679, 173.727273
15.066766, 173.727273
81.966296, 173.727273
24.085791, 173.727273
27.128770, 173.727273
-15.967066, 173.727273
-144.366264, 173.727273
-136.617125, 173.727273
28.116227, 173.727273
34.991702, 173.727273
126.659925, 173.727273
183.855300, 173.727273
184.715546, 173.727273
121.172190, 173.727273
-126.638578, 173.727273
-133.787849, 173.727273
-295.268366, 173.727273
-198.958485, 173.727273
-154.930005, 173.727273
31.439522, 173.727273
33.307077, 173.727273
158.925203, 173.727273
159.309414, 173.727273
30.604510, 173.727273
30.429514, 173.727273
30.858154, 173.727273
25.199296, 173.727273
-14.139704, 173.727273
27.475176, 173.727273
93.436286, 173.727273
114.310243, 173.727273
31.939439, 173.727273
-133.486608, 173.727273
-137.494897, 173.727273
-158.789966, 173.727273
-150.013319, 173.727273
-2.861853, 173.727273
42.166338, 173.727273
105.840984, 173.727273
172.002096, 173.727273
109.433112, 173.727273
46.097366, 173.727273
-127.021166, 173.727273
-128.170288, 173.727273
-124.785875, 173.727273
-118.651533, 173.727273
51.105205, 173.727273
115.517682, 173.727273
114.192516, 173.727273
112.098351, 173.727273
-119.778119, 173.727273
-63.476614, 173.727273
-2.011710, 173.727273
40.690240, 173.727273
105.766580, 173.727273
171.483872, 173.727273
125.281888, 173.727273
34.321034, 173.727273
-15.064786, 173.727273
-170.217251, 173.727273
-310.451143, 173.727273
-312.907802, 173.727273
-155.107004, 173.727273
14.280030, 173.727273
158.517229, 173.727273
266.458944, 173.727273
266.247976, 173.727273
135.336131, 173.727273
6.901607, 173.727273
-41.175663, 173.727273
-190.531767, 173.727273
-190.374934, 173.727273
-0.038228, 173.727273
88.809749, 173.727273
76.683844, 173.727273
80.938606, 173.727273
22.338616, 173.727273
-17.781691, 173.727273
-141.262998, 173.727273
-135.391108, 173.727273
-126.272111, 173.727273
47.405553, 173.727273
115.734207, 173.727273
184.417091, 173.727273
123.851302, 173.727273
62.143846, 173.727273
63.479880, 173.727273
-102.355291, 173.727273
-129.028788, 173.727273
-112.567534, 173.727273
-114.215346, 173.727273
-111.838340, 173.727273
44.998474, 173.727273
45.374432, 173.727273
101.672130, 173.727273
29.589309, 173.727273
26.551855, 173.727273
18.797851, 173.727273
14.643680, 173.727273
11.978828, 173.727273
9.161773, 173.727273
4.927567, 173.727273
-1.525727, 173.727273
-0.478726, 173.727273
-4.068381, 173.727273
-5.280473, 173.727273
-5.467154, 173.727273
-1.131943, 173.727273
2.389489, 173.727273
-37.384444, 173.727273
-31.198847, 173.727273
-28.536470, 173.727273
-25.821305, 173.727273
22.750263, 173.727273
24.166980, 173.727273
27.057746, 173.727273
27.568083, 173.727273
29.849102, 173.727273
