filtered_data, frequency, frequency_magnitude, threshold
295.964330, 67382.812500, 5974.254129, 173.727273
105.331918, 67871.093750, 3494.416752, 173.727273
-73.153776, 68359.375000, 2814.161215, 173.727273
-227.690107, 68847.656250, 5533.784548, 173.727273
-434.304379, 69335.937500, 1538.580567, 173.727273
-239.560489, 69824.218750, 3633.753456, 173.727273
-167.980883, 70312.500000, 1944.083698, 173.727273
-160.869688, 70800.781250, 2786.040918, 173.727273
-77.126800, 71289.062500, 3247.919417, 173.727273
32.336295, 71777.343750, 2936.413478, 173.727273
28.540929, 72265.625000, 4599.872732, 173.727273
88.767979, 72753.906250, 2110.302402, 173.727273
45.307034, 73242.187500, 1453.996307, 173.727273
21.000962, 73730.468750, 1870.819880, 173.727273
28.101041, 74218.750000, 1514.324819, 173.727273
-12.854102, 74707.031250, 1907.497765, 173.727273
-117.518902, 75195.312500, 1984.707670, 173.727273
34.301508, 75683.593750, 2323.277788, 173.727273
30.588532, 76171.875000, 3110.018622, 173.727273
-27.731114, 76660.156250, 2859.836822, 173.727273
-22.113982, 77148.437500, 3978.554933, 173.727273
-2.290832, 77636.718750, 1952.750492, 173.727273
-13.871764, 78125.000000, 2711.603051, 173.727273
100.329100, 78613.281250, 1701.460768, 173.727273
146.928030, 79101.562500, 2213.366158, 173.727273
258.240124, 79589.843750, 2216.963785, 173.727273
244.392113, 80078.125000, 2691.739525, 173.727273
231.425274, 80566.406250, 2764.593255, 173.727273
91.082671, 81054.687500, 2620.730413, 173.727273
16.316122, 81542.968750, 3331.355280, 173.727273
-240.292080, 82031.250000, 1404.403397, 173.727273
-378.204469, 82519.531250, 1181.271469, 173.727273
-501.623788, 83007.812500, 1593.346609, 173.727273
-434.604046, 83496.093750, 2836.385396, 173.727273
-263.941536, 83984.375000, 1259.287695, 173.727273
-87.218473, 84472.656250, 6769.546035, 173.727273
177.394190, 84960.937500, 1620.079557, 173.727273
381.415488, 85449.218750, 4019.496857, 173.727273
390.522964, 85937.500000, 5689.140663, 173.727273
239.044987, 86425.781250, 2954.005199, 173.727273
177.687610, 86914.062500, 2400.803056, 173.727273
116.287897, 87402.343750, 2424.440104, 173.727273
-104.050158, 87890.625000, 2058.571362, 173.727273
-231.427989, 88378.906250, 1486.989365, 173.727273
-162.230519, 88867.187500, 2659.182339, 173.727273
-89.738604, 89355.468750, 1923.310723, 173.727273
181.821045, 89843.750000, 2129.016957, 173.727273
226.083666, 90332.031250, 3161.659655, 173.727273
234.919347, 90820.312500, 2146.553481, 173.727273
147.453403, 91308.593750, 3220.921699, 173.727273
-141.704548, 91796.875000, 1361.928222, 173.727273
-417.472237, 92285.156250, 948.411741, 173.727273
-424.820157, 92773.437500, 1753.239861, 173.727273
-384.131923, 93261.718750, 492.675641, 173.727273
-260.858111, 93750.000000, 1088.949800, 173.727273
104.670878, 94238.281250, 995.677743, 173.727273
381.776637, 94726.562500, 1519.610042, 173.727273
476.635535, 95214.843750, 1713.795062, 173.727273
525.534899, 95703.125000, 1815.909683, 173.727273
390.078946, 96191.406250, 3348.441097, 173.727273
193.424780, 96679.687500, 3410.620824, 173.727273
-128.267429, 97167.968750, 1126.069042, 173.727273
-448.484503, 97656.250000, 1718.265560, 173.727273
-610.527735, 98144.531250, 1948.320540, 173.727273
-504.463851, 98632.812500, 2010.925085, 173.727273
-317.369085, 99121.093750, 1958.721512, 173.727273
-117.710682, 99609.375000, 2535.666119, 173.727273
173.750870, 100097.656250, 1882.753238, 173.727273
286.473354, 100585.937500, 1493.769451, 173.727273
465.927033, 101074.218750, 3859.713040, 173.727273
405.892854, 101562.500000, 2310.250940, 173.727273
282.299801, 102050.781250, 1390.751354, 173.727273
158.750932, 102539.062500, 1447.772426, 173.727273
-73.905144, 103027.343750, 1647.561357, 173.727273
-269.854639, 103515.625000, 2421.868513, 173.727273
-257.390645, 104003.906250, 2119.444640, 173.727273
-118.357803, 104492.187500, 2264.988977, 173.727273
-99.062519, 104980.468750, 2314.465678, 173.727273
-33.479338, 105468.750000, 1934.546239, 173.727273
-14.566316, 105957.031250, 1406.589159, 173.727273
-13.904913, 106445.312500, 1239.060125, 173.727273
2.957191, 106933.593750, 1563.014661, 173.727273
-27.562447, 107421.875000, 2419.766248, 173.727273
-15.740902, 107910.156250, 1985.948145, 173.727273
93.484109, 108398.437500, 927.639267, 173.727273
89.704506, 108886.718750, 2186.019180, 173.727273
20.441350, 109375.000000, 1433.632781, 173.727273
142.602648, 109863.281250, 1750.367954, 173.727273
134.246817, 110351.562500, 1783.693071, 173.727273
-63.763877, 110839.843750, 980.670140, 173.727273
-148.080101, 111328.125000, 956.833750, 173.727273
-171.138189, 111816.406250, 1164.295287, 173.727273
-204.503974, 112304.687500, 1259.390811, 173.727273
-168.060779, 112792.968750, 3368.805388, 173.727273
-129.640024, 113281.250000, 1790.273243, 173.727273
-26.112435, 113769.531250, 2341.537648, 173.727273
145.748216, 114257.812500, 2556.729489, 173.727273
260.595661, 114746.093750, 2802.603080, 173.727273
311.052633, 115234.375000, 2538.897202, 173.727273
460.476269, 115722.656250, 2254.069234, 173.727273
349.925972, 116210.937500, 1211.179861, 173.727273
208.677703, 116699.218750, 2005.037876, 173.727273
69.047403, 117187.500000, 988.018945, 173.727273
-193.118561, 117675.781250, 2167.046101, 173.727273
-454.582745, 118164.062500, 1402.193214, 173.727273
-560.843901, 118652.343750, 1175.670488, 173.727273
-561.271304, 119140.625000, 1639.881436, 173.727273
-417.914175, 119628.906250, 1957.925580, 173.727273
-236.199907, 120117.187500, 2013.460731, 173.727273
-115.062482, 120605.468750, 1769.826986, 173.727273
159.628084, 121093.750000, 1849.245625, 173.727273
374.100213, 121582.031250, 1040.024737, 173.727273
455.282892, 122070.312500, 1148.838004, 173.727273
401.080074, 122558.593750, 748.986016, 173.727273
375.824878, 123046.875000, 720.411931, 173.727273
355.899434, 123535.156250, 786.005922, 173.727273
239.475900, 124023.437500, 3021.464778, 173.727273
64.238736, 124511.718750, 1177.939111, 173.727273
-114.877342, 125000.000000, 2503.629787, 173.727273
-301.808326, 125488.281250, 5091.789942, 173.727273
-365.138871, 125976.562500, 340.772973, 173.727273
-434.023052, 126464.843750, 4416.679329, 173.727273
-377.935861, 126953.125000, 3677.304063, 173.727273
-256.367074, 127441.406250, 4164.887100, 173.727273
-150.505780, 127929.687500, 5053.261738, 173.727273
93.107488, 128417.968750, 1190.258741, 173.727273
335.510462, 128906.250000, 2296.565404, 173.727273
453.378299, 129394.531250, 3552.206127, 173.727273
557.913450, 129882.812500, 4393.238833, 173.727273
415.193837, 130371.093750, 1164.726324, 173.727273
270.633465, 130859.375000, 1781.539921, 173.727273
-70.824683, 131347.656250, 661.563023, 173.727273
-503.497502, 131835.937500, 1739.156708, 173.727273
-771.053518, 132324.218750, 1215.709466, 173.727273
-725.310145, 132812.500000, 1673.131642, 173.727273
-546.120592, 133300.781250, 1420.921229, 173.727273
-284.382388, 133789.062500, 1337.450850, 173.727273
175.226491, 134277.343750, 1228.290359, 173.727273
515.614838, 134765.625000, 1611.246343, 173.727273
663.430840, 135253.906250, 1580.002512, 173.727273
692.854526, 135742.187500, 2273.191033, 173.727273
584.861724, 136230.468750, 334.800319, 173.727273
345.575163, 136718.750000, 344.786597, 173.727273
82.694323, 137207.031250, 704.311224, 173.727273
-237.835054, 137695.312500, 1149.218058, 173.727273
-358.842433, 138183.593750, 1186.048298, 173.727273
-269.651572, 138671.875000, 2169.599376, 173.727273
-301.925268, 139160.156250, 1240.515250, 173.727273
-242.140667, 139648.437500, 1431.757631, 173.727273
-174.768107, 140136.718750, 1689.459986, 173.727273
-84.959052, 140625.000000, 1213.428411, 173.727273
-108.083510, 141113.281250, 900.299945, 173.727273
-108.991229, 141601.562500, 514.961659, 173.727273
-158.505418, 142089.843750, 1575.353179, 173.727273
-37.046960, 142578.125000, 640.979925, 173.727273
62.997417, 143066.406250, 2382.368241, 173.727273
97.191999, 143554.687500, 2226.904133, 173.727273
257.056935, 144042.968750, 1315.737610, 173.727273
347.401738, 144531.250000, 2011.129238, 173.727273
275.855150, 145019.531250, 1168.042925, 173.727273
135.471976, 145507.812500, 690.576248, 173.727273
-67.646636, 145996.093750, 513.979475, 173.727273
-161.979358, 146484.375000, 488.212791, 173.727273
-183.243445, 146972.656250, 731.479883, 173.727273
-167.050872, 147460.937500, 536.141138, 173.727273
-49.460472, 147949.218750, 1183.988051, 173.727273
102.666707, 148437.500000, 1297.263717, 173.727273
161.177044, 148925.781250, 1205.657331, 173.727273
164.353698, 149414.062500, 2061.501095, 173.727273
236.474358, 149902.343750, 721.605324, 173.727273
247.331818, 150390.625000, 1710.624249, 173.727273
68.507658, 150878.906250, 1024.342548, 173.727273
-158.788265, 151367.187500, 1005.157158, 173.727273
-284.763828, 151855.468750, 1129.090837, 173.727273
-496.552850, 152343.750000, 1146.557741, 173.727273
-447.535230, 152832.031250, 1173.955801, 173.727273
-296.485190, 153320.312500, 1135.073413, 173.727273
-55.398808, 153808.593750, 623.328500, 173.727273
129.758441, 154296.875000, 920.129844, 173.727273
215.229651, 154785.156250, 2175.785457, 173.727273
241.904431, 155273.437500, 38.265275, 173.727273
267.256887, 155761.718750, 440.603014, 173.727273
105.456460, 156250.000000, 662.535112, 173.727273
-107.172993, 156738.281250, 925.930648, 173.727273
-174.914714, 157226.562500, 1006.776846, 173.727273
-54.625986, 157714.843750, 2146.348154, 173.727273
144.483516, 158203.125000, 1203.423354, 173.727273
392.490202, 158691.406250, 974.559313, 173.727273
512.809393, 159179.687500, 3185.139235, 173.727273
504.863064, 159667.968750, 514.712372, 173.727273
305.714811, 160156.250000, 336.628529, 173.727273
-23.016922, 160644.531250, 738.089732, 173.727273
-415.305359, 161132.812500, 676.125056, 173.727273
-749.272011, 161621.093750, 1201.756836, 173.727273
-832.125010, 162109.375000, 1018.878259, 173.727273
-787.297233, 162597.656250, 1038.687180, 173.727273
-518.561866, 163085.937500, 1624.505668, 173.727273
-52.691662, 163574.218750, 886.809064, 173.727273
401.450863, 164062.500000, 455.383825, 173.727273
742.844001, 164550.781250, 1720.029574, 173.727273
806.037959, 165039.062500, 584.973450, 173.727273
671.986502, 165527.343750, 1075.657569, 173.727273
350.775344, 166015.625000, 2866.433637, 173.727273
-75.904400, 166503.906250, 489.189520, 173.727273
-439.654181, 166992.187500, 627.162771, 173.727273
-630.634547, 167480.468750, 2662.894241, 173.727273
-446.158646, 167968.750000, 1586.438212, 173.727273
-229.122168, 168457.031250, 763.536112, 173.727273
51.406899, 168945.312500, 858.067262, 173.727273
299.332215, 169433.593750, 2114.429737, 173.727273
393.860998, 169921.875000, 5309.111897, 173.727273
369.709684, 170410.156250, 1527.362590, 173.727273
157.338837, 170898.437500, 1217.953968, 173.727273
-67.795853, 171386.718750, 4640.415168, 173.727273
-125.460193, 171875.000000, 3621.837061, 173.727273
-232.273330, 172363.281250, 1415.752412, 173.727273
-158.543983, 172851.562500, 2287.769402, 173.727273
-77.159932, 173339.843750, 814.075030, 173.727273
143.289616, 173828.125000, 650.092388, 173.727273
142.966516, 174316.406250, 1207.109109, 173.727273
9.496931, 174804.687500, 98.088070, 173.727273
-93.294504, 175292.968750, 726.927423, 173.727273
-218.500210, 175781.250000, 696.279557, 173.727273
-275.764530, 176269.531250, 1659.685256, 173.727273
-351.668609, 176757.812500, 796.674905, 173.727273
-246.233525, 177246.093750, 1194.147155, 173.727273
-81.012463, 177734.375000, 697.852441, 173.727273
228.615076, 178222.656250, 998.195505, 173.727273
318.880204, 178710.937500, 1449.091239, 173.727273
509.055307, 179199.218750, 55.197995, 173.727273
453.661189, 179687.500000, 1792.819002, 173.727273
244.221815, 180175.781250, 258.507303, 173.727273
56.967780, 180664.062500, 1431.953714, 173.727273
-129.951641, 181152.343750, 834.575480, 173.727273
-215.840669, 181640.625000, 685.685690, 173.727273
-230.475216, 182128.906250, 1185.987487, 173.727273
-53.374522, 182617.187500, 2227.132033, 173.727273
134.602433, 183105.468750, 442.430383, 173.727273
150.460351, 183593.750000, 823.139836, 173.727273
127.520214, 184082.031250, 1151.800515, 173.727273
-87.152202, 184570.312500, 891.627125, 173.727273
-174.546620, 185058.593750, 961.738323, 173.727273
-294.772154, 185546.875000, 1092.901963, 173.727273
-407.729876, 186035.156250, 713.565212, 173.727273
-363.481957, 186523.437500, 1023.530846, 173.727273
-266.573325, 187011.718750, 805.650332, 173.727273
-153.292416, 187500.000000, 2020.779146, 173.727273
79.476853, 187988.281250, 1862.137335, 173.727273
318.346523, 188476.562500, 904.977120, 173.727273
467.166363, 188964.843750, 305.343983, 173.727273
491.112048, 189453.125000, 410.971279, 173.727273
421.151534, 189941.406250, 774.659776, 173.727273
165.858974, 190429.687500, 525.568506, 173.727273
45.302826, 190917.968750, 752.601981, 173.727273
-72.637869, 191406.250000, 999.934633, 173.727273
-379.655649, 191894.531250, 2114.417172, 173.727273
-406.477604, 192382.812500, 296.781525, 173.727273
-270.119771, 192871.093750, 1760.452117, 173.727273
-66.034587, 193359.375000, 350.439726, 173.727273
225.976119, 193847.656250, 830.172256, 173.727273
294.379015, 194335.937500, 1542.507949, 173.727273
456.967106, 194824.218750, 554.403416, 173.727273
394.674455, 195312.500000, 1573.776259, 173.727273
209.192944, 195800.781250, 822.308161, 173.727273
-192.579889, 196289.062500, 1189.234260, 173.727273
-432.322686, 196777.343750, 947.874678, 173.727273
-605.610171, 197265.625000, 1933.050407, 173.727273
-748.100514, 197753.906250, 2326.772313, 173.727273
-639.476075, 198242.187500, 204.639045, 173.727273
0.000000, 198730.468750, 142.458595, 173.727273
0.000000, 199218.750000, 1122.606421, 173.727273
0.000000, 199707.031250, 385.300556, 173.727273
0.000000, 200195.312500, 385.394563, 173.727273
0.000000, 200683.593750, 488.005248, 173.727273
0.000000, 201171.875000, 1340.385035, 173.727273
0.000000, 201660.156250, 2005.593738, 173.727273
0.000000, 202148.437500, 545.183840, 173.727273
0.000000, 202636.718750, 628.606386, 173.727273
0.000000, 203125.000000, 1840.592581, 173.727273
0.000000, 203613.281250, 1086.331408, 173.727273
0.000000, 204101.562500, 483.365861, 173.727273
0.000000, 204589.843750, 968.962463, 173.727273
0.000000, 205078.125000, 1050.603318, 173.727273
0.000000, 205566.406250, 863.820612, 173.727273
0.000000, 206054.687500, 1548.759733, 173.727273
0.000000, 206542.968750, 1693.829237, 173.727273
0.000000, 207031.250000, 86.180509, 173.727273
0.000000, 207519.531250, 876.820780, 173.727273
0.000000, 208007.812500, 181.606264, 173.727273
0.000000, 208496.093750, 411.175681, 173.727273
0.000000, 208984.375000, 104.530943, 173.727273
0.000000, 209472.656250, 2622.385218, 173.727273
0.000000, 209960.937500, 1151.823102, 173.727273
0.000000, 210449.218750, 540.861183, 173.727273
0.000000, 210937.500000, 1523.912331, 173.727273
0.000000, 211425.781250, 1756.118960, 173.727273
0.000000, 211914.062500, 1189.528352, 173.727273
0.000000, 212402.343750, 1732.912771, 173.727273
0.000000, 212890.625000, 910.243558, 173.727273
0.000000, 213378.906250, 1926.298871, 173.727273
0.000000, 213867.187500, 793.885433, 173.727273
0.000000, 214355.468750, 882.542582, 173.727273
0.000000, 214843.750000, 898.035932, 173.727273
0.000000, 215332.031250, 1515.125904, 173.727273
0.000000, 215820.312500, 1988.418367, 173.727273
0.000000, 216308.593750, 895.810427, 173.727273
0.000000, 216796.875000, 1123.847992, 173.727273
0.000000, 217285.156250, 344.779990, 173.727273
0.000000, 217773.437500, 624.404609, 173.727273
0.000000, 218261.718750, 517.260314, 173.727273
0.000000, 218750.000000, 1240.290749, 173.727273
0.000000, 219238.281250, 1248.776570, 173.727273
0.000000, 219726.562500, 893.255709, 173.727273
0.000000, 220214.843750, 2045.098710, 173.727273
0.000000, 220703.125000, 865.527220, 173.727273
0.000000, 221191.406250, 694.921286, 173.727273
0.000000, 221679.687500, 267.593409, 173.727273
0.000000, 222167.968750, 1600.596748, 173.727273
0.000000, 222656.250000, 1235.630189, 173.727273
0.000000, 223144.531250, 641.018540, 173.727273
0.000000, 223632.812500, 163.450908, 173.727273
0.000000, 224121.093750, 961.714923, 173.727273
0.000000, 224609.375000, 270.297087, 173.727273
0.000000, 225097.656250, 647.444158, 173.727273
0.000000, 225585.937500, 1384.656001, 173.727273
0.000000, 226074.218750, 215.638895, 173.727273
0.000000, 226562.500000, 2743.245581, 173.727273
0.000000, 227050.781250, 1051.792068, 173.727273
0.000000, 227539.062500, 158.162946, 173.727273
0.000000, 228027.343750, 424.177240, 173.727273
0.000000, 228515.625000, 497.519618, 173.727273
0.000000, 229003.906250, 524.520484, 173.727273
0.000000, 229492.187500, 704.595947, 173.727273
0.000000, 229980.468750, 856.032024, 173.727273
0.000000, 230468.750000, 1027.630807, 173.727273
0.000000, 230957.031250, 155.089693, 173.727273
0.000000, 231445.312500, 886.666368, 173.727273
0.000000, 231933.593750, 413.791396, 173.727273
0.000000, 232421.875000, 2230.307207, 173.727273
0.000000, 232910.156250, 245.465874, 173.727273
0.000000, 233398.437500, 1115.512670, 173.727273
0.000000, 233886.718750, 105.354259, 173.727273
0.000000, 234375.000000, 222.334812, 173.727273
0.000000, 234863.281250, 213.424904, 173.727273
0.000000, 235351.562500, 1881.853696, 173.727273
0.000000, 235839.843750, 981.726158, 173.727273
0.000000, 236328.125000, 806.268667, 173.727273
0.000000, 236816.406250, 913.932306, 173.727273
0.000000, 237304.687500, 1753.909092, 173.727273
0.000000, 237792.968750, 687.449508, 173.727273
0.000000, 238281.250000, 232.020334, 173.727273
0.000000, 238769.531250, 1029.744711, 173.727273
0.000000, 239257.812500, 629.472621, 173.727273
0.000000, 239746.093750, 1771.744063, 173.727273
0.000000, 240234.375000, 1582.497361, 173.727273
0.000000, 240722.656250, 155.638086, 173.727273
0.000000, 241210.937500, 685.337432, 173.727273
0.000000, 241699.218750, 1147.979206, 173.727273
0.000000, 242187.500000, 552.270914, 173.727273
0.000000, 242675.781250, 1389.480702, 173.727273
0.000000, 243164.062500, 1157.372442, 173.727273
0.000000, 243652.343750, 701.039701, 173.727273
0.000000, 244140.625000, 518.762925, 173.727273
0.000000, 244628.906250, 2174.259837, 173.727273
0.000000, 245117.187500, 1395.614945, 173.727273
0.000000, 245605.468750, 1246.122621, 173.727273
0.000000, 246093.750000, 2090.527756, 173.727273
0.000000, 246582.031250, 237.224860, 173.727273
0.000000, 247070.312500, 1692.228917, 173.727273
0.000000, 247558.593750, 513.330788, 173.727273
0.000000, 248046.875000, 972.723476, 173.727273
0.000000, 248535.156250, 874.730886, 173.727273
0.000000, 249023.437500, 675.306087, 173.727273
1389.113608, 249511.718750, 1028.546861, 173.727273
1286.575463, 250000.000000, 0.000000, 173.727273
894.417246, 250488.281250, 0.000000, 173.727273
186.679350, 250976.562500, 0.000000, 173.727273
-513.831754, 251464.843750, 0.000000, 173.727273
-1020.169238, 251953.125000, 0.000000, 173.727273
-1267.295010, 252441.406250, 0.000000, 173.727273
-1317.291858, 252929.687500, 0.000000, 173.727273
-1014.505940, 253417.968750, 0.000000, 173.727273
-535.711617, 253906.250000, 0.000000, 173.727273
97.470548, 254394.531250, 0.000000, 173.727273
619.950053, 254882.812500, 0.000000, 173.727273
815.670433, 255371.093750, 0.000000, 173.727273
917.554190, 255859.375000, 0.000000, 173.727273
1005.279621, 256347.656250, 0.000000, 173.727273
627.080973, 256835.937500, 0.000000, 173.727273
265.261019, 257324.218750, 0.000000, 173.727273
-72.810574, 257812.500000, 0.000000, 173.727273
-458.841133, 258300.781250, 0.000000, 173.727273
-660.439468, 258789.062500, 0.000000, 173.727273
-800.340852, 259277.343750, 0.000000, 173.727273
-793.026138, 259765.625000, 0.000000, 173.727273
-554.568604, 260253.906250, 0.000000, 173.727273
-157.190009, 260742.187500, 0.000000, 173.727273
123.390439, 261230.468750, 0.000000, 173.727273
410.643576, 261718.750000, 0.000000, 173.727273
716.420858, 262207.031250, 0.000000, 173.727273
738.686776, 262695.312500, 0.000000, 173.727273
602.896887, 263183.593750, 0.000000, 173.727273
475.482807, 263671.875000, 0.000000, 173.727273
190.235598, 264160.156250, 0.000000, 173.727273
-35.342094, 264648.437500, 0.000000, 173.727273
-391.211992, 265136.718750, 0.000000, 173.727273
-626.866651, 265625.000000, 0.000000, 173.727273
-610.529694, 266113.281250, 0.000000, 173.727273
-502.745857, 266601.562500, 0.000000, 173.727273
-500.853446, 267089.843750, 0.000000, 173.727273
-321.101912, 267578.125000, 0.000000, 173.727273
65.424857, 268066.406250, 0.000000, 173.727273
308.213628, 268554.687500, 0.000000, 173.727273
473.312151, 269042.968750, 0.000000, 173.727273
633.594510, 269531.250000, 0.000000, 173.727273
482.304593, 270019.531250, 0.000000, 173.727273
327.921655, 270507.812500, 0.000000, 173.727273
158.405688, 270996.093750, 0.000000, 173.727273
