filtered_data, frequency, frequency_magnitude, threshold
-13.573413, 89355.468750, 550.917799, 173.727273
45.622098, 89843.750000, 1224.812468, 173.727273
104.321622, 90332.031250, 3229.289189, 173.727273
100.385917, 90820.312500, 1191.101101, 173.727273
-32.122843, 91308.593750, 2646.592043, 173.727273
29.947437, 91796.875000, 2663.901280, 173.727273
-86.293861, 92285.156250, 1528.275198, 173.727273
-41.066479, 92773.437500, 1408.165852, 173.727273
-44.683078, 93261.718750, 982.794936, 173.727273
16.165777, 93750.000000, 674.589890, 173.727273
75.297428, 94238.281250, 1595.072028, 173.727273
71.785476, 94726.562500, 406.215978, 173.727273
4.515705, 95214.843750, 1658.746437, 173.727273
3.796925, 95703.125000, 404.860627, 173.727273
0.990352, 96191.406250, 765.572955, 173.727273
-60.887668, 96679.687500, 29.174805, 173.727273
-62.270772, 97167.968750, 781.453331, 173.727273
64.662879, 97656.250000, 244.763667, 173.727273
3.981976, 98144.531250, 174.485185, 173.727273
4.037371, 98632.812500, 2057.434293, 173.727273
5.798607, 99121.093750, 1334.710159, 173.727273
-51.651034, 99609.375000, 436.166553, 173.727273
13.996051, 100097.656250, 1429.376791, 173.727273
-81.802847, 100585.937500, 486.976344, 173.727273
19.781864, 101074.218750, 159.305192, 173.727273
-38.064453, 101562.500000, 347.141771, 173.727273
26.164202, 102050.781250, 1439.530676, 173.727273
30.609495, 102539.062500, 880.069321, 173.727273
32.799371, 103027.343750, 1181.582018, 173.727273
43.974526, 103515.625000, 467.622248, 173.727273
39.637505, 104003.906250, 251.295886, 173.727273
-16.987895, 104492.187500, 663.975842, 173.727273
-16.668161, 104980.468750, 1791.385624, 173.727273
-12.052463, 105468.750000, 1968.316388, 173.727273
-44.553691, 105957.031250, 2353.661500, 173.727273
-41.761285, 106445.312500, 751.711152, 173.727273
-10.935637, 106933.593750, 325.242839, 173.727273
-7.561957, 107421.875000, 1180.976199, 173.727273
52.165110, 107910.156250, 974.276112, 173.727273
53.949930, 108398.437500, 398.867805, 173.727273
116.818125, 108886.718750, 83.857803, 173.727273
18.758129, 109375.000000, 1406.267585, 173.727273
-12.957716, 109863.281250, 756.303872, 173.727273
-64.116838, 110351.562500, 2335.052327, 173.727273
-74.183449, 110839.843750, 1048.660710, 173.727273
-69.058976, 111328.125000, 97.956528, 173.727273
-56.569907, 111816.406250, 814.196781, 173.727273
-28.936333, 112304.687500, 568.263076, 173.727273
34.409638, 112792.968750, 629.986898, 173.727273
32.671937, 113281.250000, 356.806272, 173.727273
32.581965, 113769.531250, 247.138768, 173.727273
-0.284517, 114257.812500, 458.446591, 173.727273
31.267703, 114746.093750, 251.410015, 173.727273
31.053869, 115234.375000, 502.412376, 173.727273
62.187651, 115722.656250, 1363.470049, 173.727273
-30.618056, 116210.937500, 335.998129, 173.727273
31.617090, 116699.218750, 1270.978221, 173.727273
-0.011757, 117187.500000, 360.457943, 173.727273
-89.528488, 117675.781250, 137.286183, 173.727273
-27.398385, 118164.062500, 1265.503290, 173.727273
-22.183508, 118652.343750, 2541.605853, 173.727273
-21.897591, 119140.625000, 2649.094566, 173.727273
47.814398, 119628.906250, 407.169809, 173.727273
48.590989, 120117.187500, 1217.561207, 173.727273
-10.810225, 120605.468750, 1674.874420, 173.727273
49.431810, 121093.750000, 579.333713, 173.727273
-11.845584, 121582.031250, 106.384175, 173.727273
-11.946747, 122070.312500, 355.193045, 173.727273
-9.925248, 122558.593750, 30.996457, 173.727273
19.532985, 123046.875000, 376.028311, 173.727273
-14.151752, 123535.156250, 428.563273, 173.727273
-80.053560, 124023.437500, 1320.560760, 173.727273
-52.576959, 124511.718750, 362.813734, 173.727273
41.931486, 125000.000000, 995.485110, 173.727273
34.343500, 125488.281250, 1379.261099, 173.727273
27.686681, 125976.562500, 253.788539, 173.727273
20.956603, 126464.843750, 74.824006, 173.727273
79.909903, 126953.125000, 1131.984425, 173.727273
-35.677784, 127441.406250, 971.873707, 173.727273
-54.703137, 127929.687500, 700.724216, 173.727273
9.314381, 128417.968750, 2369.960775, 173.727273
-55.097674, 128906.250000, 846.254410, 173.727273
-25.216924, 129394.531250, 531.235481, 173.727273
-54.571329, 129882.812500, 662.881191, 173.727273
70.195605, 130371.093750, 246.105890, 173.727273
6.845722, 130859.375000, 749.951754, 173.727273
75.615935, 131347.656250, 49.128805, 173.727273
16.272187, 131835.937500, 577.156105, 173.727273
21.481320, 132324.218750, 1775.199096, 173.727273
-33.345041, 132812.500000, 1374.021504, 173.727273
-74.234055, 133300.781250, 2201.741109, 173.727273
0.473054, 133789.062500, 2437.294548, 173.727273
-42.543009, 134277.343750, 1338.684319, 173.727273
1.247079, 134765.625000, 7.973044, 173.727273
65.572906, 135253.906250, 674.185291, 173.727273
68.035313, 135742.187500, 178.573271, 173.727273
9.267094, 136230.468750, 730.840604, 173.727273
12.786646, 136718.750000, 1767.689713, 173.727273
-15.889678, 137207.031250, 274.970214, 173.727273
-42.815662, 137695.312500, 268.898810, 173.727273
-47.709538, 138183.593750, 547.663699, 173.727273
12.306808, 138671.875000, 1156.880409, 173.727273
11.776094, 139160.156250, 1570.396452, 173.727273
7.362948, 139648.437500, 309.071627, 173.727273
61.520800, 140136.718750, 1063.775351, 173.727273
-3.739399, 140625.000000, 630.283634, 173.727273
-45.379274, 141113.281250, 101.077643, 173.727273
-52.331393, 141601.562500, 661.819320, 173.727273
-88.913154, 142089.843750, 2485.445003, 173.727273
-67.325892, 142578.125000, 1218.878245, 173.727273
24.216114, 143066.406250, 296.865167, 173.727273
17.849845, 143554.687500, 1046.485358, 173.727273
80.220702, 144042.968750, 1465.159704, 173.727273
76.884133, 144531.250000, 633.760739, 173.727273
75.430202, 145019.531250, 901.891215, 173.727273
107.191895, 145507.812500, 1540.612107, 173.727273
13.075954, 145996.093750, 237.677776, 173.727273
-51.144992, 146484.375000, 687.993176, 173.727273
-111.711402, 146972.656250, 1079.477863, 173.727273
-93.456555, 147460.937500, 2766.244669, 173.727273
-72.121216, 147949.218750, 847.109760, 173.727273
-29.032208, 148437.500000, 6.260382, 173.727273
44.907792, 148925.781250, 422.192851, 173.727273
108.707561, 149414.062500, 1057.004285, 173.727273
115.245197, 149902.343750, 775.508638, 173.727273
58.084196, 150390.625000, 106.860386, 173.727273
-32.257666, 150878.906250, 1192.744185, 173.727273
-59.179165, 151367.187500, 1335.343484, 173.727273
-52.927533, 151855.468750, 1180.567841, 173.727273
-108.777056, 152343.750000, 840.061319, 173.727273
-47.259875, 152832.031250, 120.818755, 173.727273
-20.110376, 153320.312500, 377.808661, 173.727273
15.625460, 153808.593750, 577.482537, 173.727273
81.110351, 154296.875000, 554.148391, 173.727273
72.456760, 154785.156250, 592.042501, 173.727273
-28.574004, 155273.437500, 1956.736986, 173.727273
-1.011276, 155761.718750, 859.268813, 173.727273
-36.668900, 156250.000000, 920.045988, 173.727273
-40.687361, 156738.281250, 575.263009, 173.727273
51.536963, 157226.562500, 51.182569, 173.727273
48.185940, 157714.843750, 378.682795, 173.727273
52.123230, 158203.125000, 314.287898, 173.727273
44.063316, 158691.406250, 232.890667, 173.727273
-22.014118, 159179.687500, 533.131935, 173.727273
-5.898734, 159667.968750, 125.103157, 173.727273
-52.454154, 160156.250000, 1441.114462, 173.727273
-21.332589, 160644.531250, 838.312064, 173.727273
-17.540744, 161132.812500, 536.513463, 173.727273
49.916448, 161621.093750, 530.643010, 173.727273
-43.256478, 162109.375000, 47.712300, 173.727273
-3.876769, 162597.656250, 616.259181, 173.727273
6.642702, 163085.937500, 844.527430, 173.727273
8.776887, 163574.218750, 1932.128195, 173.727273
-40.946429, 164062.500000, 852.207348, 173.727273
-11.616551, 164550.781250, 2555.184986, 173.727273
-38.784467, 165039.062500, 6.310742, 173.727273
-3.325469, 165527.343750, 1284.925386, 173.727273
-30.351650, 166015.625000, 638.756149, 173.727273
1.451821, 166503.906250, 1643.908166, 173.727273
0.715506, 166992.187500, 1093.156668, 173.727273
-1.393332, 167480.468750, 560.874748, 173.727273
95.101639, 167968.750000, 601.657499, 173.727273
92.605312, 168457.031250, 1021.287623, 173.727273
88.228720, 168945.312500, 1358.930544, 173.727273
21.889291, 169433.593750, 411.322370, 173.727273
-35.382060, 169921.875000, 1265.123146, 173.727273
-27.234216, 170410.156250, 1956.219711, 173.727273
-66.783179, 170898.437500, 260.984551, 173.727273
-41.160359, 171386.718750, 700.572504, 173.727273
-11.815029, 171875.000000, 1408.302679, 173.727273
39.379826, 172363.281250, 630.639228, 173.727273
32.129155, 172851.562500, 1415.823946, 173.727273
-34.201563, 173339.843750, 1283.503303, 173.727273
-70.643582, 173828.125000, 1100.775902, 173.727273
-38.747786, 174316.406250, 2003.423532, 173.727273
-23.376759, 174804.687500, 2093.121789, 173.727273
-102.704670, 175292.968750, 539.188182, 173.727273
-39.617677, 175781.250000, 703.387977, 173.727273
-38.540398, 176269.531250, 597.151399, 173.727273
27.403196, 176757.812500, 194.035670, 173.727273
91.444511, 177246.093750, 364.913567, 173.727273
125.375397, 177734.375000, 239.108004, 173.727273
159.549782, 178222.656250, 131.874869, 173.727273
38.723839, 178710.937500, 2051.773189, 173.727273
-22.225483, 179199.218750, 111.903826, 173.727273
-20.141853, 179687.500000, 2617.087863, 173.727273
49.085730, 180175.781250, 493.403692, 173.727273
45.863638, 180664.062500, 756.924472, 173.727273
43.510675, 181152.343750, 542.289825, 173.727273
-14.677878, 181640.625000, 361.471478, 173.727273
-87.962767, 182128.906250, 399.251657, 173.727273
-91.937342, 182617.187500, 1725.907748, 173.727273
-63.449076, 183105.468750, 635.815522, 173.727273
-96.196596, 183593.750000, 547.273097, 173.727273
-74.045219, 184082.031250, 381.628774, 173.727273
-44.945978, 184570.312500, 292.647819, 173.727273
14.052400, 185058.593750, 435.224634, 173.727273
8.009204, 185546.875000, 566.526134, 173.727273
-55.482572, 186035.156250, 739.237870, 173.727273
-54.577995, 186523.437500, 15.521081, 173.727273
10.280883, 187011.718750, 1889.473954, 173.727273
77.549540, 187500.000000, 1203.819674, 173.727273
112.524613, 187988.281250, 1049.638301, 173.727273
116.810160, 188476.562500, 939.776021, 173.727273
150.843207, 188964.843750, 411.069203, 173.727273
92.639781, 189453.125000, 243.032345, 173.727273
34.323003, 189941.406250, 265.688777, 173.727273
-24.696247, 190429.687500, 1316.713805, 173.727273
-65.288320, 190917.968750, 1205.333854, 173.727273
-43.233630, 191406.250000, 1300.291813, 173.727273
-66.706114, 191894.531250, 240.028657, 173.727273
-29.978424, 192382.812500, 646.879574, 173.727273
-55.262149, 192871.093750, 241.779779, 173.727273
-24.712007, 193359.375000, 943.039574, 173.727273
8.956719, 193847.656250, 569.864966, 173.727273
-25.492173, 194335.937500, 771.570851, 173.727273
9.166331, 194824.218750, 204.276850, 173.727273
-42.214138, 195312.500000, 390.446309, 173.727273
-32.498999, 195800.781250, 564.193029, 173.727273
-70.314417, 196289.062500, 328.124912, 173.727273
-13.574069, 196777.343750, 807.474093, 173.727273
-21.743359, 197265.625000, 240.876211, 173.727273
37.012180, 197753.906250, 309.839026, 173.727273
95.727114, 198242.187500, 198.430090, 173.727273
34.048507, 198730.468750, 922.007498, 173.727273
22.769297, 199218.750000, 721.272349, 173.727273
13.113106, 199707.031250, 494.673086, 173.727273
15.298811, 200195.312500, 180.568758, 173.727273
10.287913, 200683.593750, 253.289869, 173.727273
11.170684, 201171.875000, 1623.453815, 173.727273
13.358170, 201660.156250, 411.723939, 173.727273
-46.086541, 202148.437500, 575.178595, 173.727273
23.429270, 202636.718750, 855.106664, 173.727273
91.136068, 203125.000000, 1722.591797, 173.727273
36.567947, 203613.281250, 679.912804, 173.727273
-14.140109, 204101.562500, 1954.468471, 173.727273
-7.114488, 204589.843750, 770.045354, 173.727273
-62.530733, 205078.125000, 580.100424, 173.727273
-21.676800, 205566.406250, 1560.353982, 173.727273
-40.809696, 206054.687500, 820.977324, 173.727273
-36.439214, 206542.968750, 278.184024, 173.727273
-33.618175, 207031.250000, 175.130566, 173.727273
1.803126, 207519.531250, 282.917518, 173.727273
-28.957396, 208007.812500, 1833.074565, 173.727273
-26.076715, 208496.093750, 837.594036, 173.727273
31.852947, 208984.375000, 1631.517470, 173.727273
-1.167667, 209472.656250, 978.943524, 173.727273
-5.929068, 209960.937500, 416.945883, 173.727273
-10.106692, 210449.218750, 688.982299, 173.727273
-15.642206, 210937.500000, 344.431563, 173.727273
12.602887, 211425.781250, 124.478048, 173.727273
1.949576, 211914.062500, 25.456409, 173.727273
55.570061, 212402.343750, 118.423958, 173.727273
45.673383, 212890.625000, 231.934336, 173.727273
37.561715, 213378.906250, 645.725522, 173.727273
33.192753, 213867.187500, 215.061786, 173.727273
117.578545, 214355.468750, 201.860769, 173.727273
16.056800, 214843.750000, 1007.289919, 173.727273
-36.408440, 215332.031250, 2189.291263, 173.727273
-54.521413, 215820.312500, 470.261167, 173.727273
-90.482934, 216308.593750, 891.830149, 173.727273
-94.388359, 216796.875000, 278.223316, 173.727273
-61.290854, 217285.156250, 2152.785292, 173.727273
6.102659, 217773.437500, 1132.124566, 173.727273
73.417989, 218261.718750, 677.963161, 173.727273
13.654543, 218750.000000, 1277.451869, 173.727273
81.862543, 219238.281250, 1319.065032, 173.727273
120.284634, 219726.562500, 1041.929577, 173.727273
32.099168, 220214.843750, 250.993710, 173.727273
-25.981913, 220703.125000, 826.002020, 173.727273
-147.454137, 221191.406250, 144.232486, 173.727273
-143.377446, 221679.687500, 1399.584857, 173.727273
-75.445325, 222167.968750, 1008.178291, 173.727273
-72.999407, 222656.250000, 62.836024, 173.727273
-6.236600, 223144.531250, 2354.063931, 173.727273
63.419242, 223632.812500, 1766.508878, 173.727273
65.633644, 224121.093750, 620.682707, 173.727273
68.142669, 224609.375000, 563.509368, 173.727273
65.599449, 225097.656250, 228.689714, 173.727273
61.720242, 225585.937500, 208.050827, 173.727273
61.817268, 226074.218750, 133.351054, 173.727273
56.538259, 226562.500000, 2562.318272, 173.727273
-10.687110, 227050.781250, 917.215289, 173.727273
49.815262, 227539.062500, 1162.210071, 173.727273
55.379389, 228027.343750, 510.571244, 173.727273
-80.952775, 228515.625000, 225.975039, 173.727273
-141.320816, 229003.906250, 536.957713, 173.727273
-56.657011, 229492.187500, 284.809622, 173.727273
-58.238026, 229980.468750, 388.582595, 173.727273
-24.518182, 230468.750000, 174.533824, 173.727273
38.303661, 230957.031250, 1053.572286, 173.727273
38.567218, 231445.312500, 641.115861, 173.727273
-25.114704, 231933.593750, 1632.766336, 173.727273
-75.922675, 232421.875000, 487.510460, 173.727273
-28.489401, 232910.156250, 1645.517010, 173.727273
-28.957111, 233398.437500, 1432.569011, 173.727273
34.887539, 233886.718750, 301.900016, 173.727273
35.402377, 234375.000000, 1416.999954, 173.727273
100.254709, 234863.281250, 376.519894, 173.727273
102.801518, 235351.562500, 179.527918, 173.727273
103.783704, 235839.843750, 1179.710952, 173.727273
42.888265, 236328.125000, 19.727784, 173.727273
-178.688507, 236816.406250, 98.853837, 173.727273
-193.913624, 237304.687500, 438.150312, 173.727273
-81.175381, 237792.968750, 286.795789, 173.727273
111.729952, 238281.250000, 272.412146, 173.727273
173.024049, 238769.531250, 910.113231, 173.727273
47.489888, 239257.812500, 823.151326, 173.727273
44.769039, 239746.093750, 590.925326, 173.727273
-68.588691, 240234.375000, 120.397869, 173.727273
-182.627207, 240722.656250, 2017.677260, 173.727273
-85.563737, 241210.937500, 119.866304, 173.727273
39.501197, 241699.218750, 2257.971634, 173.727273
167.103602, 242187.500000, 2376.450887, 173.727273
161.349419, 242675.781250, 1390.603600, 173.727273
-66.708874, 243164.062500, 704.220247, 173.727273
-34.867663, 243652.343750, 119.251346, 173.727273
23.425659, 244140.625000, 365.205506, 173.727273
17.355018, 244628.906250, 510.057136, 173.727273
-48.496183, 245117.187500, 890.538750, 173.727273
-120.951253, 245605.468750, 843.921412, 173.727273
-123.078900, 246093.750000, 209.662200, 173.727273
-123.388078, 246582.031250, 147.510649, 173.727273
-2.675685, 247070.312500, 145.628019, 173.727273
-4.845326, 247558.593750, 756.443883, 173.727273
-5.965761, 248046.875000, 297.368413, 173.727273
57.502815, 248535.156250, 278.810743, 173.727273
121.332370, 249023.437500, 1210.797990, 173.727273
188.153041, 249511.718750, 1768.336249, 173.727273
121.332370, 250000.000000, 0.000000, 173.727273
57.502815, 250488.281250, 0.000000, 173.727273
-5.965761, 250976.562500, 0.000000, 173.727273
-4.845326, 251464.843750, 0.000000, 173.727273
-2.675685, 251953.125000, 0.000000, 173.727273
-123.388078, 252441.406250, 0.000000, 173.727273
-123.078900, 252929.687500, 0.000000, 173.727273
-120.951253, 253417.968750, 0.000000, 173.727273
-48.496183, 253906.250000, 0.000000, 173.727273
17.355018, 254394.531250, 0.000000, 173.727273
23.425659, 254882.812500, 0.000000, 173.727273
-34.867663, 255371.093750, 0.000000, 173.727273
-66.708874, 255859.375000, 0.000000, 173.727273
161.349419, 256347.656250, 0.000000, 173.727273
167.103602, 256835.937500, 0.000000, 173.727273
39.501197, 257324.218750, 0.000000, 173.727273
-85.563737, 257812.500000, 0.000000, 173.727273
-182.627207, 258300.781250, 0.000000, 173.727273
-68.588691, 258789.062500, 0.000000, 173.727273
44.769039, 259277.343750, 0.000000, 173.727273
47.489888, 259765.625000, 0.000000, 173.727273
173.024049, 260253.906250, 0.000000, 173.727273
111.729952, 260742.187500, 0.000000, 173.727273
-81.175381, 261230.468750, 0.000000, 173.727273
-193.913624, 261718.750000, 0.000000, 173.727273
-178.688507, 262207.031250, 0.000000, 173.727273
42.888265, 262695.312500, 0.000000, 173.727273
103.783704, 263183.593750, 0.000000, 173.727273
102.801518, 263671.875000, 0.000000, 173.727273
100.254709, 264160.156250, 0.000000, 173.727273
35.402377, 264648.437500, 0.000000, 173.727273
34.887539, 265136.718750, 0.000000, 173.727273
-28.957111, 265625.000000, 0.000000, 173.727273
-28.489401, 266113.281250, 0.000000, 173.727273
-75.922675, 266601.562500, 0.000000, 173.727273
-25.114704, 267089.843750, 0.000000, 173.727273
38.567218, 267578.125000, 0.000000, 173.727273
38.303661, 268066.406250, 0.000000, 173.727273
-24.518182, 268554.687500, 0.000000, 173.727273
-58.238026, 269042.968750, 0.000000, 173.727273
-56.657011, 269531.250000, 0.000000, 173.727273
-141.320816, 270019.531250, 0.000000, 173.727273
-80.952775, 270507.812500, 0.000000, 173.727273
55.379389, 270996.093750, 0.000000, 173.727273
49.815262, 271484.375000, 0.000000, 173.727273
-10.687110, 271972.656250, 0.000000, 173.727273
56.538259, 272460.937500, 0.000000, 173.727273
61.817268, 272949.218750, 0.000000, 173.727273
