filtered_data, frequency, frequency_magnitude, threshold
1016.669573, 245117.187500, 3227.746156, 173.727273
-1598.052862, 245605.468750, 4842.879897, 173.727273
-1556.815632, 246093.750000, 2665.001039, 173.727273
-1516.696205, 246582.031250, 2172.239687, 173.727273
-1493.323811, 247070.312500, 2421.851805, 173.727273
-1476.256185, 247558.593750, 3897.644501, 173.727273
-629.488173, 248046.875000, 5764.563747, 173.727273
891.213198, 248535.156250, 3930.925631, 173.727273
1916.177159, 249023.437500, 1985.317127, 173.727273
2200.048217, 249511.718750, 3779.486349, 173.727273
1916.177159, 250000.000000, 0.000000, 173.727273
891.213198, 250488.281250, 0.000000, 173.727273
-629.488173, 250976.562500, 0.000000, 173.727273
-1476.256185, 251464.843750, 0.000000, 173.727273
-1493.323811, 251953.125000, 0.000000, 173.727273
-1516.696205, 252441.406250, 0.000000, 173.727273
-1556.815632, 252929.687500, 0.000000, 173.727273
-1598.052862, 253417.968750, 0.000000, 173.727273
1016.669573, 253906.250000, 0.000000, 173.727273
1959.820546, 254394.531250, 0.000000, 173.727273
1996.397547, 254882.812500, 0.000000, 173.727273
1942.875343, 255371.093750, 0.000000, 173.727273
1436.527142, 255859.375000, 0.000000, 173.727273
-587.032797, 256347.656250, 0.000000, 173.727273
-1815.082330, 256835.937500, 0.000000, 173.727273
-1887.977362, 257324.218750, 0.000000, 173.727273
-1858.355371, 257812.500000, 0.000000, 173.727273
-925.309273, 258300.781250, 0.000000, 173.727273
639.528286, 258789.062500, 0.000000, 173.727273
1714.623831, 259277.343750, 0.000000, 173.727273
2002.783547, 259765.625000, 0.000000, 173.727273
1457.153358, 260253.906250, 0.000000, 173.727273
503.779584, 260742.187500, 0.000000, 173.727273
-539.225638, 261230.468750, 0.000000, 173.727273
-1298.435852, 261718.750000, 0.000000, 173.727273
-1371.554671, 262207.031250, 0.000000, 173.727273
-1275.373354, 262695.312500, 0.000000, 173.727273
-585.609901, 263183.593750, 0.000000, 173.727273
273.989827, 263671.875000, 0.000000, 173.727273
