filtered_data, frequency, frequency_magnitude, threshold
279.056264, 0.000000, 115.316013, 173.727273
91.203866, 488.281250, 536.734697, 173.727273
-283.350699, 976.562500, 119.769073, 173.727273
-417.652491, 1464.843750, 532.901840, 173.727273
-321.750724, 1953.125000, 119.810436, 173.727273
-218.204814, 2441.406250, 535.636647, 173.727273
-54.584044, 2929.687500, 120.952320, 173.727273
175.800744, 3417.968750, 541.492543, 173.727273
402.281523, 3906.250000, 118.746788, 173.727273
508.970871, 4394.531250, 542.595667, 173.727273
311.503338, 4882.812500, 115.313442, 173.727273
60.145661, 5371.093750, 547.503242, 173.727273
-198.808020, 5859.375000, 116.596170, 173.727273
-361.281796, 6347.656250, 557.133230, 173.727273
-512.168524, 6835.937500, 110.307928, 173.727273
-510.912699, 7324.218750, 562.116550, 173.727273
-200.143755, 7812.500000, 108.625549, 173.727273
245.618663, 8300.781250, 571.787116, 173.727273
512.985281, 8789.062500, 105.844207, 173.727273
514.870633, 9277.343750, 588.139046, 173.727273
439.778183, 9765.625000, 104.067296, 173.727273
212.525737, 10253.906250, 598.672418, 173.727273
-12.297520, 10742.187500, 94.490431, 173.727273
-387.590899, 11230.468750, 613.747673, 173.727273
-550.262441, 11718.750000, 84.156773, 173.727273
-511.224885, 12207.031250, 634.425970, 173.727273
-261.196934, 12695.312500, 72.205722, 173.727273
-6.733774, 13183.593750, 655.962119, 173.727273
313.285999, 13671.875000, 56.833523, 173.727273
436.713777, 14160.156250, 683.400884, 173.727273
433.578359, 14648.437500, 27.820832, 173.727273
303.686479, 15136.718750, 717.636454, 173.727273
-15.940601, 15625.000000, 23.701190, 173.727273
-320.151989, 16113.281250, 833.324815, 173.727273
-429.773852, 16601.562500, 15.951161, 173.727273
-394.276181, 17089.843750, 568.398369, 173.727273
-141.372531, 17578.125000, 1070.390545, 173.727273
116.127382, 18066.406250, 1388.599517, 173.727273
304.583271, 18554.687500, 1079.476923, 173.727273
429.447005, 19042.968750, 1981.522161, 173.727273
366.991347, 19531.250000, 98.104298, 173.727273
207.015316, 20019.531250, 327.952699, 173.727273
-209.192469, 20507.812500, 395.732329, 173.727273
-451.038320, 20996.093750, 2721.822492, 173.727273
-465.490865, 21484.375000, 1210.679712, 173.727273
-388.936891, 21972.656250, 4567.764923, 173.727273
-183.282865, 22460.937500, 3149.138480, 173.727273
182.807338, 22949.218750, 1123.186693, 173.727273
437.723374, 23437.500000, 113.427139, 173.727273
