filtered_data, frequency, frequency_magnitude, threshold
-316.099956, 22949.218750, 3262.277015, 173.727273
-183.504150, 23437.500000, 2259.957635, 173.727273
-3.180345, 23925.781250, 110.790812, 173.727273
175.987784, 24414.062500, 1596.265688, 173.727273
297.012285, 24902.343750, 5258.419070, 173.727273
362.280851, 25390.625000, 5589.448637, 173.727273
344.562938, 25878.906250, 6868.496453, 173.727273
175.412642, 26367.187500, 6529.633086, 173.727273
-195.886026, 26855.468750, 9364.884616, 173.727273
-421.855560, 27343.750000, 4998.073741, 173.727273
-322.506923, 27832.031250, 8018.700719, 173.727273
-291.527767, 28320.312500, 3878.205798, 173.727273
-258.591166, 28808.593750, 3886.227766, 173.727273
-50.495431, 29296.875000, 1439.381106, 173.727273
170.781625, 29785.156250, 449.944764, 173.727273
409.497047, 30273.437500, 4008.719887, 173.727273
370.482252, 30761.718750, 2390.445237, 173.727273
208.895522, 31250.000000, 12236.764558, 173.727273
82.966014, 31738.281250, 9890.113776, 173.727273
-71.274999, 32226.562500, 7203.178779, 173.727273
-165.086107, 32714.843750, 35504.514812, 173.727273
-326.962504, 33203.125000, 45767.122165, 173.727273
-229.540358, 33691.406250, 34456.888891, 173.727273
-40.319354, 34179.687500, 50198.851970, 173.727273
115.717880, 34667.968750, 42321.469451, 173.727273
142.617197, 35156.250000, 30086.959698, 173.727273
174.204519, 35644.531250, 34454.516845, 173.727273
142.935456, 36132.812500, 31919.731513, 173.727273
85.091080, 36621.093750, 20568.610769, 173.727273
-97.826260, 37109.375000, 35964.328285, 173.727273
-214.508834, 37597.656250, 35844.857535, 173.727273
-265.234991, 38085.937500, 32657.812698, 173.727273
-188.228331, 38574.218750, 10369.552300, 173.727273
-6.965734, 39062.500000, 290.974039, 173.727273
122.632571, 39550.781250, 7293.292986, 173.727273
246.735361, 40039.062500, 2975.346390, 173.727273
244.537889, 40527.343750, 4347.604768, 173.727273
242.897127, 41015.625000, 1877.890231, 173.727273
177.350946, 41503.906250, 18391.367119, 173.727273
-79.094765, 41992.187500, 5878.862841, 173.727273
-300.900825, 42480.468750, 11346.053912, 173.727273
-360.298415, 42968.750000, 23150.637049, 173.727273
-260.435921, 43457.031250, 13369.994220, 173.727273
-178.924995, 43945.312500, 27094.942970, 173.727273
-43.976025, 44433.593750, 12042.002608, 173.727273
108.633136, 44921.875000, 6284.746840, 173.727273
322.226724, 45410.156250, 3387.903919, 173.727273
412.161944, 45898.437500, 7946.863240, 173.727273
246.804770, 46386.718750, 11038.050437, 173.727273
143.913432, 46875.000000, 32489.161005, 173.727273
-44.950563, 47363.281250, 45674.030098, 173.727273
-170.086212, 47851.562500, 105670.756950, 173.727273
-287.822728, 48339.843750, 92453.804015, 173.727273
-284.583360, 48828.125000, 66537.096907, 173.727273
-161.679618, 49316.406250, 26076.619349, 173.727273
19.631288, 49804.687500, 64542.356331, 173.727273
78.996218, 50292.968750, 82210.345210, 173.727273
69.896142, 50781.250000, 14205.943940, 173.727273
130.179060, 51269.531250, 26541.394289, 173.727273
166.511550, 51757.812500, 14568.742797, 173.727273
23.152099, 52246.093750, 24324.507797, 173.727273
-101.202841, 52734.375000, 28733.896405, 173.727273
-149.794540, 53222.656250, 7649.759224, 173.727273
-82.751249, 53710.937500, 19436.419337, 173.727273
-45.582069, 54199.218750, 8096.930473, 173.727273
50.592216, 54687.500000, 30.384035, 173.727273
139.929083, 55175.781250, 4309.674081, 173.727273
198.542681, 55664.062500, 17388.530333, 173.727273
196.969399, 56152.343750, 25591.762976, 173.727273
132.386190, 56640.625000, 17055.113270, 173.727273
-24.660500, 57128.906250, 17285.736043, 173.727273
-196.894569, 57617.187500, 16558.716389, 173.727273
-299.171413, 58105.468750, 16623.825264, 173.727273
-262.475210, 58593.750000, 8775.399690, 173.727273
-253.492688, 59082.031250, 6328.564926, 173.727273
-36.584234, 59570.312500, 4758.045960, 173.727273
150.139200, 60058.593750, 11172.440683, 173.727273
299.844630, 60546.875000, 6782.609952, 173.727273
288.974707, 61035.156250, 5306.489585, 173.727273
189.023209, 61523.437500, 5380.641761, 173.727273
94.991667, 62011.718750, 12244.897110, 173.727273
-31.139889, 62500.000000, 1357.177834, 173.727273
-90.675501, 62988.281250, 281.846030, 173.727273
-273.134543, 63476.562500, 1618.992513, 173.727273
-211.474381, 63964.843750, 3798.528146, 173.727273
-95.927072, 64453.125000, 6807.506882, 173.727273
-36.359001, 64941.406250, 5497.111988, 173.727273
23.359567, 65429.687500, 8333.303452, 173.727273
133.529602, 65917.968750, 5799.079730, 173.727273
100.404940, 66406.250000, 5523.354883, 173.727273
198.753671, 66894.531250, 1859.162617, 173.727273
80.471199, 67382.812500, 4365.487678, 173.727273
-84.738388, 67871.093750, 3058.209712, 173.727273
-205.649951, 68359.375000, 1592.321515, 173.727273
-23.361090, 68847.656250, 849.289494, 173.727273
43.028705, 69335.937500, 425.256714, 173.727273
-25.043773, 69824.218750, 905.124609, 173.727273
32.516500, 70312.500000, 369.557810, 173.727273
82.958019, 70800.781250, 2344.069406, 173.727273
111.799481, 71289.062500, 7.744625, 173.727273
13.702337, 71777.343750, 772.448612, 173.727273
-49.177438, 72265.625000, 1245.610022, 173.727273
-41.673104, 72753.906250, 4698.855151, 173.727273
-28.165828, 73242.187500, 2794.253853, 173.727273
-83.688406, 73730.468750, 3488.079076, 173.727273
-147.262979, 74218.750000, 4995.435900, 173.727273
-141.654240, 74707.031250, 2455.419881, 173.727273
40.201895, 75195.312500, 3396.351770, 173.727273
95.580673, 75683.593750, 2647.445765, 173.727273
29.522769, 76171.875000, 1684.044941, 173.727273
80.797610, 76660.156250, 1524.046582, 173.727273
113.438760, 77148.437500, 1857.897274, 173.727273
85.393953, 77636.718750, 2562.129914, 173.727273
87.878536, 78125.000000, 2143.212009, 173.727273
91.775391, 78613.281250, 579.974006, 173.727273
31.160253, 79101.562500, 2686.749190, 173.727273
-91.438918, 79589.843750, 528.020570, 173.727273
-201.523269, 80078.125000, 2286.746902, 173.727273
-232.940942, 80566.406250, 740.473849, 173.727273
-114.489861, 81054.687500, 2421.262607, 173.727273
-54.786908, 81542.968750, 2096.936772, 173.727273
-48.452811, 82031.250000, 2877.135030, 173.727273
148.704846, 82519.531250, 1343.637874, 173.727273
222.486515, 83007.812500, 4174.117507, 173.727273
230.742208, 83496.093750, 6281.517545, 173.727273
200.729798, 83984.375000, 1204.296397, 173.727273
109.553309, 84472.656250, 496.174998, 173.727273
-87.303345, 84960.937500, 882.444170, 173.727273
-288.836464, 85449.218750, 8146.925793, 173.727273
-345.996703, 85937.500000, 10016.111970, 173.727273
-233.674541, 86425.781250, 7586.273707, 173.727273
20.206281, 86914.062500, 649.024602, 173.727273
121.235665, 87402.343750, 931.502088, 173.727273
191.751346, 87890.625000, 2509.470631, 173.727273
175.221357, 88378.906250, 590.255569, 173.727273
181.386225, 88867.187500, 208.861249, 173.727273
57.392731, 89355.468750, 2222.294633, 173.727273
-168.491526, 89843.750000, 1822.103926, 173.727273
-204.404549, 90332.031250, 3684.405709, 173.727273
-190.934070, 90820.312500, 1284.823686, 173.727273
-52.380926, 91308.593750, 3496.998806, 173.727273
100.620468, 91796.875000, 18.938053, 173.727273
162.318171, 92285.156250, 61.575680, 173.727273
227.660403, 92773.437500, 376.485183, 173.727273
311.189347, 93261.718750, 37.132621, 173.727273
167.906849, 93750.000000, 1444.788381, 173.727273
-148.030923, 94238.281250, 1301.722144, 173.727273
-310.615192, 94726.562500, 3848.243151, 173.727273
-407.184984, 95214.843750, 1161.856786, 173.727273
-316.289814, 95703.125000, 2496.805287, 173.727273
-220.715598, 96191.406250, 51.175264, 173.727273
32.754961, 96679.687500, 3158.908358, 173.727273
221.159166, 97167.968750, 622.916527, 173.727273
413.983685, 97656.250000, 460.815412, 173.727273
351.723489, 98144.531250, 1715.452353, 173.727273
226.574893, 98632.812500, 417.644466, 173.727273
165.506334, 99121.093750, 618.096270, 173.727273
-26.050677, 99609.375000, 1456.962303, 173.727273
-277.709914, 100097.656250, 1900.700892, 173.727273
-419.329102, 100585.937500, 1141.846206, 173.727273
-301.355766, 101074.218750, 1343.409075, 173.727273
-111.038608, 101562.500000, 2148.194719, 173.727273
19.270290, 102050.781250, 2021.239832, 173.727273
211.123167, 102539.062500, 943.723122, 173.727273
282.267852, 103027.343750, 1040.917606, 173.727273
229.000313, 103515.625000, 335.003882, 173.727273
-17.920634, 104003.906250, 482.968529, 173.727273
-174.646718, 104492.187500, 2076.395164, 173.727273
-203.892774, 104980.468750, 1781.170514, 173.727273
-191.047732, 105468.750000, 1680.393909, 173.727273
-51.032338, 105957.031250, 746.953308, 173.727273
135.923484, 106445.312500, 3329.939277, 173.727273
225.882079, 106933.593750, 1885.222672, 173.727273
332.362416, 107421.875000, 5285.301939, 173.727273
295.780747, 107910.156250, 668.175242, 173.727273
169.963393, 108398.437500, 4543.464133, 173.727273
-144.752715, 108886.718750, 1177.420310, 173.727273
-399.071110, 109375.000000, 1391.982223, 173.727273
-524.271593, 109863.281250, 4482.051594, 173.727273
-517.552153, 110351.562500, 1554.754872, 173.727273
-194.276174, 110839.843750, 348.457509, 173.727273
39.537114, 111328.125000, 2749.701507, 173.727273
291.991497, 111816.406250, 6302.903623, 173.727273
490.386407, 112304.687500, 4201.748611, 173.727273
489.430975, 112792.968750, 7343.262845, 173.727273
427.657950, 113281.250000, 491.687836, 173.727273
208.696727, 113769.531250, 6428.721846, 173.727273
-75.591906, 114257.812500, 6625.148731, 173.727273
-270.516263, 114746.093750, 51.107533, 173.727273
-458.448624, 115234.375000, 4056.350650, 173.727273
-501.510777, 115722.656250, 2860.656181, 173.727273
-331.270217, 116210.937500, 4017.504438, 173.727273
-79.117432, 116699.218750, 3788.861260, 173.727273
160.491469, 117187.500000, 2609.302898, 173.727273
289.316197, 117675.781250, 1255.273548, 173.727273
294.768240, 118164.062500, 3843.991217, 173.727273
238.994698, 118652.343750, 1876.264887, 173.727273
119.442838, 119140.625000, 527.954568, 173.727273
-57.491929, 119628.906250, 5699.212805, 173.727273
-161.595687, 120117.187500, 2372.738209, 173.727273
-163.337503, 120605.468750, 847.550179, 173.727273
-130.689921, 121093.750000, 233.424279, 173.727273
-40.706978, 121582.031250, 3510.343445, 173.727273
213.580098, 122070.312500, 2452.219379, 173.727273
302.452037, 122558.593750, 59.349326, 173.727273
233.094777, 123046.875000, 1488.865792, 173.727273
48.373628, 123535.156250, 3899.433206, 173.727273
-198.865640, 124023.437500, 3561.957321, 173.727273
-340.168754, 124511.718750, 1869.683452, 173.727273
-515.596460, 125000.000000, 2558.961039, 173.727273
-402.184934, 125488.281250, 111.616544, 173.727273
-198.433308, 125976.562500, 3130.568424, 173.727273
180.868422, 126464.843750, 560.648613, 173.727273
324.936960, 126953.125000, 4619.954699, 173.727273
501.690444, 127441.406250, 4405.240931, 173.727273
597.468582, 127929.687500, 3863.321584, 173.727273
469.388027, 128417.968750, 3213.180857, 173.727273
176.986644, 128906.250000, 4162.762178, 173.727273
-180.407007, 129394.531250, 1659.550181, 173.727273
-433.993558, 129882.812500, 1869.624746, 173.727273
-526.439810, 130371.093750, 971.534820, 173.727273
-516.118905, 130859.375000, 1377.332565, 173.727273
-303.375715, 131347.656250, 1068.003717, 173.727273
-74.102775, 131835.937500, 1.681996, 173.727273
152.171876, 132324.218750, 2835.297183, 173.727273
248.539206, 132812.500000, 2443.244611, 173.727273
217.846753, 133300.781250, 1179.616270, 173.727273
250.542040, 133789.062500, 3042.426473, 173.727273
315.946686, 134277.343750, 1165.820576, 173.727273
129.304989, 134765.625000, 89.050857, 173.727273
-33.552706, 135253.906250, 186.383249, 173.727273
-125.829092, 135742.187500, 1132.365323, 173.727273
-71.452775, 136230.468750, 673.225958, 173.727273
-72.394189, 136718.750000, 21.660342, 173.727273
-50.552331, 137207.031250, 964.666255, 173.727273
-59.150796, 137695.312500, 412.024144, 173.727273
-64.826637, 138183.593750, 1980.275858, 173.727273
-64.504632, 138671.875000, 857.562884, 173.727273
-150.897513, 139160.156250, 612.224903, 173.727273
-58.736982, 139648.437500, 1151.219216, 173.727273
-86.709596, 140136.718750, 452.918350, 173.727273
-67.034529, 140625.000000, 937.897728, 173.727273
-14.475243, 141113.281250, 694.850735, 173.727273
57.579797, 141601.562500, 1238.440796, 173.727273
210.855255, 142089.843750, 733.922622, 173.727273
346.942991, 142578.125000, 2232.349206, 173.727273
367.154407, 143066.406250, 324.097629, 173.727273
300.448406, 143554.687500, 707.950096, 173.727273
44.369831, 144042.968750, 530.426490, 173.727273
-211.978652, 144531.250000, 930.060589, 173.727273
-338.641219, 145019.531250, 756.422844, 173.727273
-395.016833, 145507.812500, 1132.936358, 173.727273
-418.617077, 145996.093750, 2.662175, 173.727273
-268.647984, 146484.375000, 315.229826, 173.727273
-74.192288, 146972.656250, 1539.797198, 173.727273
140.011195, 147460.937500, 896.701263, 173.727273
300.329526, 147949.218750, 1499.431284, 173.727273
425.340521, 148437.500000, 429.378192, 173.727273
309.342664, 148925.781250, 78.292174, 173.727273
198.899555, 149414.062500, 1888.347091, 173.727273
-22.496497, 149902.343750, 252.796176, 173.727273
-207.731415, 150390.625000, 387.787855, 173.727273
-189.511229, 150878.906250, 217.533180, 173.727273
-155.602094, 151367.187500, 77.780183, 173.727273
-92.513131, 151855.468750, 685.975889, 173.727273
11.146780, 152343.750000, 1437.977722, 173.727273
93.623270, 152832.031250, 63.417923, 173.727273
120.267473, 153320.312500, 255.182021, 173.727273
63.014754, 153808.593750, 756.080654, 173.727273
5.151902, 154296.875000, 656.536195, 173.727273
-174.948760, 154785.156250, 408.753652, 173.727273
-231.628638, 155273.437500, 147.538893, 173.727273
-348.783839, 155761.718750, 144.567483, 173.727273
-181.762473, 156250.000000, 1072.936855, 173.727273
141.997315, 156738.281250, 2049.762760, 173.727273
300.665838, 157226.562500, 781.719850, 173.727273
428.365857, 157714.843750, 1286.672859, 173.727273
426.492586, 158203.125000, 26.209695, 173.727273
423.029844, 158691.406250, 171.488003, 173.727273
172.223285, 159179.687500, 517.568827, 173.727273
-173.569333, 159667.968750, 1808.905432, 173.727273
-385.492821, 160156.250000, 1869.204156, 173.727273
-473.015030, 160644.531250, 149.595684, 173.727273
-530.770059, 161132.812500, 1532.251220, 173.727273
-497.485699, 161621.093750, 572.789666, 173.727273
-299.098492, 162109.375000, 481.159220, 173.727273
195.811253, 162597.656250, 331.294742, 173.727273
376.996196, 163085.937500, 547.514634, 173.727273
429.087892, 163574.218750, 1291.584550, 173.727273
390.250274, 164062.500000, 130.396953, 173.727273
291.286074, 164550.781250, 1343.403243, 173.727273
295.005201, 165039.062500, 322.332229, 173.727273
106.403720, 165527.343750, 388.615209, 173.727273
-182.012223, 166015.625000, 801.115974, 173.727273
-219.477261, 166503.906250, 713.918557, 173.727273
-230.861884, 166992.187500, 1035.966887, 173.727273
-244.530688, 167480.468750, 237.806303, 173.727273
-144.201553, 167968.750000, 1588.287253, 173.727273
-158.047495, 168457.031250, 444.408302, 173.727273
-163.435980, 168945.312500, 878.949351, 173.727273
-26.585035, 169433.593750, 1990.579049, 173.727273
-10.500120, 169921.875000, 983.281339, 173.727273
12.139503, 170410.156250, 619.716559, 173.727273
32.350717, 170898.437500, 2540.864653, 173.727273
297.025164, 171386.718750, 2149.929552, 173.727273
394.873830, 171875.000000, 394.467522, 173.727273
290.542555, 172363.281250, 1248.652207, 173.727273
168.719797, 172851.562500, 1049.722498, 173.727273
113.813331, 173339.843750, 3199.706365, 173.727273
110.166948, 173828.125000, 529.939494, 173.727273
-163.153283, 174316.406250, 1209.212950, 173.727273
-468.925798, 174804.687500, 1762.042422, 173.727273
-527.800831, 175292.968750, 478.093475, 173.727273
-400.844609, 175781.250000, 564.320020, 173.727273
-239.751151, 176269.531250, 1193.762414, 173.727273
-55.281465, 176757.812500, 382.774896, 173.727273
71.764526, 177246.093750, 450.032938, 173.727273
351.289582, 177734.375000, 288.732534, 173.727273
472.096948, 178222.656250, 1544.913907, 173.727273
434.186738, 178710.937500, 964.060500, 173.727273
241.574371, 179199.218750, 688.569903, 173.727273
179.154626, 179687.500000, 1085.465655, 173.727273
51.777138, 180175.781250, 455.348168, 173.727273
-179.763145, 180664.062500, 345.596700, 173.727273
-338.896679, 181152.343750, 42.609379, 173.727273
-354.809674, 181640.625000, 46.348495, 173.727273
-243.265782, 182128.906250, 568.684050, 173.727273
-100.159283, 182617.187500, 1378.075846, 173.727273
-13.164039, 183105.468750, 1239.427306, 173.727273
-13.157634, 183593.750000, 430.516105, 173.727273
-1.006327, 184082.031250, 79.968882, 173.727273
76.649666, 184570.312500, 634.357453, 173.727273
120.418170, 185058.593750, 266.559492, 173.727273
124.864014, 185546.875000, 417.582320, 173.727273
28.554250, 186035.156250, 25.266636, 173.727273
121.413575, 186523.437500, 219.894098, 173.727273
207.851422, 187011.718750, 264.015023, 173.727273
134.077716, 187500.000000, 336.055969, 173.727273
65.823014, 187988.281250, 497.238529, 173.727273
7.868347, 188476.562500, 1625.088764, 173.727273
20.235587, 188964.843750, 264.965048, 173.727273
-94.269523, 189453.125000, 38.966696, 173.727273
-333.406367, 189941.406250, 1458.271283, 173.727273
-439.213009, 190429.687500, 1666.332799, 173.727273
-236.964770, 190917.968750, 382.122629, 173.727273
-47.151093, 191406.250000, 1834.782173, 173.727273
-49.877102, 191894.531250, 957.205227, 173.727273
9.269452, 192382.812500, 567.761841, 173.727273
223.730112, 192871.093750, 554.213742, 173.727273
436.391792, 193359.375000, 395.310471, 173.727273
428.399415, 193847.656250, 2151.643599, 173.727273
295.112970, 194335.937500, 758.620973, 173.727273
194.791046, 194824.218750, 491.866676, 173.727273
34.711596, 195312.500000, 847.756568, 173.727273
-276.480324, 195800.781250, 1543.464190, 173.727273
-445.411615, 196289.062500, 417.117142, 173.727273
-354.865138, 196777.343750, 1043.365854, 173.727273
-297.419933, 197265.625000, 576.478993, 173.727273
-209.344834, 197753.906250, 273.758579, 173.727273
-87.285532, 198242.187500, 381.299897, 173.727273
67.812906, 198730.468750, 978.686385, 173.727273
259.107283, 199218.750000, 1331.013716, 173.727273
306.934378, 199707.031250, 183.902304, 173.727273
288.485911, 200195.312500, 798.598121, 173.727273
236.931509, 200683.593750, 1249.411340, 173.727273
178.334851, 201171.875000, 197.786424, 173.727273
-74.846941, 201660.156250, 697.766708, 173.727273
-210.006580, 202148.437500, 262.743758, 173.727273
-285.492515, 202636.718750, 1648.573076, 173.727273
-293.442690, 203125.000000, 1390.151510, 173.727273
-151.108600, 203613.281250, 1913.156589, 173.727273
63.869089, 204101.562500, 63.839283, 173.727273
193.790033, 204589.843750, 1033.784559, 173.727273
335.925790, 205078.125000, 158.719693, 173.727273
349.483470, 205566.406250, 1099.465888, 173.727273
97.878212, 206054.687500, 509.722149, 173.727273
-168.154710, 206542.968750, 853.951385, 173.727273
-490.933897, 207031.250000, 990.280876, 173.727273
-560.236712, 207519.531250, 740.704479, 173.727273
-345.980243, 208007.812500, 330.582015, 173.727273
-95.902438, 208496.093750, 248.031426, 173.727273
287.359142, 208984.375000, 864.812831, 173.727273
708.516205, 209472.656250, 1163.059456, 173.727273
873.583302, 209960.937500, 574.954458, 173.727273
712.255420, 210449.218750, 663.461068, 173.727273
295.203678, 210937.500000, 1466.933483, 173.727273
-290.949188, 211425.781250, 780.952220, 173.727273
-850.688759, 211914.062500, 809.901034, 173.727273
-1194.775399, 212402.343750, 267.810958, 173.727273
-1176.464989, 212890.625000, 922.321948, 173.727273
-620.464416, 213378.906250, 445.626305, 173.727273
160.679547, 213867.187500, 779.192659, 173.727273
721.710302, 214355.468750, 827.267384, 173.727273
1033.987707, 214843.750000, 647.036600, 173.727273
1015.720506, 215332.031250, 1419.287716, 173.727273
743.294244, 215820.312500, 599.715232, 173.727273
270.594112, 216308.593750, 89.783875, 173.727273
-276.535102, 216796.875000, 105.421002, 173.727273
-622.282548, 217285.156250, 107.173931, 173.727273
-570.144652, 217773.437500, 1099.229910, 173.727273
-501.166105, 218261.718750, 722.649071, 173.727273
-247.877850, 218750.000000, 559.957868, 173.727273
210.399143, 219238.281250, 67.053128, 173.727273
386.806982, 219726.562500, 1418.838467, 173.727273
332.909757, 220214.843750, 282.919426, 173.727273
56.343867, 220703.125000, 749.870778, 173.727273
-216.813913, 221191.406250, 1229.673718, 173.727273
-394.000747, 221679.687500, 170.228567, 173.727273
-430.155420, 222167.968750, 1760.137346, 173.727273
-207.731320, 222656.250000, 926.115172, 173.727273
31.764961, 223144.531250, 814.503287, 173.727273
314.994458, 223632.812500, 371.119670, 173.727273
548.225897, 224121.093750, 112.039768, 173.727273
659.824350, 224609.375000, 319.335091, 173.727273
512.261627, 225097.656250, 1303.089691, 173.727273
-54.585896, 225585.937500, 337.329559, 173.727273
-731.803606, 226074.218750, 46.747757, 173.727273
-1084.635253, 226562.500000, 88.177154, 173.727273
-1062.917206, 227050.781250, 426.183306, 173.727273
-383.978637, 227539.062500, 191.132413, 173.727273
475.989910, 228027.343750, 723.558380, 173.727273
995.329365, 228515.625000, 1226.473651, 173.727273
1183.981178, 229003.906250, 943.046036, 173.727273
1107.958887, 229492.187500, 2164.259453, 173.727273
742.847411, 229980.468750, 621.228041, 173.727273
86.855407, 230468.750000, 409.515248, 173.727273
-636.269323, 230957.031250, 559.566464, 173.727273
-1102.187989, 231445.312500, 170.269663, 173.727273
-1139.262211, 231933.593750, 455.807035, 173.727273
-956.490809, 232421.875000, 462.653784, 173.727273
-551.319384, 232910.156250, 137.449995, 173.727273
-77.059218, 233398.437500, 1030.989003, 173.727273
389.984341, 233886.718750, 532.559190, 173.727273
635.790205, 234375.000000, 159.920713, 173.727273
638.278210, 234863.281250, 1119.054415, 173.727273
553.686441, 235351.562500, 11.579858, 173.727273
391.587109, 235839.843750, 568.821740, 173.727273
191.713770, 236328.125000, 559.193425, 173.727273
-11.606929, 236816.406250, 157.009780, 173.727273
-156.918980, 237304.687500, 801.363360, 173.727273
-257.915213, 237792.968750, 490.869266, 173.727273
-297.205729, 238281.250000, 315.399098, 173.727273
-120.308249, 238769.531250, 782.851421, 173.727273
50.636475, 239257.812500, 389.041288, 173.727273
124.549237, 239746.093750, 90.625706, 173.727273
15.635613, 240234.375000, 1876.129430, 173.727273
-94.961724, 240722.656250, 146.152337, 173.727273
-251.140293, 241210.937500, 385.069940, 173.727273
-387.586284, 241699.218750, 826.154237, 173.727273
-556.114921, 242187.500000, 513.343314, 173.727273
-239.960756, 242675.781250, 1345.404775, 173.727273
218.394553, 243164.062500, 435.961807, 173.727273
710.486402, 243652.343750, 139.553941, 173.727273
1020.578662, 244140.625000, 1199.709104, 173.727273
1089.205402, 244628.906250, 1064.192072, 173.727273
649.658179, 245117.187500, 1258.451046, 173.727273
-49.963473, 245605.468750, 384.478477, 173.727273
-967.142914, 246093.750000, 926.007567, 173.727273
-1544.980213, 246582.031250, 148.297079, 173.727273
-1469.493247, 247070.312500, 254.834884, 173.727273
-962.142359, 247558.593750, 824.877480, 173.727273
-70.073762, 248046.875000, 847.859776, 173.727273
772.874834, 248535.156250, 194.657045, 173.727273
1347.697382, 249023.437500, 508.819808, 173.727273
1550.319097, 249511.718750, 127.824584, 173.727273
1347.697382, 250000.000000, 0.000000, 173.727273
772.874834, 250488.281250, 0.000000, 173.727273
-70.073762, 250976.562500, 0.000000, 173.727273
-962.142359, 251464.843750, 0.000000, 173.727273
-1469.493247, 251953.125000, 0.000000, 173.727273
-1544.980213, 252441.406250, 0.000000, 173.727273
-967.142914, 252929.687500, 0.000000, 173.727273
-49.963473, 253417.968750, 0.000000, 173.727273
649.658179, 253906.250000, 0.000000, 173.727273
1089.205402, 254394.531250, 0.000000, 173.727273
1020.578662, 254882.812500, 0.000000, 173.727273
710.486402, 255371.093750, 0.000000, 173.727273
218.394553, 255859.375000, 0.000000, 173.727273
-239.960756, 256347.656250, 0.000000, 173.727273
-556.114921, 256835.937500, 0.000000, 173.727273
-387.586284, 257324.218750, 0.000000, 173.727273
-251.140293, 257812.500000, 0.000000, 173.727273
-94.961724, 258300.781250, 0.000000, 173.727273
15.635613, 258789.062500, 0.000000, 173.727273
124.549237, 259277.343750, 0.000000, 173.727273
50.636475, 259765.625000, 0.000000, 173.727273
-120.308249, 260253.906250, 0.000000, 173.727273
-297.205729, 260742.187500, 0.000000, 173.727273
-257.915213, 261230.468750, 0.000000, 173.727273
-156.918980, 261718.750000, 0.000000, 173.727273
-11.606929, 262207.031250, 0.000000, 173.727273
191.713770, 262695.312500, 0.000000, 173.727273
391.587109, 263183.593750, 0.000000, 173.727273
553.686441, 263671.875000, 0.000000, 173.727273
638.278210, 264160.156250, 0.000000, 173.727273
635.790205, 264648.437500, 0.000000, 173.727273
389.984341, 265136.718750, 0.000000, 173.727273
-77.059218, 265625.000000, 0.000000, 173.727273
-551.319384, 266113.281250, 0.000000, 173.727273
-956.490809, 266601.562500, 0.000000, 173.727273
-1139.262211, 267089.843750, 0.000000, 173.727273
-1102.187989, 267578.125000, 0.000000, 173.727273
-636.269323, 268066.406250, 0.000000, 173.727273
86.855407, 268554.687500, 0.000000, 173.727273
742.847411, 269042.968750, 0.000000, 173.727273
1107.958887, 269531.250000, 0.000000, 173.727273
1183.981178, 270019.531250, 0.000000, 173.727273
995.329365, 270507.812500, 0.000000, 173.727273
475.989910, 270996.093750, 0.000000, 173.727273
-383.978637, 271484.375000, 0.000000, 173.727273
-1062.917206, 271972.656250, 0.000000, 173.727273
