filtered_data, frequency, frequency_magnitude, threshold
113.046451, 0.000000, 85.078719, 173.727273
19.270662, 488.281250, 331.354023, 173.727273
18.192760, 976.562500, 78.386731, 173.727273
16.867121, 1464.843750, 326.240762, 173.727273
-43.672192, 1953.125000, 78.211196, 173.727273
20.963848, 2441.406250, 327.680222, 173.727273
19.351573, 2929.687500, 79.178514, 173.727273
16.079041, 3417.968750, 327.391539, 173.727273
-44.131746, 3906.250000, 79.958257, 173.727273
-99.289815, 4394.531250, 328.725672, 173.727273
-52.078643, 4882.812500, 79.752503, 173.727273
75.397231, 5371.093750, 327.522458, 173.727273
74.900101, 5859.375000, 81.300330, 173.727273
8.713448, 6347.656250, 326.909842, 173.727273
5.590606, 6835.937500, 81.781482, 173.727273
-51.685418, 7324.218750, 325.444232, 173.727273
-52.245985, 7812.500000, 83.416723, 173.727273
67.076953, 8300.781250, 324.294655, 173.727273
1.845002, 8789.062500, 85.204486, 173.727273
-93.153346, 9277.343750, 324.605438, 173.727273
3.530938, 9765.625000, 86.105709, 173.727273
99.514684, 10253.906250, 320.224621, 173.727273
6.435922, 10742.187500, 87.190456, 173.727273
5.376211, 11230.468750, 317.017554, 173.727273
6.528575, 11718.750000, 90.198220, 173.727273
13.327396, 12207.031250, 314.352142, 173.727273
15.025059, 12695.312500, 93.620794, 173.727273
16.010842, 13183.593750, 307.557968, 173.727273
-45.329436, 13671.875000, 97.074082, 173.727273
-75.269239, 14160.156250, 299.626529, 173.727273
23.545940, 14648.437500, 101.365280, 173.727273
-34.448604, 15136.718750, 285.588009, 173.727273
29.826639, 15625.000000, 113.402305, 173.727273
44.863499, 16113.281250, 262.043014, 173.727273
30.024234, 16601.562500, 76.596416, 173.727273
-29.672470, 17089.843750, 182.893631, 173.727273
45.314760, 17578.125000, 320.916497, 173.727273
-24.880367, 18066.406250, 518.122401, 173.727273
-58.295518, 18554.687500, 83.371231, 173.727273
-90.156103, 19042.968750, 17.559725, 173.727273
36.739701, 19531.250000, 1035.694213, 173.727273
35.330560, 20019.531250, 854.412859, 173.727273
-24.979640, 20507.812500, 545.649851, 173.727273
32.412865, 20996.093750, 2077.153541, 173.727273
28.672262, 21484.375000, 210.406269, 173.727273
27.697626, 21972.656250, 1081.343870, 173.727273
28.219130, 22460.937500, 263.048043, 173.727273
25.271526, 22949.218750, 396.518957, 173.727273
-73.143802, 23437.500000, 763.985099, 173.727273
-77.039694, 23925.781250, 409.029742, 173.727273
20.290535, 24414.062500, 172.306424, 173.727273
27.672431, 24902.343750, 850.663091, 173.727273
17.334805, 25390.625000, 566.081443, 173.727273
17.711043, 25878.906250, 1516.875968, 173.727273
19.591544, 26367.187500, 2038.669977, 173.727273
19.738716, 26855.468750, 470.688466, 173.727273
79.583001, 27343.750000, 800.042621, 173.727273
-43.208689, 27832.031250, 1446.191387, 173.727273
-39.001992, 28320.312500, 346.738556, 173.727273
-39.317586, 28808.593750, 543.632606, 173.727273
-103.795351, 29296.875000, 2075.127381, 173.727273
-70.591064, 29785.156250, 865.586851, 173.727273
90.972869, 30273.437500, 317.968182, 173.727273
26.977737, 30761.718750, 371.123970, 173.727273
37.417869, 31250.000000, 37.285578, 173.727273
-28.099876, 31738.281250, 1872.519708, 173.727273
31.323406, 32226.562500, 772.706722, 173.727273
32.756539, 32714.843750, 1376.709587, 173.727273
35.415473, 33203.125000, 325.637393, 173.727273
34.949364, 33691.406250, 604.363117, 173.727273
-78.828739, 34179.687500, 11.529334, 173.727273
-91.479599, 34667.968750, 677.086204, 173.727273
43.468404, 35156.250000, 1934.223502, 173.727273
37.084016, 35644.531250, 1034.957046, 173.727273
-27.905135, 36132.812500, 1663.890199, 173.727273
-26.599464, 36621.093750, 1224.913531, 173.727273
35.592792, 37109.375000, 1810.110063, 173.727273
-31.308725, 37597.656250, 1315.608759, 173.727273
33.885789, 38085.937500, 1248.183181, 173.727273
95.402476, 38574.218750, 750.781198, 173.727273
33.283029, 39062.500000, 613.208627, 173.727273
-90.230465, 39550.781250, 1944.709184, 173.727273
-68.421844, 40039.062500, 2030.379535, 173.727273
92.492189, 40527.343750, 2508.975630, 173.727273
-101.203746, 41015.625000, 522.424017, 173.727273
30.257506, 41503.906250, 919.824289, 173.727273
30.670385, 41992.187500, 577.351976, 173.727273
23.056498, 42480.468750, 2559.321312, 173.727273
-38.947176, 42968.750000, 462.612133, 173.727273
-37.926125, 43457.031250, 1560.170497, 173.727273
25.218992, 43945.312500, 1451.680030, 173.727273
-74.479598, 44433.593750, 1854.825876, 173.727273
-74.984215, 44921.875000, 390.473040, 173.727273
86.471871, 45410.156250, 4010.160917, 173.727273
87.036141, 45898.437500, 1670.374563, 173.727273
24.095354, 46386.718750, 5733.077708, 173.727273
28.153363, 46875.000000, 315.551097, 173.727273
25.502575, 47363.281250, 634.459780, 173.727273
24.072222, 47851.562500, 97.752186, 173.727273
-35.644527, 48339.843750, 1727.796747, 173.727273
-29.352339, 48828.125000, 4510.692177, 173.727273
-65.238721, 49316.406250, 1140.992904, 173.727273
-79.953653, 49804.687500, 10284.319052, 173.727273
-28.451155, 50292.968750, 311.018622, 173.727273
128.714054, 50781.250000, 4585.014831, 173.727273
38.456002, 51269.531250, 174.118004, 173.727273
-19.874196, 51757.812500, 187.110332, 173.727273
-23.850793, 52246.093750, 2023.923285, 173.727273
37.211080, 52734.375000, 83.991548, 173.727273
-23.261649, 53222.656250, 843.016394, 173.727273
