raw_audio, filtered_data, frequency, frequency_magnitude, frequency_magnitude, threshold
554.420898, 3.147591, 0.000000, 1815.974305, 0.000000, 992.727273
96.420898, 7.378645, 244.140625, 1819.397426, 12487.909171, 992.727273
-277.579102, -6.966095, 488.281250, 1815.051902, 2073.529098, 992.727273
-149.579102, -6.590385, 732.421875, 1817.034452, 5337.343719, 992.727273
49.420898, -0.876122, 976.562500, 1817.023806, 1954.673230, 992.727273
169.420898, 2.115771, 1220.703125, 1817.005703, 4237.728931, 992.727273
153.420898, 2.419473, 1464.843750, 1816.714027, 2945.725975, 992.727273
-22.579102, -0.028976, 1708.984375, 1819.860392, 7325.140707, 992.727273
-104.579102, -2.926092, 1953.125000, 1817.002582, 2143.854891, 992.727273
-104.579102, -2.347587, 2197.265625, 1816.007263, 9196.796124, 992.727273
-277.579102, -2.248012, 2441.406250, 1820.009660, 2198.985425, 992.727273
-296.579102, -3.766699, 2685.546875, 1816.280183, 4808.977563, 992.727273
-104.579102, -0.179333, 2929.687500, 1820.914689, 5471.486225, 992.727273
-40.579102, 3.679774, 3173.828125, 1818.487540, 5922.462348, 992.727273
49.420898, 3.930238, 3417.968750, 1820.896374, 2453.158296, 992.727273
23.420898, 4.570822, 3662.109375, 1820.992615, 6345.153676, 992.727273
23.420898, 2.864312, 3906.250000, 1821.285259, 4433.151119, 992.727273
-104.579102, 1.895605, 4150.390625, 1820.782792, 4412.487318, 992.727273
-341.579102, -1.761723, 4394.531250, 1823.021064, 2768.558529, 992.727273
-469.579102, -4.459833, 4638.671875, 1824.606521, 5166.897100, 992.727273
-277.579102, -2.501897, 4882.812500, 1822.888190, 5456.262648, 992.727273
41.420898, 3.629639, 5126.953125, 1830.278873, 6592.417186, 992.727273
152.420898, 6.910406, 5371.093750, 1825.863348, 5474.678276, 992.727273
554.420898, 7.204563, 5615.234375, 1829.744362, 6139.570217, 992.727273
554.420898, 9.809614, 5859.375000, 1829.377249, 5125.479929, 992.727273
152.420898, 0.915303, 6103.515625, 1830.796326, 6300.243552, 992.727273
-104.579102, -7.999207, 6347.656250, 1832.470806, 12457.986236, 992.727273
-296.579102, -10.581305, 6591.796875, 1829.674931, 4009.627939, 992.727273
-341.579102, -11.404532, 6835.937500, 1828.895394, 15144.220576, 992.727273
-341.579102, -9.085430, 7080.078125, 1839.957700, 9985.201493, 992.727273
-109.579102, -5.792365, 7324.218750, 1831.835443, 7356.866037, 992.727273
279.420898, 1.168510, 7568.359375, 1839.087696, 10788.479389, 992.727273
682.420898, 7.293300, 7812.500000, 1834.724440, 17712.333729, 992.727273
746.420898, 9.262838, 8056.640625, 1835.887548, 11835.221661, 992.727273
554.420898, 4.051073, 8300.781250, 1837.973058, 21927.881322, 992.727273
169.420898, -2.744846, 8544.921875, 1836.307126, 10792.442251, 992.727273
-149.579102, -8.853530, 8789.062500, 1840.403076, 15502.022876, 992.727273
-469.579102, -10.717938, 9033.203125, 1837.687501, 8798.547299, 992.727273
-552.579102, -10.331245, 9277.343750, 1843.769765, 9025.448509, 992.727273
-462.579102, -4.448526, 9521.484375, 1846.324693, 7481.150599, 992.727273
-277.579102, 2.205537, 9765.625000, 1853.588299, 20564.595863, 992.727273
-103.579102, 8.159385, 10009.765625, 1848.283400, 8775.405789, 992.727273
153.420898, 12.367479, 10253.906250, 1848.291570, 20700.784967, 992.727273
279.420898, 15.643714, 10498.046875, 1847.745788, 4221.059303, 992.727273
153.420898, 13.524829, 10742.187500, 1851.147478, 7271.140324, 992.727273
-104.579102, 7.785921, 10986.328125, 1849.706889, 11198.158493, 992.727273
-438.579102, 1.846045, 11230.468750, 1847.727763, 22022.623116, 992.727273
-661.579102, -2.856523, 11474.609375, 1867.209741, 23086.243847, 992.727273
-725.579102, -3.638238, 11718.750000, 1864.079524, 20890.311474, 992.727273
-621.579102, -1.896954, 11962.890625, 1844.231597, 20005.891780, 992.727273
