raw_audio, filtered_data, frequency, frequency_magnitude, frequency_magnitude, threshold
-428.452637, -2.432437, 0.000000, 181.563142, 0.000000, 992.727273
-30.452637, -5.452022, 244.140625, 177.603230, 6883.994700, 992.727273
163.547363, 5.636905, 488.281250, 178.962225, 4673.018497, 992.727273
478.547363, 6.002856, 732.421875, 180.295238, 4589.027379, 992.727273
692.547363, 9.808907, 976.562500, 179.785141, 3098.144324, 992.727273
564.547363, 6.927856, 1220.703125, 180.044051, 1639.965068, 992.727273
163.547363, -1.030235, 1464.843750, 180.918441, 4692.385449, 992.727273
-92.452637, -8.470395, 1708.984375, 178.956301, 3210.923342, 992.727273
-264.452637, -9.912117, 1953.125000, 183.955404, 7594.981439, 992.727273
-331.452637, -9.706918, 2197.265625, 180.952503, 1349.012342, 992.727273
-203.452637, -6.486074, 2441.406250, 184.311560, 5874.013079, 992.727273
-94.452637, -1.611049, 2685.546875, 179.268710, 2782.869801, 992.727273
-29.452637, 0.704849, 2929.687500, 178.127891, 4636.929767, 992.727273
33.547363, 2.197428, 3173.828125, 179.891727, 1770.387485, 992.727273
106.547363, 3.440457, 3417.968750, 180.473855, 3743.164945, 992.727273
34.547363, 3.624008, 3662.109375, 180.377373, 3116.561231, 992.727273
-99.452637, 1.265735, 3906.250000, 182.301144, 7578.295001, 992.727273
-267.452637, -0.621055, 4150.390625, 176.777101, 7486.220447, 992.727273
-94.452637, -0.239979, 4394.531250, 177.765743, 4725.327421, 992.727273
-97.452637, 4.249021, 4638.671875, 182.030298, 9356.307528, 992.727273
-30.452637, 3.383407, 4882.812500, 186.012761, 7701.642854, 992.727273
51.547363, 5.237105, 5126.953125, 180.808442, 3379.238553, 992.727273
-29.452637, 4.661864, 5371.093750, 183.182585, 6564.252562, 992.727273
35.547363, 2.629807, 5615.234375, 180.752742, 4977.840111, 992.727273
-94.452637, 2.630494, 5859.375000, 182.077821, 4658.692225, 992.727273
-94.452637, -0.791469, 6103.515625, 181.341539, 5135.011601, 992.727273
-94.452637, -0.237876, 6347.656250, 181.568088, 1409.229959, 992.727273
-99.452637, -1.288341, 6591.796875, 184.666325, 7017.524996, 992.727273
-94.452637, -1.919359, 6835.937500, 182.791521, 10751.699499, 992.727273
51.547363, -1.757874, 7080.078125, 178.428115, 5366.470506, 992.727273
98.547363, -0.422898, 7324.218750, 186.547450, 7321.575264, 992.727273
307.547363, -0.976901, 7568.359375, 177.724376, 8750.678121, 992.727273
307.547363, 0.291922, 7812.500000, 180.196475, 5739.617287, 992.727273
307.547363, -3.145374, 8056.640625, 182.402888, 4460.165973, 992.727273
163.547363, -4.962381, 8300.781250, 181.607970, 4392.628747, 992.727273
51.547363, -8.435725, 8544.921875, 182.015288, 3614.863339, 992.727273
-139.452637, -9.481190, 8789.062500, 180.016183, 4366.756164, 992.727273
-260.452637, -10.737788, 9033.203125, 181.320247, 3796.892455, 992.727273
-289.452637, -8.620974, 9277.343750, 179.393172, 4890.562498, 992.727273
-267.452637, -5.117848, 9521.484375, 185.095563, 5176.427595, 992.727273
-267.452637, -1.432920, 9765.625000, 181.325842, 6485.710524, 992.727273
-260.452637, 1.506424, 10009.765625, 180.178806, 9542.129813, 992.727273
-139.452637, 5.166526, 10253.906250, 181.133536, 5215.161721, 992.727273
59.547363, 10.213078, 10498.046875, 182.155534, 8112.138083, 992.727273
163.547363, 13.943935, 10742.187500, 176.990407, 11475.410454, 992.727273
163.547363, 14.224752, 10986.328125, 179.995190, 382.841300, 992.727273
161.547363, 13.092617, 11230.468750, 179.585295, 1525.709409, 992.727273
