raw_audio, filtered_data, frequency, frequency_magnitude, frequency_magnitude, threshold
-95.611816, -0.542813, 0.000000, 116.244642, 0.000000, 992.727273
49.388184, -0.897681, 244.140625, 112.146064, 11600.630718, 992.727273
-95.611816, 1.200160, 488.281250, 117.428522, 2378.276107, 992.727273
-15.611816, -1.649723, 732.421875, 116.776038, 32849.053404, 992.727273
-10.611816, 1.191306, 976.562500, 113.567948, 17263.874396, 992.727273
49.388184, 0.565480, 1220.703125, 115.913033, 33556.238886, 992.727273
49.388184, 1.549471, 1464.843750, 113.787408, 41911.425272, 992.727273
32.388184, 0.568753, 1708.984375, 126.373889, 31389.990619, 992.727273
113.388184, 0.665427, 1953.125000, 99.736404, 37328.670536, 992.727273
49.388184, 1.164233, 2197.265625, 115.085389, 10621.573054, 992.727273
31.388184, -0.864434, 2441.406250, 129.712179, 18963.648259, 992.727273
-32.611816, -0.989854, 2685.546875, 131.920148, 24502.592376, 992.727273
159.388184, -0.801636, 2929.687500, 118.847094, 5154.480123, 992.727273
161.388184, 2.361736, 3173.828125, 119.375899, 18394.425505, 992.727273
177.388184, 0.335331, 3417.968750, 121.087401, 30617.724727, 992.727273
111.388184, 0.040497, 3662.109375, 117.997416, 20696.464184, 992.727273
161.388184, -1.299126, 3906.250000, 125.295508, 25520.707890, 992.727273
159.388184, -0.216534, 4150.390625, 129.258025, 24468.389081, 992.727273
161.388184, -0.984755, 4394.531250, 115.841403, 11358.170757, 992.727273
112.388184, -1.172704, 4638.671875, 124.693249, 11315.874421, 992.727273
159.388184, -1.624283, 4882.812500, 122.753446, 10910.477698, 992.727273
160.388184, -0.374515, 5126.953125, 126.050930, 5078.631659, 992.727273
49.388184, -1.319005, 5371.093750, 115.030200, 18988.384012, 992.727273
-96.611816, -3.207452, 5615.234375, 124.053653, 25681.533668, 992.727273
-32.611816, -3.151837, 5859.375000, 126.269343, 20860.018321, 992.727273
-32.611816, -0.114981, 6103.515625, 129.065350, 30139.376097, 992.727273
-32.611816, 0.196731, 6347.656250, 130.347188, 21883.544078, 992.727273
-31.611816, 1.271120, 6591.796875, 120.077159, 16095.311514, 992.727273
-32.611816, 1.887976, 6835.937500, 119.734967, 11725.189586, 992.727273
-10.611816, 2.552094, 7080.078125, 133.018891, 13318.992135, 992.727273
-14.611816, 3.172291, 7324.218750, 135.389219, 25718.783310, 992.727273
-32.611816, 2.958412, 7568.359375, 121.528230, 15366.943785, 992.727273
-32.611816, 2.756177, 7812.500000, 133.312118, 14462.706869, 992.727273
-32.611816, 2.720532, 8056.640625, 131.739614, 13382.814005, 992.727273
-96.611816, 2.019605, 8300.781250, 131.856762, 3935.102997, 992.727273
-96.611816, 0.769178, 8544.921875, 132.768344, 7175.007139, 992.727273
-94.611816, 0.917079, 8789.062500, 135.774678, 3826.094967, 992.727273
-32.611816, 0.695075, 9033.203125, 135.093557, 19163.869202, 992.727273
32.388184, 1.266330, 9277.343750, 130.051915, 22424.667735, 992.727273
-10.611816, 0.394192, 9521.484375, 161.576816, 37306.121770, 992.727273
-15.611816, -1.773713, 9765.625000, 138.928813, 40331.582218, 992.727273
-32.611816, -2.517755, 10009.765625, 130.719277, 42676.477808, 992.727273
-31.611816, -3.620964, 10253.906250, 147.766812, 44046.820170, 992.727273
-32.611816, -4.005071, 10498.046875, 143.784864, 40337.672870, 992.727273
-31.611816, -4.413591, 10742.187500, 157.381847, 36324.775188, 992.727273
-96.611816, -4.851374, 10986.328125, 139.541658, 29844.933783, 992.727273
-96.611816, -5.528346, 11230.468750, 139.846110, 28100.006690, 992.727273
-96.611816, -4.346488, 11474.609375, 166.396607, 22598.256405, 992.727273
-96.611816, -3.548084, 11718.750000, 160.316785, 16865.804633, 992.727273
-96.611816, -2.364448, 11962.890625, 151.284885, 12286.079126, 992.727273
-31.611816, -0.728974, 12207.031250, 158.772082, 14832.233489, 992.727273
-31.611816, 1.470626, 12451.171875, 159.915879, 12165.750950, 992.727273
31.388184, 2.494559, 12695.312500, 165.462610, 15239.346604, 992.727273
-6.611816, 4.334473, 12939.453125, 175.823993, 18428.099085, 992.727273
-94.611816, 3.653206, 13183.593750, 155.580082, 22700.419168, 992.727273
-32.611816, 4.209514, 13427.734375, 174.077046, 16485.445173, 992.727273
-10.611816, 6.686222, 13671.875000, 177.272972, 10310.157123, 992.727273
-94.611816, 6.394802, 13916.015625, 178.502217, 9444.320234, 992.727273
-95.611816, 5.414299, 14160.156250, 179.527263, 6651.340867, 992.727273
-96.611816, 6.021550, 14404.296875, 188.132069, 8985.237115, 992.727273
-96.611816, 5.471957, 14648.437500, 189.212845, 9885.306536, 992.727273
-95.611816, 4.734474, 14892.578125, 191.540205, 16000.918525, 992.727273
-96.611816, 3.493128, 15136.718750, 189.370232, 11821.806200, 992.727273
-96.611816, 1.889811, 15380.859375, 159.161499, 18079.849252, 992.727273
