raw_audio, filtered_data, frequency, frequency_magnitude, frequency_magnitude, threshold
1955.611816, 11.102516, 0.000000, 2078.564934, 0.000000, 992.727273
1789.611816, 34.255956, 244.140625, 2105.211579, 44863.442759, 992.727273
1443.611816, 7.042788, 488.281250, 2111.241971, 54288.890981, 992.727273
1078.611816, -1.474588, 732.421875, 2090.493302, 16204.153265, 992.727273
931.611816, -10.823013, 976.562500, 2113.323119, 121994.213280, 992.727273
1141.611816, -10.599990, 1220.703125, 2094.385325, 29923.321762, 992.727273
1078.611816, -8.268536, 1464.843750, 2096.969915, 128845.717043, 992.727273
1078.611816, -11.264207, 1708.984375, 2167.498699, 189877.459134, 992.727273
1078.611816, -10.199802, 1953.125000, 2026.933369, 138352.589316, 992.727273
758.611816, -11.648595, 2197.265625, 2132.896946, 168717.280906, 992.727273
480.611816, -15.873979, 2441.406250, 2203.574920, 162900.164014, 992.727273
53.611816, -16.315115, 2685.546875, 2215.340664, 287749.885354, 992.727273
-522.388184, -18.797684, 2929.687500, 2153.602550, 203120.218758, 992.727273
-906.388184, -18.650999, 3173.828125, 2074.265160, 142342.161570, 992.727273
-1116.388184, -12.197910, 3417.968750, 2073.955972, 177348.853980, 992.727273
-842.388184, -1.456103, 3662.109375, 2113.112505, 151934.327686, 992.727273
-713.388184, 13.328788, 3906.250000, 2153.841821, 177626.445082, 992.727273
-457.388184, 20.875418, 4150.390625, 2054.555217, 152223.927902, 992.727273
-457.388184, 28.299011, 4394.531250, 2208.612176, 122534.011891, 992.727273
-457.388184, 28.227845, 4638.671875, 2185.750786, 176041.965497, 992.727273
-540.388184, 28.593853, 4882.812500, 2329.478714, 246441.078043, 992.727273
-454.388184, 26.767113, 5126.953125, 1927.072318, 507796.111340, 992.727273
-713.388184, 24.909901, 5371.093750, 2189.723569, 167084.057669, 992.727273
-1052.388184, 15.044300, 5615.234375, 2244.703451, 372164.987001, 992.727273
-543.388184, 11.844801, 5859.375000, 2210.361178, 112562.414156, 992.727273
-92.388184, 18.800295, 6103.515625, 2238.529432, 190860.560194, 992.727273
291.611816, 15.171538, 6347.656250, 2261.419826, 70401.820976, 992.727273
694.611816, 10.140512, 6591.796875, 2205.937100, 230180.627980, 992.727273
931.611816, 2.290759, 6835.937500, 2099.548331, 304997.678463, 992.727273
1078.611816, -9.261935, 7080.078125, 2208.427115, 98454.014832, 992.727273
758.611816, -23.010353, 7324.218750, 2317.542408, 70662.533899, 992.727273
886.611816, -38.244969, 7568.359375, 2253.124664, 123652.182050, 992.727273
694.611816, -42.367889, 7812.500000, 2350.149387, 151076.862160, 992.727273
291.611816, -53.607849, 8056.640625, 2354.181856, 196794.963127, 992.727273
291.611816, -57.665094, 8300.781250, 2359.978222, 133105.793938, 992.727273
483.611816, -50.402769, 8544.921875, 2387.773753, 70135.509674, 992.727273
822.611816, -40.058706, 8789.062500, 2373.289691, 82431.576007, 992.727273
931.611816, -28.067941, 9033.203125, 2542.487811, 216386.873341, 992.727273
1507.611816, -16.488896, 9277.343750, 2492.083749, 113706.273497, 992.727273
1785.611816, 2.687852, 9521.484375, 2455.434689, 145660.283720, 992.727273
1845.611816, 12.020082, 9765.625000, 2391.204276, 162371.623884, 992.727273
1845.611816, 21.668696, 10009.765625, 2460.175035, 110574.130370, 992.727273
1845.611816, 31.546969, 10253.906250, 2509.538579, 259909.200187, 992.727273
1789.611816, 41.455972, 10498.046875, 2552.654313, 60803.186534, 992.727273
1955.611816, 50.950764, 10742.187500, 2610.178519, 60983.939722, 992.727273
1955.611816, 61.145771, 10986.328125, 2469.660657, 318525.288567, 992.727273
1955.611816, 64.203079, 11230.468750, 2704.774102, 70186.994785, 992.727273
1955.611816, 65.789928, 11474.609375, 2760.384644, 125493.675681, 992.727273
1955.611816, 63.258474, 11718.750000, 2688.659546, 86682.239835, 992.727273
1955.611816, 57.124603, 11962.890625, 2817.736438, 164066.370563, 992.727273
1955.611816, 47.136636, 12207.031250, 2803.022475, 167132.316877, 992.727273
1955.611816, 33.635822, 12451.171875, 2869.077924, 120255.367414, 992.727273
1955.611816, 17.109566, 12695.312500, 2952.381384, 150427.895056, 992.727273
1956.611816, -1.693803, 12939.453125, 2863.709578, 229078.508136, 992.727273
1955.611816, -21.840656, 13183.593750, 3019.348965, 70151.856805, 992.727273
1955.611816, -42.270750, 13427.734375, 3133.570474, 103352.373702, 992.727273
1955.611816, -61.720780, 13671.875000, 3180.253774, 142908.174682, 992.727273
1782.611816, -79.973941, 13916.015625, 3262.290447, 88667.871197, 992.727273
1507.611816, -97.553793, 14160.156250, 3364.131156, 86649.787296, 992.727273
1760.611816, -106.836149, 14404.296875, 3472.796410, 85635.517008, 992.727273
1462.611816, -105.759847, 14648.437500, 3593.964846, 86313.668649, 992.727273
886.611816, -112.230013, 14892.578125, 3661.158928, 42065.337895, 992.727273
566.611816, -107.888272, 15136.718750, 3882.334120, 66206.519181, 992.727273
291.611816, -90.763340, 15380.859375, 4289.206638, 87469.144895, 992.727273
309.611816, -66.114979, 15625.000000, 5118.217845, 109316.307201, 992.727273
36.611816, -33.337298, 15869.140625, 4095.907090, 12718.767030, 992.727273
-137.388184, -2.516790, 16113.281250, 3173.619324, 58493.533360, 992.727273
-457.388184, 34.625046, 16357.421875, 6370.021890, 78157.200579, 992.727273
-858.388184, 68.877255, 16601.562500, 4775.769882, 12207.008922, 992.727273
-858.388184, 105.566691, 16845.703125, 2629.240063, 82389.116494, 992.727273
-906.388184, 144.722018, 17089.843750, 15121.328211, 89925.212259, 992.727273
-1116.388184, 172.974240, 17333.984375, 5189.369215, 12796.207911, 992.727273
-1097.388184, 193.253531, 17578.125000, 24414.522612, 102915.121012, 992.727273
-1286.388184, 206.317780, 17822.265625, 17061.311250, 50445.069184, 992.727273
-1115.388184, 204.671509, 18066.406250, 20738.243302, 54387.444637, 992.727273
-972.388184, 196.710952, 18310.546875, 43370.956448, 124597.713809, 992.727273
-1034.388184, 168.864212, 18554.687500, 22723.643224, 64400.614861, 992.727273
-1026.388184, 124.857597, 18798.828125, 38131.723038, 92304.870446, 992.727273
-938.388184, 69.428655, 19042.968750, 34131.761158, 68863.379815, 992.727273
-906.388184, 0.796503, 19287.109375, 25565.617686, 47163.671431, 992.727273
-713.388184, -79.807804, 19531.250000, 52160.396189, 75738.327226, 992.727273
-604.388184, -167.861579, 19775.390625, 55261.633567, 78475.253723, 992.727273
-426.388184, -265.375882, 20019.531250, 11251.264188, 13660.068315, 992.727273
-457.388184, -366.135344, 20263.671875, 85362.449773, 106821.576721, 992.727273
-201.388184, -469.341248, 20507.812500, 41224.317048, 40787.205571, 992.727273
-27.388184, -563.723017, 20751.953125, 38952.650156, 48620.196076, 992.727273
163.611816, -655.308724, 20996.093750, 35813.217414, 43863.445873, 992.727273
53.611816, -736.642662, 21240.234375, 72118.195392, 73084.311251, 992.727273
-450.388184, -810.867556, 21484.375000, 95795.926376, 98021.455241, 992.727273
-540.388184, 1088.402542, 21728.515625, 106710.171866, 107580.844057, 992.727273
-713.388184, 895.029807, 21972.656250, 43613.557237, 34879.550326, 992.727273
-1161.388184, 537.180796, 22216.796875, 38557.439896, 29720.195556, 992.727273
-1450.388184, 182.290941, 22460.937500, 63236.832330, 66813.682866, 992.727273
-1673.388184, 73.192500, 22705.078125, 55225.013354, 49702.685591, 992.727273
-1821.388184, 343.217948, 22949.218750, 41893.319636, 33860.484200, 992.727273
-1916.388184, 361.840759, 23193.359375, 109769.869087, 112439.942649, 992.727273
-1993.388184, 461.229470, 23437.500000, 44286.629637, 48679.964504, 992.727273
-1993.388184, 575.371719, 23681.640625, 28100.936334, 19098.186941, 992.727273
-1993.388184, 381.009619, 23925.781250, 20179.881252, 17332.910282, 992.727273
-1993.388184, 234.380054, 24169.921875, 35869.939916, 46746.862692, 992.727273
-1993.388184, -59.062086, 24414.062500, 81103.219129, 75153.612329, 992.727273
-1993.388184, -503.849114, 24658.203125, 41619.079678, 52918.992425, 992.727273
-1993.388184, -763.195148, 24902.343750, 35367.536057, 28284.558360, 992.727273
-1993.388184, -859.247027, 25146.484375, 5196.078275, 15943.449677, 992.727273
-1993.388184, -485.679296, 25390.625000, 44747.442869, 40908.129581, 992.727273
-1993.388184, -274.689980, 25634.765625, 60085.630115, 55554.837083, 992.727273
-1993.388184, 43.143967, 25878.906250, 25810.740921, 26257.845908, 992.727273
-1993.388184, 82.996921, 26123.046875, 52082.586435, 57820.892950, 992.727273
-1993.388184, 99.776767, 26367.187500, 49532.466569, 44216.872973, 992.727273
-1993.388184, 10.188952, 26611.328125, 11410.375179, 21286.106800, 992.727273
-1993.388184, 66.702495, 26855.468750, 20784.123382, 15977.082634, 992.727273
-1993.388184, -243.500057, 27099.609375, 20808.910616, 25404.741860, 992.727273
-1993.388184, -653.609191, 27343.750000, 50282.821185, 56969.307603, 992.727273
-713.388184, -226.105367, 27587.890625, 26735.255902, 33640.837148, 992.727273
-6.388184, 140.962667, 27832.031250, 67875.296716, 75459.617936, 992.727273
438.611816, 405.252668, 28076.171875, 82730.545184, 81375.076679, 992.727273
566.611816, 678.525056, 28320.312500, 12511.562777, 6298.079299, 992.727273
566.611816, 773.841842, 28564.453125, 27921.677481, 24015.006658, 992.727273
291.611816, 776.256869, 28808.593750, 30894.039523, 23445.187850, 992.727273
181.611816, 310.328031, 29052.734375, 30434.615485, 32619.327432, 992.727273
-137.388184, 299.479533, 29296.875000, 10448.449512, 10212.906892, 992.727273
-457.388184, -30.732563, 29541.015625, 53780.989541, 61518.452395, 992.727273
-543.388184, -561.567614, 29785.156250, 16747.683827, 26713.007014, 992.727273
-265.388184, -677.560423, 30029.296875, 29478.696367, 21943.565718, 992.727273
-92.388184, -592.579243, 30273.437500, 44908.989990, 54522.328517, 992.727273
