raw_audio, filtered_data, frequency, frequency_magnitude, frequency_magnitude, threshold
-95.554688, -0.542489, 0.000000, 308.359712, 0.000000, 992.727273
50.445312, -0.890976, 244.140625, 308.050146, 602.010506, 992.727273
-140.554688, 0.957355, 488.281250, 309.259678, 3034.145598, 992.727273
-140.554688, -2.925479, 732.421875, 309.414424, 1902.826155, 992.727273
33.445312, 0.432718, 976.562500, 309.648068, 3595.068412, 992.727273
160.445312, 3.311966, 1220.703125, 309.451222, 2731.883564, 992.727273
113.445312, 3.215972, 1464.843750, 309.546428, 1759.090629, 992.727273
32.445312, 0.599697, 1708.984375, 310.239871, 575.427179, 992.727273
50.445312, -0.464102, 1953.125000, 311.399350, 1394.454715, 992.727273
-95.554688, -0.821584, 2197.265625, 314.056020, 4913.753332, 992.727273
32.445312, -2.329439, 2441.406250, 312.131969, 3615.259694, 992.727273
-30.554688, 0.546985, 2685.546875, 313.180961, 3195.230913, 992.727273
-9.554688, -1.475004, 2929.687500, 314.712170, 1820.280466, 992.727273
-5.554688, -0.167392, 3173.828125, 314.536615, 1708.703110, 992.727273
-13.554688, -0.524465, 3417.968750, 315.583530, 1912.971378, 992.727273
-94.554688, -0.917386, 3662.109375, 316.888702, 1380.138289, 992.727273
-30.554688, -1.444582, 3906.250000, 318.492873, 3335.878441, 992.727273
-31.554688, 0.397878, 4150.390625, 317.805304, 4493.122471, 992.727273
-30.554688, -0.086773, 4394.531250, 322.115837, 2549.176154, 992.727273
-95.554688, -0.101902, 4638.671875, 322.574251, 1748.438935, 992.727273
66.445312, 0.052277, 4882.812500, 324.010170, 3196.680901, 992.727273
58.445312, 2.912093, 5126.953125, 324.169098, 5143.842568, 992.727273
114.445312, 1.435929, 5371.093750, 325.577167, 4082.901093, 992.727273
-12.554688, 1.520601, 5615.234375, 327.572286, 800.455382, 992.727273
-93.554688, -1.635125, 5859.375000, 328.709525, 5087.897048, 992.727273
-5.554688, -0.949946, 6103.515625, 331.832411, 7651.644077, 992.727273
-5.554688, 0.871054, 6347.656250, 332.319233, 2681.586166, 992.727273
-93.554688, -0.295395, 6591.796875, 332.248544, 5761.901664, 992.727273
-94.554688, -1.221016, 6835.937500, 336.636072, 1485.870035, 992.727273
-12.554688, 0.118958, 7080.078125, 340.002450, 1901.188712, 992.727273
-95.554688, 0.783048, 7324.218750, 342.958827, 2701.712050, 992.727273
114.445312, 0.237918, 7568.359375, 343.596309, 1306.387608, 992.727273
33.445312, 3.281344, 7812.500000, 345.354112, 5122.554898, 992.727273
32.445312, -0.324643, 8056.640625, 348.926482, 4278.248571, 992.727273
105.445312, 0.754644, 8300.781250, 351.424244, 1995.777860, 992.727273
-30.554688, 0.157501, 8544.921875, 355.418304, 5032.020269, 992.727273
-100.554688, -2.950561, 8789.062500, 358.476746, 3488.602695, 992.727273
-268.554688, -3.592949, 9033.203125, 359.052097, 2570.212201, 992.727273
-429.554688, -5.935936, 9277.343750, 361.809589, 4882.817958, 992.727273
-332.554688, -4.939228, 9521.484375, 368.029222, 1985.034686, 992.727273
-268.554688, -0.669589, 9765.625000, 366.334154, 7372.335890, 992.727273
-30.554688, 1.787111, 10009.765625, 371.433320, 6509.226272, 992.727273
178.445312, 6.446827, 10253.906250, 378.285029, 10535.556690, 992.727273
288.445312, 7.411718, 10498.046875, 380.571237, 1494.789442, 992.727273
563.445312, 7.770529, 10742.187500, 385.346560, 5522.455944, 992.727273
480.445312, 8.244386, 10986.328125, 390.482193, 4315.705079, 992.727273
306.445312, 1.444214, 11230.468750, 394.086219, 2937.023860, 992.727273
-31.554688, -3.656756, 11474.609375, 391.150652, 9254.482175, 992.727273
-204.554688, -8.883273, 11718.750000, 403.352942, 6312.920849, 992.727273
-652.554688, -10.455522, 11962.890625, 405.991090, 2668.868051, 992.727273
-652.554688, -13.597679, 12207.031250, 413.039134, 9097.462939, 992.727273
-525.554688, -6.079417, 12451.171875, 417.006035, 5105.843562, 992.727273
-268.554688, -0.644718, 12695.312500, 421.652019, 2781.593784, 992.727273
32.445312, 5.859538, 12939.453125, 426.436366, 13059.195009, 992.727273
306.445312, 9.999912, 13183.593750, 435.994855, 3445.518651, 992.727273
480.445312, 11.605997, 13427.734375, 437.600591, 5070.754051, 992.727273
691.445312, 11.075817, 13671.875000, 449.769293, 7071.370402, 992.727273
477.445312, 8.664645, 13916.015625, 454.710728, 895.833196, 992.727273
162.445312, -0.631738, 14160.156250, 461.448977, 4144.590868, 992.727273
-140.554688, -6.419406, 14404.296875, 474.065968, 4889.236344, 992.727273
-460.554688, -10.501930, 14648.437500, 476.870555, 7355.078592, 992.727273
-543.554688, -11.806936, 14892.578125, 491.186836, 7290.006137, 992.727273
-140.554688, -5.916627, 15136.718750, 503.201405, 4864.578689, 992.727273
-95.554688, 2.241909, 15380.859375, 505.709883, 3357.839099, 992.727273
162.445312, 1.887599, 15625.000000, 516.609898, 2356.415450, 992.727273
289.445312, 6.348454, 15869.140625, 642.109777, 12860.789115, 992.727273
289.445312, 4.576649, 16113.281250, 541.777340, 2731.081125, 992.727273
160.445312, 1.811008, 16357.421875, 578.732445, 10595.311117, 992.727273
-9.554688, -2.195965, 16601.562500, 370.432292, 6933.470267, 992.727273
-268.554688, -5.440980, 16845.703125, 1358.976078, 7644.486603, 992.727273
-332.554688, -7.596309, 17089.843750, 732.647156, 9762.023096, 992.727273
-290.554688, -4.783403, 17333.984375, 627.459826, 8813.566036, 992.727273
-14.554688, -0.700174, 17578.125000, 2945.449305, 11332.484062, 992.727273
-5.554688, 4.093655, 17822.265625, 5011.562774, 18237.873970, 992.727273
160.445312, 3.377950, 18066.406250, 6377.168843, 25170.942666, 992.727273
563.445312, 8.255413, 18310.546875, 5019.026239, 13790.250684, 992.727273
178.445312, 8.987380, 18554.687500, 2348.142511, 4154.638243, 992.727273
-13.554688, -1.726467, 18798.828125, 4992.252245, 12412.303599, 992.727273
-140.554688, -1.601285, 19042.968750, 5254.793783, 11215.685319, 992.727273
-268.554688, -2.677971, 19287.109375, 11165.137620, 18419.276230, 992.727273
-268.554688, -1.772988, 19531.250000, 12298.292783, 19937.337175, 992.727273
-31.554688, 2.310900, 19775.390625, 3359.475754, 6112.056277, 992.727273
289.445312, 8.726428, 20019.531250, 11613.762107, 16165.549867, 992.727273
306.445312, 11.621401, 20263.671875, 10737.743131, 13848.316436, 992.727273
162.445312, 8.009359, 20507.812500, 30792.595858, 33186.270519, 992.727273
162.445312, 5.418709, 20751.953125, 17076.586591, 16612.928628, 992.727273
-95.554688, 4.479668, 20996.093750, 29538.877713, 32824.499161, 992.727273
-287.554688, -0.289472, 21240.234375, 10291.539656, 12606.266995, 992.727273
-460.554688, -0.677494, 21484.375000, 10174.931796, 11445.568012, 992.727273
-546.554688, -96.248872, 21728.515625, 15867.095545, 13021.650311, 992.727273
-140.554688, 54.398776, 21972.656250, 34488.237585, 31061.797901, 992.727273
-95.554688, -128.665386, 22216.796875, 30902.319277, 32558.577866, 992.727273
289.445312, -128.936023, 22460.937500, 8909.526371, 11533.192732, 992.727273
563.445312, 51.391510, 22705.078125, 10828.176140, 8453.063243, 992.727273
563.445312, 176.288387, 22949.218750, 20093.413462, 19882.733932, 992.727273
306.445312, 123.095586, 23193.359375, 24320.150207, 21228.015696, 992.727273
113.445312, 34.752085, 23437.500000, 17912.447131, 19654.529619, 992.727273
-31.554688, 49.599088, 23681.640625, 11655.050127, 11741.644254, 992.727273
-12.554688, -97.667660, 23925.781250, 14898.805904, 16428.113512, 992.727273
-268.554688, 30.306035, 24169.921875, 34376.720616, 34396.667110, 992.727273
-268.554688, -35.872889, 24414.062500, 24676.843719, 26487.607247, 992.727273
-265.554688, -11.310249, 24658.203125, 10172.677118, 10283.266277, 992.727273
-95.554688, -5.320323, 24902.343750, 6438.329774, 8143.182989, 992.727273
33.445312, -8.745250, 25146.484375, 7114.705955, 6357.706308, 992.727273
-95.554688, -89.379825, 25390.625000, 8515.147083, 8951.456451, 992.727273
-12.554688, -26.661307, 25634.765625, 32981.982582, 33544.204617, 992.727273
-95.554688, -24.739189, 25878.906250, 31489.265567, 32119.264622, 992.727273
-12.554688, -23.938431, 26123.046875, 29114.635996, 29937.087750, 992.727273
-95.554688, -85.486435, 26367.187500, 8322.397425, 7019.738657, 992.727273
114.445312, 77.725872, 26611.328125, 35313.727949, 33613.271867, 992.727273
50.445312, 75.433773, 26855.468750, 3662.033642, 1585.747839, 992.727273
33.445312, 130.609724, 27099.609375, 47066.143570, 43589.929759, 992.727273
288.445312, 8.254128, 27343.750000, 57727.957553, 58293.598679, 992.727273
563.445312, -65.567636, 27587.890625, 45897.160489, 43732.393582, 992.727273
178.445312, 23.510672, 27832.031250, 19344.131037, 22346.554833, 992.727273
50.445312, 17.071872, 28076.171875, 52639.263186, 49732.135171, 992.727273
-140.554688, -67.872707, 28320.312500, 8284.180698, 6885.590568, 992.727273
-140.554688, -68.015747, 28564.453125, 18269.364803, 21303.695511, 992.727273
-287.554688, 18.644059, 28808.593750, 20376.137235, 15042.179444, 992.727273
-268.554688, -62.797641, 29052.734375, 14560.047585, 9264.825035, 992.727273
-460.554688, 151.475388, 29296.875000, 17286.448087, 12422.343504, 992.727273
-543.554688, 70.391873, 29541.015625, 30114.310685, 34321.096152, 992.727273
-261.554688, 75.055554, 29785.156250, 19188.048621, 21046.423537, 992.727273
-140.554688, 155.533524, 30029.296875, 12676.436918, 15618.215962, 992.727273
-95.554688, 20.292168, 30273.437500, 8795.772006, 15005.375728, 992.727273
162.445312, -48.228712, 30517.578125, 18120.358807, 25599.496773, 992.727273
290.445312, -213.724888, 30761.718750, 46718.483076, 54116.747315, 992.727273
290.445312, -377.772607, 31005.859375, 3686.755378, 5464.465563, 992.727273
563.445312, -283.490067, 31250.000000, 34258.251478, 28121.589791, 992.727273
477.445312, -220.674198, 31494.140625, 39210.147781, 42901.528209, 992.727273
563.445312, 9.127849, 31738.281250, 28460.704372, 35105.766043, 992.727273
306.445312, 213.649906, 31982.421875, 24506.858454, 25839.238117, 992.727273
113.445312, 312.686278, 32226.562500, 59646.308242, 51785.104010, 992.727273
-30.554688, 582.276246, 32470.703125, 36744.504096, 31872.513594, 992.727273
-12.554688, 494.897814, 32714.843750, 15378.404870, 12401.335916, 992.727273
-261.554688, 317.820235, 32958.984375, 44512.784142, 48089.911432, 992.727273
-268.554688, -26.537784, 33203.125000, 19688.578601, 23713.388571, 992.727273
-460.554688, -200.488065, 33447.265625, 17412.064744, 12742.103017, 992.727273
-607.554688, -653.822933, 33691.406250, 33480.146830, 29160.138381, 992.727273
-429.554688, -653.694510, 33935.546875, 57642.772759, 62731.852261, 992.727273
-460.554688, -523.988394, 34179.687500, 26086.468285, 32295.380399, 992.727273
-332.554688, -268.755410, 34423.828125, 24203.317166, 29860.880591, 992.727273
-140.554688, 35.101037, 34667.968750, 10015.723062, 4124.975620, 992.727273
50.445312, 310.484065, 34912.109375, 29700.415867, 25759.398063, 992.727273
160.445312, 484.804074, 35156.250000, 76965.267862, 72543.610460, 992.727273
691.445312, 696.819821, 35400.390625, 17738.979122, 15424.449580, 992.727273
563.445312, 485.739600, 35644.531250, 21452.101023, 26454.263975, 992.727273
563.445312, 160.957414, 35888.671875, 13711.164031, 8661.956666, 992.727273
288.445312, -144.928014, 36132.812500, 16115.786352, 21606.915089, 992.727273
162.445312, -472.435655, 36376.953125, 34799.396082, 40928.893058, 992.727273
-95.554688, -557.176226, 36621.093750, 40433.052020, 44295.022432, 992.727273
-287.554688, -158.253172, 36865.234375, 20367.337387, 24681.834794, 992.727273
-453.554688, -113.442018, 37109.375000, 60299.088026, 58479.506899, 992.727273
-460.554688, 145.465013, 37353.515625, 8021.548173, 7441.083830, 992.727273
-290.554688, 277.073115, 37597.656250, 17800.767751, 15871.330586, 992.727273
32.445312, 283.314616, 37841.796875, 40958.249667, 42942.623780, 992.727273
162.445312, 159.395994, 38085.937500, 35294.415023, 33410.044759, 992.727273
306.445312, -10.282884, 38330.078125, 15490.388798, 12744.309664, 992.727273
288.445312, -268.524800, 38574.218750, 19139.152172, 15668.186941, 992.727273
563.445312, -332.986070, 38818.359375, 15704.171498, 15036.653722, 992.727273
162.445312, -289.726509, 39062.500000, 7676.650505, 9966.247961, 992.727273
114.445312, -22.092046, 39306.640625, 23343.131068, 25885.009339, 992.727273
-95.554688, -9.960307, 39550.781250, 32976.487685, 33315.199334, 992.727273
-31.554688, 155.073613, 39794.921875, 15619.335957, 17341.157506, 992.727273
-95.554688, 563.435181, 40039.062500, 24419.807883, 26197.135722, 992.727273
-95.554688, 179.402546, 40283.203125, 19053.039900, 22089.577900, 992.727273
-31.554688, -8.577474, 40527.343750, 18570.464388, 19380.858770, 992.727273
32.445312, -132.150562, 40771.484375, 7941.042325, 9074.694214, 992.727273
-94.554688, -258.625373, 41015.625000, 15134.788462, 15180.351508, 992.727273
-95.554688, -259.499623, 41259.765625, 8672.348968, 10037.616906, 992.727273
-95.554688, -20.384900, 41503.906250, 14273.937214, 13220.598854, 992.727273
-95.554688, 300.813179, 41748.046875, 10860.440040, 11688.950245, 992.727273
-100.554688, 317.707003, 41992.187500, 17041.447162, 19011.191419, 992.727273
-95.554688, 172.624782, 42236.328125, 22685.161636, 24157.067214, 992.727273
-31.554688, 171.545818, 42480.468750, 19485.773295, 20626.330022, 992.727273
58.445312, -88.007651, 42724.609375, 12658.073874, 13090.985303, 992.727273
161.445312, -280.989534, 42968.750000, 36836.400552, 38539.329763, 992.727273
477.445312, -458.794124, 43212.890625, 50013.835335, 52361.802330, 992.727273
563.445312, -543.349623, 43457.031250, 3743.793073, 4630.925926, 992.727273
160.445312, -149.322964, 43701.171875, 44739.945565, 40344.211834, 992.727273
50.445312, -119.479790, 43945.312500, 20257.556526, 18381.011122, 992.727273
-287.554688, 262.248994, 44189.453125, 3063.914682, 6110.977968, 992.727273
-95.554688, 533.649970, 44433.593750, 13447.388200, 10680.156376, 992.727273
-140.554688, 539.269670, 44677.734375, 64515.788494, 62319.932668, 992.727273
-140.554688, 277.340257, 44921.875000, 30053.674903, 23577.206603, 992.727273
50.445312, 88.331334, 45166.015625, 45991.650873, 47428.803651, 992.727273
162.445312, -55.684589, 45410.156250, 76408.028939, 67439.353251, 992.727273
306.445312, -32.507306, 45654.296875, 23498.680425, 30408.561202, 992.727273
178.445312, -285.716357, 45898.437500, 41611.400446, 48767.032531, 992.727273
105.445312, -285.567627, 46142.578125, 18614.670801, 23370.890679, 992.727273
33.445312, -277.683732, 46386.718750, 17808.414646, 10507.663914, 992.727273
-140.554688, -102.395007, 46630.859375, 33191.583036, 35822.596615, 992.727273
-287.554688, 29.584058, 46875.000000, 38119.852022, 46090.115426, 992.727273
-140.554688, -90.388368, 47119.140625, 34834.511965, 42631.443388, 992.727273
-140.554688, 4.271338, 47363.281250, 83364.966395, 84596.929593, 992.727273
-31.554688, -70.726848, 47607.421875, 18082.836359, 16012.614823, 992.727273
162.445312, 19.678449, 47851.562500, 62529.469747, 55583.834165, 992.727273
58.445312, -54.769478, 48095.703125, 38978.357836, 46244.031963, 992.727273
32.445312, 156.507010, 48339.843750, 19273.163245, 27485.368144, 992.727273
58.445312, 97.646474, 48583.984375, 49115.436049, 54337.097525, 992.727273
-30.554688, 80.637740, 48828.125000, 15292.086298, 10103.693217, 992.727273
-95.554688, 330.288492, 49072.265625, 48073.587838, 55507.644445, 992.727273
-12.554688, 603.694415, 49316.406250, 22466.667739, 27791.631766, 992.727273
-93.554688, 216.669822, 49560.546875, 10828.814010, 15292.869681, 992.727273
112.445312, 81.050885, 49804.687500, 25729.001627, 26139.660834, 992.727273
161.445312, -115.211094, 50048.828125, 12865.129727, 8227.244779, 992.727273
50.445312, -123.897037, 50292.968750, 14420.306842, 10858.144980, 992.727273
-140.554688, -285.601387, 50537.109375, 24278.902749, 26574.279262, 992.727273
-95.554688, -274.104451, 50781.250000, 31893.558232, 31952.467083, 992.727273
-31.554688, -471.328132, 51025.390625, 25124.743266, 20965.940530, 992.727273
-95.554688, -563.013427, 51269.531250, 15077.708108, 12978.674301, 992.727273
-93.554688, -286.245414, 51513.671875, 14783.575184, 16332.246369, 992.727273
-95.554688, -170.573146, 51757.812500, 26054.741827, 23788.745075, 992.727273
-12.554688, -129.709638, 52001.953125, 18427.757636, 16622.536776, 992.727273
-93.554688, 125.209961, 52246.093750, 21248.261012, 21061.603591, 992.727273
-14.554688, 246.442699, 52490.234375, 9006.328439, 8337.436173, 992.727273
-31.554688, 249.005451, 52734.375000, 30923.818907, 32206.449773, 992.727273
162.445312, 524.717692, 52978.515625, 20266.344633, 18658.936746, 992.727273
178.445312, 449.015949, 53222.656250, 15035.811387, 12731.797638, 992.727273
160.445312, 544.847457, 53466.796875, 12817.340758, 10596.093760, 992.727273
178.445312, 298.092932, 53710.937500, 19510.793254, 23421.054546, 992.727273
32.445312, 121.341077, 53955.078125, 27113.693257, 28070.538549, 992.727273
32.445312, -10.754576, 54199.218750, 4416.346147, 7385.020138, 992.727273
-95.554688, 20.167415, 54443.359375, 6222.644969, 9543.782715, 992.727273
