raw_audio, filtered_data, frequency, frequency_magnitude, frequency_magnitude, threshold
-1722.830566, -9.780956, 0.000000, 431.585052, 0.000000, 992.727273
-1722.830566, -31.008632, 244.140625, 457.584784, 42721.333064, 992.727273
-1722.830566, -10.567115, 488.281250, 432.102939, 23172.302033, 992.727273
-1722.830566, -6.909711, 732.421875, 445.461696, 32391.596575, 992.727273
-1722.830566, 0.555853, 976.562500, 439.934535, 66227.629701, 992.727273
-1722.830566, 4.910092, 1220.703125, 435.687669, 40422.994869, 992.727273
-1722.830566, 8.730204, 1464.843750, 433.941434, 18874.356285, 992.727273
-1722.830566, 11.253325, 1708.984375, 444.950175, 46400.776577, 992.727273
-1722.830566, 12.845309, 1953.125000, 458.882935, 27254.649395, 992.727273
-1722.830566, 13.459158, 2197.265625, 486.686976, 50779.172309, 992.727273
-1722.830566, 13.182426, 2441.406250, 473.550981, 52697.767750, 992.727273
-1722.830566, 12.064641, 2685.546875, 479.931263, 27355.232757, 992.727273
-1722.830566, 10.182722, 2929.687500, 539.181150, 109263.259741, 992.727273
-1722.830566, 7.632748, 3173.828125, 482.997186, 106861.675710, 992.727273
-1722.830566, 4.528899, 3417.968750, 501.826394, 17507.528647, 992.727273
-1722.830566, 1.021463, 3662.109375, 495.292008, 116800.258727, 992.727273
-1722.830566, -2.718548, 3906.250000, 492.432057, 81441.806862, 992.727273
-1722.830566, -6.498799, 4150.390625, 531.571988, 242432.665495, 992.727273
-1722.830566, -10.118612, 4394.531250, 738.307403, 505165.941104, 992.727273
-1722.830566, -13.355287, 4638.671875, 2043.587819, 2368587.981153, 992.727273
-1722.830566, -16.013036, 4882.812500, 139.818664, 483952.482028, 992.727273
-1722.830566, -17.906613, 5126.953125, 507.306095, 328760.861605, 992.727273
-1722.830566, -18.880835, 5371.093750, 524.614753, 64681.100952, 992.727273
-1722.830566, -18.818789, 5615.234375, 539.768093, 119443.068100, 992.727273
-1722.830566, -17.656948, 5859.375000, 580.439424, 65576.470597, 992.727273
-1722.830566, -15.391894, 6103.515625, 611.532190, 88296.163933, 992.727273
-1722.830566, -12.090728, 6347.656250, 603.191983, 105183.713927, 992.727273
-1722.830566, -7.873911, 6591.796875, 660.212839, 24371.183813, 992.727273
-1722.830566, -2.933212, 6835.937500, 642.764083, 69544.242432, 992.727273
-1722.830566, 2.487630, 7080.078125, 637.158300, 83067.311054, 992.727273
-1722.830566, 8.098014, 7324.218750, 686.930599, 20143.236124, 992.727273
-1722.830566, 13.572606, 7568.359375, 676.376304, 66806.569996, 992.727273
-1722.830566, 18.575153, 7812.500000, 723.002896, 61238.124050, 992.727273
-1722.830566, 22.776406, 8056.640625, 734.791741, 37375.269083, 992.727273
-1722.830566, 25.865019, 8300.781250, 767.292355, 97948.390468, 992.727273
-1722.830566, 27.581815, 8544.921875, 792.335777, 44663.069629, 992.727273
-1722.830566, 27.723808, 8789.062500, 822.983437, 92166.150972, 992.727273
-1722.830566, 26.175919, 9033.203125, 759.061685, 218345.677837, 992.727273
-1722.830566, 22.908514, 9277.343750, 641.806932, 388357.364275, 992.727273
-1722.830566, 17.997913, 9521.484375, 1023.254272, 141391.766831, 992.727273
-1722.830566, 11.617512, 9765.625000, 960.225638, 111724.321973, 992.727273
-1722.830566, 4.049626, 10009.765625, 963.943124, 49068.055417, 992.727273
-1722.830566, -4.345319, 10253.906250, 1009.780583, 14358.363872, 992.727273
-1722.830566, -13.117683, 10498.046875, 1040.342638, 30441.809487, 992.727273
-1722.830566, -21.781068, 10742.187500, 1088.562100, 23380.437386, 992.727273
-1722.830566, -29.798449, 10986.328125, 1133.223149, 32026.831366, 992.727273
