raw_audio, filtered_data, frequency, frequency_magnitude, frequency_magnitude, threshold
-1700.710449, -9.655375, 0.000000, 550.380630, 0.000000, 992.727273
-1700.710449, -30.610499, 244.140625, 541.788006, 32177.198520, 992.727273
-1700.710449, -10.431439, 488.281250, 579.286113, 38007.103548, 992.727273
-1700.710449, -6.820994, 732.421875, 574.158977, 26202.522767, 992.727273
-1700.710449, 0.548716, 976.562500, 585.191282, 39340.292622, 992.727273
-1700.710449, 4.847049, 1220.703125, 583.969252, 33891.501970, 992.727273
-1700.710449, 8.618113, 1464.843750, 571.277698, 56089.337363, 992.727273
-1700.710449, 11.108839, 1708.984375, 580.904400, 75759.844068, 992.727273
-1700.710449, 12.680383, 1953.125000, 582.671434, 28561.074429, 992.727273
-1700.710449, 13.286350, 2197.265625, 551.959946, 49365.570781, 992.727273
-1700.710449, 13.013172, 2441.406250, 553.621961, 12901.608783, 992.727273
-1700.710449, 11.909739, 2685.546875, 580.488769, 77580.038882, 992.727273
-1700.710449, 10.051982, 2929.687500, 558.403529, 50007.700731, 992.727273
-1700.710449, 7.534748, 3173.828125, 569.433728, 114760.367140, 992.727273
2249.289551, 26.895926, 3417.968750, 606.306480, 131542.521274, 992.727273
2249.289551, 72.103032, 3662.109375, 612.760554, 40069.559376, 992.727273
2248.289551, 21.538310, 3906.250000, 598.313777, 123487.470771, 992.727273
2249.289551, 9.414480, 4150.390625, 606.937067, 128041.236286, 992.727273
2249.289551, -11.251255, 4394.531250, 449.236858, 655035.460415, 992.727273
2249.289551, -24.439246, 4638.671875, 947.316724, 2312783.551263, 992.727273
2249.289551, -35.819179, 4882.812500, 1066.593940, 604233.650753, 992.727273
2248.289551, -43.480784, 5126.953125, 633.469717, 213888.297979, 992.727273
2248.289551, -48.105132, 5371.093750, 672.011631, 75410.828058, 992.727273
2248.289551, -49.440165, 5615.234375, 623.327332, 64787.656610, 992.727273
2249.289551, -47.651509, 5859.375000, 613.960636, 81938.823611, 992.727273
2249.289551, -42.836661, 6103.515625, 609.666614, 90906.362058, 992.727273
2248.289551, -35.278663, 6347.656250, 587.076412, 28561.589737, 992.727273
2248.289551, -25.282278, 6591.796875, 609.804161, 86367.456072, 992.727273
2248.289551, -13.280149, 6835.937500, 623.050312, 32080.108278, 992.727273
2249.289551, 0.118536, 7080.078125, 625.257704, 42780.700590, 992.727273
2249.289551, 14.246224, 7324.218750, 630.395861, 25343.732454, 992.727273
2248.289551, 28.300780, 7568.359375, 649.909885, 51710.280218, 992.727273
2248.289551, 41.524445, 7812.500000, 644.037481, 37735.163659, 992.727273
2249.289551, 53.105808, 8056.640625, 642.256725, 36489.604579, 992.727273
2249.289551, 62.259903, 8300.781250, 639.315495, 39645.354183, 992.727273
2248.289551, 68.280134, 8544.921875, 629.672952, 62376.888871, 992.727273
2248.289551, 70.639790, 8789.062500, 628.204488, 57104.251993, 992.727273
2248.289551, 68.977448, 9033.203125, 591.626745, 222307.652337, 992.727273
2249.289551, 63.093628, 9277.343750, 474.328761, 389214.259273, 992.727273
2249.289551, 53.067476, 9521.484375, 802.128241, 227660.841869, 992.727273
2248.289551, 39.183941, 9765.625000, 611.427311, 115979.295579, 992.727273
2248.289551, 22.032199, 10009.765625, 678.871399, 52690.314343, 992.727273
2248.289551, 2.426213, 10253.906250, 661.426112, 27954.168561, 992.727273
2249.289551, -18.655373, 10498.046875, 660.933184, 22494.209133, 992.727273
2312.289551, -39.697106, 10742.187500, 683.579459, 55101.413082, 992.727273
2248.289551, -59.759782, 10986.328125, 633.552334, 72904.104707, 992.727273
2248.289551, -79.535022, 11230.468750, 682.955230, 66823.062429, 992.727273
2248.289551, -93.668594, 11474.609375, 681.816257, 64559.903319, 992.727273
2249.289551, -103.947806, 11718.750000, 662.434708, 40874.236732, 992.727273
2248.289551, -108.417812, 11962.890625, 675.141859, 23450.736365, 992.727273
2248.289551, -106.783789, 12207.031250, 685.817383, 30568.176355, 992.727273
2248.289551, -98.502054, 12451.171875, 685.213586, 89084.196972, 992.727273
2249.289551, -83.664454, 12695.312500, 702.520033, 126969.924985, 992.727273
2249.289551, -62.636169, 12939.453125, 637.266650, 77039.060012, 992.727273
2248.289551, -36.255537, 13183.593750, 770.286869, 155705.251690, 992.727273
2248.289551, -5.664435, 13427.734375, 677.843426, 79172.608484, 992.727273
2248.289551, 27.661782, 13671.875000, 758.155787, 424250.579963, 992.727273
2249.289551, 61.893114, 13916.015625, 691.124697, 263490.942205, 992.727273
2249.289551, 95.103567, 14160.156250, 799.696865, 346798.026231, 992.727273
2248.289551, 125.143383, 14404.296875, 639.391811, 172489.473628, 992.727273
2248.289551, 150.056304, 14648.437500, 734.228563, 44870.587400, 992.727273
-420.710449, 152.751945, 14892.578125, 705.244267, 79244.158790, 992.727273
-1700.710449, 121.760325, 15136.718750, 688.774759, 42127.945470, 992.727273
-1700.710449, 136.830761, 15380.859375, 788.853339, 51379.194120, 992.727273
-1700.710449, 146.101864, 15625.000000, 682.333182, 19237.224478, 992.727273
-1700.710449, 137.793361, 15869.140625, 1078.605473, 52147.793690, 992.727273
-1700.710449, 116.878440, 16113.281250, 1273.747237, 31690.587919, 992.727273
-1700.710449, 83.237258, 16357.421875, 1640.935149, 37084.331820, 992.727273
-1700.710449, 39.283248, 16601.562500, 2258.130311, 33211.749835, 992.727273
-1700.710449, -12.701253, 16845.703125, 3374.808452, 35795.219032, 992.727273
-1700.710449, -69.685350, 17089.843750, 4378.892351, 41807.323214, 992.727273
-1700.710449, -128.289998, 17333.984375, 10688.580063, 67756.708217, 992.727273
-1700.710449, -184.807180, 17578.125000, 1113.693561, 6546.695408, 992.727273
-1700.710449, -235.318740, 17822.265625, 27596.999359, 121191.958512, 992.727273
-1700.710449, -275.960289, 18066.406250, 32734.607427, 107054.667674, 992.727273
-1700.710449, -302.914588, 18310.546875, 92004.202579, 270141.306775, 992.727273
-1700.710449, -312.801408, 18554.687500, 26607.166430, 78770.231776, 992.727273
-1700.710449, -302.629541, 18798.828125, 109393.475316, 230863.065372, 992.727273
-1700.710449, -270.166078, 19042.968750, 71393.209359, 148326.346519, 992.727273
-1700.710449, -214.010881, 19287.109375, 46084.061482, 66738.059109, 992.727273
-1700.710449, -133.639767, 19531.250000, 48903.811181, 74760.065270, 992.727273
-1700.710449, -29.638319, 19775.390625, 2446.873818, 11961.167520, 992.727273
-1700.710449, 96.390837, 20019.531250, 17266.560190, 28067.620051, 992.727273
-1700.710449, 241.696579, 20263.671875, 39072.199629, 34964.545144, 992.727273
-1700.710449, 402.480971, 20507.812500, 59240.377509, 61282.747873, 992.727273
-1700.710449, 574.054184, 20751.953125, 39815.825633, 58122.432447, 992.727273
-1700.710449, 750.841361, 20996.093750, 63298.927947, 50396.818364, 992.727273
-1700.710449, 926.646963, 21240.234375, 25837.244366, 32301.771383, 992.727273
