raw_audio, threshold
8.032227, 99.272727
8.032227, 99.272727
-11.967773, 99.272727
-13.967773, 99.272727
8.032227, 99.272727
1.032227, 99.272727
8.032227, 99.272727
-11.967773, 99.272727
8.032227, 99.272727
8.032227, 99.272727
8.032227, 99.272727
8.032227, 99.272727
15.032227, 99.272727
25.032227, 99.272727
1.032227, 99.272727
8.032227, 99.272727
-13.967773, 99.272727
1.032227, 99.272727
15.032227, 99.272727
15.032227, 99.272727
8.032227, 99.272727
-13.967773, 99.272727
8.032227, 99.272727
1.032227, 99.272727
15.032227, 99.272727
8.032227, 99.272727
-13.967773, 99.272727
-11.967773, 99.272727
-11.967773, 99.272727
-13.967773, 99.272727
1.032227, 99.272727
24.032227, 99.272727
-13.967773, 99.272727
-13.967773, 99.272727
-11.967773, 99.272727
-13.967773, 99.272727
8.032227, 99.272727
-13.967773, 99.272727
-13.967773, 99.272727
8.032227, 99.272727
8.032227, 99.272727
-11.967773, 99.272727
-11.967773, 99.272727
-13.967773, 99.272727
8.032227, 99.272727
-11.967773, 99.272727
-11.967773, 99.272727
1.032227, 99.272727
15.032227, 99.272727
8.032227, 99.272727
-11.967773, 99.272727
-11.967773, 99.272727
-13.967773, 99.272727
-13.967773, 99.272727
1.032227, 99.272727
8.032227, 99.272727
-13.967773, 99.272727
1.032227, 99.272727
15.032227, 99.272727
24.032227, 99.272727
-13.967773, 99.272727
1.032227, 99.272727
8.032227, 99.272727
1.032227, 99.272727
8.032227, 99.272727
-13.967773, 99.272727
-11.967773, 99.272727
-11.967773, 99.272727
-13.967773, 99.272727
8.032227, 99.272727
8.032227, 99.272727
-11.967773, 99.272727
1.032227, 99.272727
8.032227, 99.272727
8.032227, 99.272727
-13.967773, 99.272727
1.032227, 99.272727
8.032227, 99.272727
1.032227, 99.272727
24.032227, 99.272727
-13.967773, 99.272727
8.032227, 99.272727
8.032227, 99.272727
-13.967773, 99.272727
-13.967773, 99.272727
-13.967773, 99.272727
-13.967773, 99.272727
-13.967773, 99.272727
8.032227, 99.272727
1.032227, 99.272727
8.032227, 99.272727
-13.967773, 99.272727
-13.967773, 99.272727
8.032227, 99.272727
-13.967773, 99.272727
-11.967773, 99.272727
-13.967773, 99.272727
-13.967773, 99.272727
-13.967773, 99.272727
1.032227, 99.272727
20.032227, 99.272727
-11.967773, 99.272727
15.032227, 99.272727
25.032227, 99.272727
8.032227, 99.272727
8.032227, 99.272727
-13.967773, 99.272727
-13.967773, 99.272727
-13.967773, 99.272727
-11.967773, 99.272727
-13.967773, 99.272727
-11.967773, 99.272727
1.032227, 99.272727
15.032227, 99.272727
8.032227, 99.272727
-13.967773, 99.272727
8.032227, 99.272727
-11.967773, 99.272727
1.032227, 99.272727
15.032227, 99.272727
15.032227, 99.272727
8.032227, 99.272727
1.032227, 99.272727
