raw_audio, threshold
-5.612305, 99.272727
1.387695, 99.272727
17.387695, 99.272727
1.387695, 99.272727
17.387695, 99.272727
-5.612305, 99.272727
17.387695, 99.272727
-5.612305, 99.272727
1.387695, 99.272727
-18.612305, 99.272727
-5.612305, 99.272727
8.387695, 99.272727
1.387695, 99.272727
8.387695, 99.272727
17.387695, 99.272727
1.387695, 99.272727
17.387695, 99.272727
1.387695, 99.272727
1.387695, 99.272727
1.387695, 99.272727
1.387695, 99.272727
-18.612305, 99.272727
-18.612305, 99.272727
-18.612305, 99.272727
-5.612305, 99.272727
-20.612305, 99.272727
1.387695, 99.272727
1.387695, 99.272727
1.387695, 99.272727
-20.612305, 99.272727
1.387695, 99.272727
1.387695, 99.272727
1.387695, 99.272727
8.387695, 99.272727
18.387695, 99.272727
1.387695, 99.272727
17.387695, 99.272727
-20.612305, 99.272727
1.387695, 99.272727
1.387695, 99.272727
1.387695, 99.272727
-5.612305, 99.272727
17.387695, 99.272727
-20.612305, 99.272727
8.387695, 99.272727
17.387695, 99.272727
-20.612305, 99.272727
1.387695, 99.272727
-20.612305, 99.272727
-5.612305, 99.272727
1.387695, 99.272727
-18.612305, 99.272727
-20.612305, 99.272727
1.387695, 99.272727
1.387695, 99.272727
8.387695, 99.272727
18.387695, 99.272727
-20.612305, 99.272727
-20.612305, 99.272727
-20.612305, 99.272727
1.387695, 99.272727
1.387695, 99.272727
8.387695, 99.272727
18.387695, 99.272727
-5.612305, 99.272727
1.387695, 99.272727
-20.612305, 99.272727
1.387695, 99.272727
-18.612305, 99.272727
-5.612305, 99.272727
13.387695, 99.272727
-20.612305, 99.272727
1.387695, 99.272727
-20.612305, 99.272727
-5.612305, 99.272727
1.387695, 99.272727
-20.612305, 99.272727
-18.612305, 99.272727
1.387695, 99.272727
-5.612305, 99.272727
17.387695, 99.272727
-5.612305, 99.272727
18.387695, 99.272727
-5.612305, 99.272727
1.387695, 99.272727
-20.612305, 99.272727
1.387695, 99.272727
1.387695, 99.272727
1.387695, 99.272727
1.387695, 99.272727
1.387695, 99.272727
1.387695, 99.272727
1.387695, 99.272727
1.387695, 99.272727
-20.612305, 99.272727
-5.612305, 99.272727
-20.612305, 99.272727
1.387695, 99.272727
1.387695, 99.272727
1.387695, 99.272727
1.387695, 99.272727
1.387695, 99.272727
1.387695, 99.272727
1.387695, 99.272727
1.387695, 99.272727
1.387695, 99.272727
1.387695, 99.272727
-5.612305, 99.272727
5.387695, 99.272727
1.387695, 99.272727
-18.612305, 99.272727
1.387695, 99.272727
1.387695, 99.272727
-20.612305, 99.272727
-18.612305, 99.272727
-5.612305, 99.272727
18.387695, 99.272727
1.387695, 99.272727
8.387695, 99.272727
43.387695, 99.272727
17.387695, 99.272727
-20.612305, 99.272727
1.387695, 99.272727
1.387695, 99.272727
1.387695, 99.272727
-5.612305, 99.272727
1.387695, 99.272727
-20.612305, 99.272727
-20.612305, 99.272727
-20.612305, 99.272727
-20.612305, 99.272727
-20.612305, 99.272727
-20.612305, 99.272727
8.387695, 99.272727
18.387695, 99.272727
1.387695, 99.272727
1.387695, 99.272727
1.387695, 99.272727
1.387695, 99.272727
1.387695, 99.272727
1.387695, 99.272727
1.387695, 99.272727
1.387695, 99.272727
-18.612305, 99.272727
-20.612305, 99.272727
-20.612305, 99.272727
-20.612305, 99.272727
-20.612305, 99.272727
1.387695, 99.272727
5.387695, 99.272727
-20.612305, 99.272727
-18.612305, 99.272727
-18.612305, 99.272727
-5.612305, 99.272727
17.387695, 99.272727
1.387695, 99.272727
1.387695, 99.272727
1.387695, 99.272727
1.387695, 99.272727
1.387695, 99.272727
-5.612305, 99.272727
8.387695, 99.272727
18.387695, 99.272727
13.387695, 99.272727
-5.612305, 99.272727
1.387695, 99.272727
-5.612305, 99.272727
1.387695, 99.272727
1.387695, 99.272727
-5.612305, 99.272727
1.387695, 99.272727
-20.612305, 99.272727
-18.612305, 99.272727
1.387695, 99.272727
13.387695, 99.272727
1.387695, 99.272727
1.387695, 99.272727
8.387695, 99.272727
18.387695, 99.272727
8.387695, 99.272727
18.387695, 99.272727
-20.612305, 99.272727
-5.612305, 99.272727
-18.612305, 99.272727
-20.612305, 99.272727
-5.612305, 99.272727
17.387695, 99.272727
17.387695, 99.272727
13.387695, 99.272727
17.387695, 99.272727
13.387695, 99.272727
1.387695, 99.272727
5.387695, 99.272727
1.387695, 99.272727
-5.612305, 99.272727
8.387695, 99.272727
1.387695, 99.272727
8.387695, 99.272727
1.387695, 99.272727
493.387695, 99.272727
328.387695, 99.272727
219.387695, 99.272727
137.387695, 99.272727
-20.612305, 99.272727
43.387695, 99.272727
-99.612305, 99.272727
-532.612305, 99.272727
-375.612305, 99.272727
-114.612305, 99.272727
-45.612305, 99.272727
-20.612305, 99.272727
-20.612305, 99.272727
-5.612305, 99.272727
-20.612305, 99.272727
-5.612305, 99.272727
18.387695, 99.272727
1.387695, 99.272727
8.387695, 99.272727
1.387695, 99.272727
1.387695, 99.272727
1.387695, 99.272727
1.387695, 99.272727
1.387695, 99.272727
1.387695, 99.272727
1.387695, 99.272727
17.387695, 99.272727
13.387695, 99.272727
8.387695, 99.272727
18.387695, 99.272727
-5.612305, 99.272727
13.387695, 99.272727
8.387695, 99.272727
18.387695, 99.272727
1.387695, 99.272727
-5.612305, 99.272727
17.387695, 99.272727
1.387695, 99.272727
17.387695, 99.272727
1.387695, 99.272727
13.387695, 99.272727
1.387695, 99.272727
-18.612305, 99.272727
1.387695, 99.272727
8.387695, 99.272727
17.387695, 99.272727
-20.612305, 99.272727
1.387695, 99.272727
1.387695, 99.272727
1.387695, 99.272727
