raw_audio
10.595405
10.595405
9.595405
9.595405
-52.404595
-53.404595
-54.404595
-53.404595
9.595405
9.595405
-52.404595
9.595405
10.595405
10.595405
10.595405
9.595405
9.595405
9.595405
-52.404595
-52.404595
9.595405
9.595405
-52.404595
-54.404595
-52.404595
9.595405
9.595405
9.595405
-52.404595
9.595405
31.595405
10.595405
9.595405
-53.404595
9.595405
-53.404595
-54.404595
-54.404595
-52.404595
31.595405
31.595405
31.595405
10.595405
26.595405
9.595405
-53.404595
-53.404595
9.595405
-52.404595
9.595405
9.595405
10.595405
9.595405
-52.404595
-53.404595
-54.404595
9.595405
9.595405
9.595405
10.595405
10.595405
10.595405
-53.404595
-53.404595
-54.404595
-54.404595
-54.404595
-53.404595
9.595405
31.595405
10.595405
10.595405
26.595405
10.595405
-54.404595
-54.404595
-54.404595
-54.404595
-54.404595
9.595405
73.595405
91.595405
99.595405
73.595405
9.595405
-54.404595
-54.404595
-99.404595
-59.404595
-57.404595
-54.404595
-52.404595
91.595405
219.595405
219.595405
201.595405
73.595405
-57.404595
-246.404595
-419.404595
-291.404595
-54.404595
202.595405
347.595405
604.595405
331.595405
91.595405
-291.404595
-566.404595
-502.404595
-99.404595
146.595405
329.595405
604.595405
347.595405
146.595405
-388.404595
-567.404595
-419.404595
9.595405
219.595405
347.595405
604.595405
347.595405
10.595405
-547.404595
-821.404595
-547.404595
-54.404595
201.595405
331.595405
604.595405
604.595405
329.595405
-99.404595
-419.404595
-419.404595
-246.404595
-227.404595
-99.404595
73.595405
329.595405
329.595405
99.595405
9.595405
9.595405
-52.404595
-54.404595
-54.404595
74.595405
155.595405
73.595405
-59.404595
-227.404595
-246.404595
-246.404595
-220.404595
10.595405
330.595405
604.595405
604.595405
219.595405
-53.404595
-412.404595
-611.404595
-675.404595
-419.404595
-53.404595
219.595405
604.595405
604.595405
347.595405
155.595405
-54.404595
-249.404595
-291.404595
-227.404595
-54.404595
10.595405
73.595405
74.595405
73.595405
-54.404595
-99.404595
-220.404595
-54.404595
9.595405
154.595405
329.595405
604.595405
347.595405
155.595405
-227.404595
-547.404595
-675.404595
-675.404595
-502.404595
-54.404595
604.595405
969.595405
969.595405
777.595405
219.595405
-220.404595
-611.404595
-877.404595
-804.404595
-412.404595
35.595405
219.595405
347.595405
331.595405
203.595405
35.595405
-59.404595
-99.404595
10.595405
201.595405
201.595405
73.595405
-53.404595
-99.404595
-249.404595
-419.404595
-419.404595
-227.404595
31.595405
203.595405
347.595405
604.595405
604.595405
329.595405
74.595405
-99.404595
-388.404595
-419.404595
-419.404595
-388.404595
-59.404595
91.595405
329.595405
347.595405
347.595405
329.595405
201.595405
-54.404595
-220.404595
-227.404595
-227.404595
-227.404595
-99.404595
-54.404595
73.595405
73.595405
73.595405
31.595405
73.595405
74.595405
31.595405
10.595405
28.595405
27.595405
9.595405
-54.404595
-54.404595
-54.404595
-54.404595
-54.404595
-55.404595
-54.404595
10.595405
73.595405
74.595405
74.595405
91.595405
91.595405
73.595405
-52.404595
-53.404595
-54.404595
-54.404595
-220.404595
-220.404595
-54.404595
-52.404595
35.595405
91.595405
155.595405
203.595405
202.595405
91.595405
10.595405
-53.404595
-54.404595
-99.404595
-227.404595
-99.404595
-54.404595
-54.404595
-53.404595
26.595405
155.595405
202.595405
146.595405
73.595405
10.595405
10.595405
-53.404595
-54.404595
-54.404595
-54.404595
-54.404595
-54.404595
-57.404595
-54.404595
-52.404595
9.595405
9.595405
91.595405
219.595405
329.595405
201.595405
27.595405
-54.404595
-99.404595
-291.404595
-416.404595
-227.404595
-54.404595
151.595405
202.595405
219.595405
329.595405
203.595405
27.595405
-99.404595
-227.404595
-99.404595
-54.404595
-54.404595
9.595405
73.595405
73.595405
-54.404595
-59.404595
-99.404595
-53.404595
74.595405
146.595405
203.595405
219.595405
202.595405
10.595405
-99.404595
-246.404595
-246.404595
-246.404595
-220.404595
-54.404595
91.595405
203.595405
203.595405
153.595405
73.595405
9.595405
-54.404595
-54.404595
-54.404595
-54.404595
-52.404595
9.595405
-52.404595
-54.404595
-54.404595
-54.404595
-54.404595
9.595405
35.595405
151.595405
201.595405
146.595405
74.595405
10.595405
-54.404595
-99.404595
-227.404595
-224.404595
-59.404595
-54.404595
9.595405
74.595405
201.595405
201.595405
74.595405
10.595405
9.595405
10.595405
-52.404595
-52.404595
-52.404595
-52.404595
-54.404595
-57.404595
-99.404595
-99.404595
-54.404595
9.595405
91.595405
203.595405
329.595405
219.595405
146.595405
-54.404595
-220.404595
-246.404595
-291.404595
-246.404595
-54.404595
73.595405
201.595405
201.595405
146.595405
73.595405
9.595405
-54.404595
-54.404595
-53.404595
31.595405
74.595405
73.595405
9.595405
-54.404595
-224.404595
-227.404595
-224.404595
-54.404595
74.595405
203.595405
329.595405
329.595405
203.595405
10.595405
-163.404595
-291.404595
-388.404595
-227.404595
-54.404595
35.595405
201.595405
203.595405
201.595405
35.595405
-53.404595
-54.404595
-55.404595
-54.404595
9.595405
91.595405
146.595405
73.595405
-52.404595
-54.404595
-220.404595
-227.404595
-99.404595
9.595405
91.595405
202.595405
203.595405
203.595405
146.595405
9.595405
-99.404595
-227.404595
-246.404595
-227.404595
-54.404595
28.595405
154.595405
202.595405
201.595405
91.595405
9.595405
-54.404595
-99.404595
-99.404595
-54.404595
10.595405
73.595405
91.595405
91.595405
27.595405
-54.404595
-99.404595
-224.404595
-54.404595
35.595405
201.595405
202.595405
203.595405
201.595405
10.595405
-99.404595
-227.404595
-246.404595
-224.404595
-54.404595
35.595405
201.595405
202.595405
151.595405
73.595405
-52.404595
-54.404595
-99.404595
-99.404595
-54.404595
9.595405
73.595405
91.595405
74.595405
9.595405
-54.404595
-54.404595
-54.404595
-54.404595
9.595405
73.595405
74.595405
73.595405
10.595405
-53.404595
-54.404595
-54.404595
-54.404595
-53.404595
-52.404595
9.595405
9.595405
10.595405
9.595405
10.595405
10.595405
9.595405
10.595405
26.595405
10.595405
-52.404595
-54.404595
-54.404595
-54.404595
-54.404595
-52.404595
31.595405
73.595405
31.595405
9.595405
9.595405
26.595405
27.595405
10.595405
9.595405
9.595405
-52.404595
-54.404595
-54.404595
-54.404595
-54.404595
-54.404595
-52.404595
31.595405
91.595405
146.595405
74.595405
35.595405
31.595405
9.595405
-54.404595
-55.404595
-54.404595
-54.404595
-54.404595
-53.404595
9.595405
35.595405
74.595405
74.595405
73.595405
73.595405
73.595405
9.595405
-54.404595
-54.404595
-54.404595
-54.404595
-54.404595
-54.404595
9.595405
28.595405
26.595405
10.595405
10.595405
35.595405
73.595405
10.595405
10.595405
31.595405
27.595405
-52.404595
-59.404595
-220.404595
-99.404595
-54.404595
-54.404595
35.595405
155.595405
202.595405
201.595405
91.595405
31.595405
-53.404595
-54.404595
-99.404595
-99.404595
-54.404595
-53.404595
9.595405
28.595405
35.595405
35.595405
27.595405
27.595405
27.595405
28.595405
10.595405
9.595405
-52.404595
-54.404595
-54.404595
-54.404595
-54.404595
-53.404595
-53.404595
