index, value, filtered
1662, -17, 5
1663, -12, 12
1664, -17, 5
1665, -17, 11
1666, -12, 3
1667, -17, 8
1668, -17, 6
1669, -17, 3
1670, -17, 0
1671, -12, -2
1672, -17, -6
1673, -19, -10
1674, 10, -13
1675, 10, -12
1676, 10, -14
1677, -12, -13
1678, -19, -13
1679, 10, -13
1680, 10, -13
1681, 10, -8
1682, -19, -3
1683, -21, 1
1684, 10, 8
1685, -21, 16
1686, -21, 24
1687, -21, 34
1688, -21, 44
1689, -21, 54
1690, -21, 65
1691, -21, 61
1692, -21, -73
1693, -21, -64
1694, -21, -55
1695, -21, -48
1696, -21, -42
1697, -21, -38
1698, -21, -34
1699, -21, 16
1700, -21, 18
1701, -21, 16
1702, -35, 14
1703, -19, 10
1704, -12, 22
1705, -3, 19
1706, -3, 14
1707, 10, 20
1708, 14, 14
1709, 14, 9
1710, 14, 2
1711, 26, -2
1712, 26, -7
1713, 27, -6
1714, 27, -8
1715, 27, -8
1716, 28, -9
1717, 28, -6
1718, 28, -5
1719, 28, -7
1720, 28, -8
1721, 28, -4
1722, 27, 1
1723, 26, -3
1724, 27, -2
1725, 27, 2
1726, 14, 4
1727, 14, 4
1728, 14, 5
1729, 14, 0
1730, 14, 5
1731, 14, 4
1732, 14, 3
1733, 14, 2
1734, 14, 1
1735, 14, 8
1736, 14, 0
1737, 14, -1
1738, 14, -2
1739, 14, -2
1740, 14, -3
1741, 26, -3
1742, 14, -2
1743, 14, -2
1744, 14, -6
1745, 14, -1
1746, 14, 0
1747, 14, 1
1748, 14, 2
1749, 14, -1
1750, 14, 2
1751, 14, 0
1752, 14, 5
1753, 14, 0
1754, 26, 0
1755, 14, 5
1756, 26, 0
1757, 14, -1
1758, 28, -3
1759, 28, -4
1760, 28, -1
1761, 26, -7
1762, 28, -11
1763, 28, 15
1764, 28, 14
1765, 28, 13
1766, 28, -9
1767, 28, -17
1768, 28, 11
1769, 28, 11
1770, 28, 12
1771, 28, -15
1772, 28, -15
1773, 28, 17
1774, 28, -11
1775, 28, -9
1776, 28, -6
1777, 28, -3
1778, 28, 0
1779, 28, 2
1780, 35, 2
1781, 28, 3
1782, 28, 4
1783, 35, 5
1784, 35, 5
1785, 35, 5
1786, 35, 3
1787, 35, 3
1788, 35, 1
1789, 35, 0
1790, 35, -3
1791, 38, -20
1792, 41, -7
1793, 35, -4
1794, 35, 0
1795, 35, -3
1796, 41, 5
1797, 41, 5
1798, 41, 1
1799, 41, -1
1800, 41, 7
1801, 41, 4
1802, 41, 2
1803, 41, 0
1804, 41, 0
1805, 41, 0
1806, 41, -1
1807, 41, -1
1808, 41, -1
1809, -12, 0
1810, -118, -1
1811, -118, -1
1812, -118, 0
1813, -118, 2
1814, -118, 4
1815, -118, -6
1816, -118, -4
1817, -118, -3
1818, -67, -1
1819, -67, 0
1820, -67, 0
1821, -67, 1
1822, -49, 1
1823, -49, 1
1824, -49, 1
1825, -36, 1
1826, -36, 0
1827, -35, 0
1828, -35, 0
1829, -35, 0
1830, -28, 10
1831, -28, -1
1832, -28, -2
1833, -25, -2
1834, -17, -2
1835, -19, -2
1836, -17, -2
1837, -17, -2
1838, -17, -2
1839, -17, -2
1840, -19, -2
1841, -17, -2
1842, -17, -2
1843, -12, 9
1844, -12, -3
1845, -17, 7
1846, -12, -4
1847, -12, 7
1848, -12, 6
1849, -12, 5
1850, -12, 1
1851, -12, 2
1852, -4, 0
1853, -12, 0
1854, -12, -2
1855, -12, -4
1856, -12, -4
1857, -12, -5
1858, -12, -5
1859, -12, -5
1860, -4, -5
1861, -12, -4
1862, -12, -3
1863, -12, -2
1864, -12, -1
1865, -12, 0
1866, -17, 1
1867, -12, 3
1868, -13, 4
1869, -12, 11
1870, -12, 5
1871, -17, 5
1872, -17, 11
1873, -12, 10
1874, -17, 8
1875, -12, 6
1876, -17, 3
1877, -17, 0
1878, -19, -3
1879, -17, -7
1880, -12, -7
1881, -12, -7
1882, 10, -16
1883, 10, -18
1884, 10, -19
1885, 10, -13
1886, 10, -13
1887, 10, -11
1888, 10, -7
1889, 10, -3
1890, -19, 2
1891, -21, 9
1892, -19, 17
1893, -20, 27
1894, -21, 37
1895, -21, 47
1896, -21, 58
1897, -21, 69
1898, -21, 27
1899, -21, -68
1900, -21, -58
1901, -21, -49
1902, -21, -42
1903, -21, -36
1904, -21, -32
1905, -21, -29
1906, -21, -27
1907, -21, 22
1908, -21, 21
1909, -21, 18
1910, -35, 14
1911, -28, 26
1912, -17, 21
1913, -3, 14
1914, -3, 21
1915, -3, 14
1916, 12, 8
1917, 14, 1
1918, 14, -3
1919, 14, -2
1920, 27, -6
1921, 27, -10
1922, 27, -10
1923, 28, -4
1924, 28, -8
1925, 28, -6
1926, 28, -6
1927, 28, -6
1928, 28, -5
1929, 28, -6
1930, 27, -3
1931, 27, -1
1932, 26, 4
1933, 28, 5
1934, 14, 0
1935, 26, 5
1936, 14, 6
1937, 14, 5
1938, 14, 4
1939, 14, 3
1940, 14, 2
1941, 14, 9
1942, 14, 0
1943, 14, 0
1944, 14, -2
1945, 14, -3
1946, 14, -3
1947, 14, -4
1948, 14, -4
1949, 14, 3
1950, 14, -3
1951, 14, -3
1952, 14, -2
1953, 14, 0
1954, 14, 0
1955, 14, -3
1956, 14, 2
1957, 14, 2
1958, 14, 4
1959, 14, 4
1960, 14, 0
1961, 14, 0
1962, 14, 4
1963, 14, -1
1964, 26, 2
1965, 14, -3
1966, 14, -5
1967, 26, -9
1968, 28, -9
1969, 26, -6
1970, 28, -7
1971, 28, 12
1972, 28, 10
1973, 28, 9
1974, 28, 9
1975, 28, 8
1976, 28, 9
1977, 28, 9
1978, 28, 10
1979, 28, -16
1980, 28, -16
1981, 28, -12
1982, 28, -10
1983, 28, -8
1984, 28, -5
1985, 28, -2
1986, 28, 0
1987, 28, 1
1988, 28, 3
1989, 28, 4
1990, 28, 6
1991, 35, 6
1992, 35, 7
1993, 28, 6
1994, 35, 5
1995, 35, 5
1996, 35, 3
1997, 35, 1
1998, 38, -1
1999, 35, -18
2000, 35, -14
2001, 35, -7
2002, 41, 2
2003, 40, -1
2004, 35, -5
2005, 35, 5
2006, 40, 3
2007, 41, 0
2008, 41, -2
2009, 41, 7
2010, 41, 4
2011, 41, 2
2012, 41, 1
2013, 41, 0
2014, 41, 0
2015, 41, 0
2016, 41, 0
2017, 41, 0
2018, -67, 0
2019, -118, -2
2020, -118, 0
2021, -118, 0
2022, -118, 4
2023, -118, -7
2024, -118, 5
2025, -67, -4
2026, -67, -2
2027, -67, -1
2028, -67, 0
2029, -67, 0
2030, -51, 0
2031, -49, 1
2032, -49, 1
2033, -49, 1
2034, -36, 1
2035, -36, 1
2036, -35, 0
2037, -35, 0
2038, -35, 0
2039, -35, 0
2040, -28, 0
2041, -25, 0
2042, -22, 0
2043, -19, 0
2044, -19, 0
2045, -17, 0
2046, -17, 0
2047, -17, 0
2048, -17, 0
2049, -17, 0
2050, -12, 0
2051, -12, -1
2052, -12, -1
2053, -17, 9
2054, -12, -3
2055, -12, -4
2056, -12, 5
2057, -12, 6
2058, -12, 2
2059, -12, 3
2060, -17, 2
2061, -12, 0
2062, -12, 0
2063, -12, -2
2064, -12, -3
2065, -12, -3
2066, -12, -4
2067, -12, -4
2068, -12, -4
2069, -12, -4
2070, -12, -3
2071, -12, -2
2072, -12, -1
2073, -12, 0
2074, -12, 1
2075, -12, 2
2076, -13, 3
2077, -12, 4
2078, -12, 5
2079, -12, 5
2080, -17, 11
2081, -17, 10
2082, -17, 2
2083, -17, 7
2084, -17, 5
2085, -17, 2
2086, -17, 0
2087, -17, -1
2088, -17, -7
2089, -19, -10
2090, 10, -13
2091, 10, -9
2092, 10, -12
2093, 10, -18
2094, 10, -18
2095, 10, -11
2096, 10, -8
2097, 10, -4
2098, -19, 0
2099, -21, 5
2100, -19, 12
2101, -21, 21
2102, -21, 30
2103, -21, 39
2104, -21, 49
2105, -21, 60
2106, -21, 70
2107, -21, -27
2108, -21, -69
2109, -21, -60
2110, -21, -52
2111, -21, -46
2112, -21, -41
2113, -21, -37
2114, -21, 15
2115, -21, 16
2116, -21, 16
2117, -21, 14
2118, -21, 11
2119, -35, 23
2120, -20, 20
2121, -12, 15
2122, -3, 9
2123, -3, 16
2124, 12, 10
2125, 12, 5
2126, 14, 0
2127, 14, -5
2128, 26, -10
2129, 27, -7
2130, 28, -7
2131, 27, -7
2132, 27, -6
2133, 28, -7
2134, 28, -5
2135, 27, -5
2136, 28, -5
2137, 28, -4
2138, 28, -3
2139, 28, 2
2140, 28, 3
2141, 27, 4
2142, 26, 0
2143, 26, 5
2144, 27, 5
2145, 14, 5
2146, 14, 4
2147, 14, 4
2148, 14, 3
2149, 14, -2
2150, 14, 1
2151, 14, 0
2152, 14, 0
2153, 14, -1
2154, 14, -2
2155, 14, -2
2156, 14, -2
2157, 14, -2
2158, 14, -2
2159, 14, -2
2160, 14, -1
2161, 14, 0
2162, 14, 0
2163, 14, 1
2164, 14, 2
2165, 26, 2
2166, 27, 4
2167, 14, 4
2168, 14, 4
2169, 14, 0
2170, 14, -1
2171, 14, -1
2172, 26, -2
2173, 26, -3
2174, 28, -5
2175, 27, -6
2176, 26, -8
2177, 28, -10
2178, 28, -13
2179, 28, 13
2180, 28, 12
2181, 28, 11
2182, 28, 10
2183, 28, 10
2184, 28, 10
2185, 28, 10
2186, 28, 11
2187, 28, -15
2188, 28, -16
2189, 28, -12
2190, 28, -11
2191, 28, -9
2192, 28, -6
2193, 28, -3
2194, 28, 0
2195, 28, 1
2196, 28, 2
2197, 35, 3
2198, 35, 5
2199, 28, 5
2200, 35, 6
2201, 35, 5
2202, 28, 5
2203, 35, 5
2204, 35, 3
2205, 35, 1
2206, 38, 0
2207, 35, -3
2208, 35, -20
2209, 38, -9
2210, 41, -5
2211, 41, 0
2212, 41, -3
2213, 40, 7
2214, 40, 3
2215, 41, 1
2216, 41, -1
2217, 41, 7
2218, 41, 5
2219, 41, 3
2220, 41, 0
2221, 41, 0
2222, 41, 0
2223, 41, -1
2224, 41, -3
2225, 41, -2
2226, -66, -2
2227, -118, -3
2228, -118, -1
2229, -118, 0
2230, -118, 1
2231, -118, 2
2232, -118, 3
2233, -118, 6
2234, -67, -4
2235, -67, -2
2236, -67, -1
2237, -67, 0
2238, -66, 0
2239, -49, 0
2240, -49, 1
2241, -49, 0
2242, -36, 1
2243, -36, 0
2244, -35, 0
2245, -35, 0
2246, -29, 0
2247, -28, 0
2248, -28, -1
2249, -28, -1
2250, -28, -2
2251, -25, -2
2252, -23, -2
2253, -17, -3
2254, -17, 8
2255, -17, 9
2256, -17, -3
2257, -17, -3
2258, -12, -4
2259, -17, -4
2260, -12, -5
2261, -17, 6
2262, -12, 5
2263, -12, 6
2264, -12, 4
2265, -12, 2
2266, -12, 2
2267, -12, 1
2268, -12, 0
2269, -12, 0
2270, -12, -1
2271, -12, -2
2272, -12, -3
2273, -12, -4
2274, -12, -4
2275, -12, -4
2276, -12, -4
2277, -12, -4
2278, -12, -3
2279, -12, -2
2280, -4, -1
2281, -12, 0
2282, -12, 1
2283, -17, 2
2284, -12, 3
2285, -17, 4
2286, -12, 11
2287, -17, 11
2288, -17, 4
2289, -17, 10
2290, -17, 8
2291, -17, 0
2292, -17, 4
2293, -17, 1
2294, -17, -1
2295, -17, -2
2296, -17, -8
2297, -12, -12
2298, 10, -11
2299, 10, -11
2300, 10, -13
2301, 10, -13
2302, 10, -14
2303, 10, -13
2304, 10, -10
2305, -19, -6
2306, -21, -1
2307, -21, 4
2308, -21, 12
2309, -21, 20
2310, -21, 30
2311, -21, 40
2312, -21, 50
2313, -21, 61
2314, -21, 72
2315, -21, -24
2316, -21, -66
2317, -21, -57
2318, -21, -49
2319, -21, -42
2320, -21, -37
2321, -21, -33
2322, -21, -30
2323, -21, 20
2324, -21, 20
2325, -35, 18
2326, -17, 15
2327, -3, 12
2328, -3, 24
2329, 10, 18
2330, 12, 12
2331, 14, 18
2332, 14, 11
2333, 14, 6
2334, 26, 0
2335, 28, 1
2336, 28, -2
2337, 27, -7
2338, 28, -10
2339, 28, -13
2340, 28, -11
2341, 28, -11
2342, 27, -5
2343, 28, -4
2344, 28, -4
2345, 28, -3
2346, 28, -2
2347, 27, 3
2348, 26, -1
2349, 27, 4
2350, 27, 0
2351, 14, 5
2352, 14, 5
2353, 14, 5
2354, 14, 5
2355, 14, 4
2356, 14, 3
2357, 14, 2
2358, 14, 1
2359, 14, 0
2360, 14, -1
2361, 14, -2
2362, 14, -2
2363, 14, -3
2364, 14, -3
2365, 14, -3
2366, 14, -2
2367, 14, -2
2368, 14, -1
2369, 14, 7
2370, 14, 0
2371, 14, 1
2372, 26, -2
2373, 14, 3
2374, 14, 0
2375, 14, 5
2376, 26, 0
2377, 26, 0
2378, 14, 0
2379, 14, -1
2380, 26, -2
2381, 26, -3
2382, 28, -4
2383, 28, -6
2384, 26, -8
2385, 27, -10
2386, 28, -6
2387, 28, 13
2388, 28, 12
2389, 28, 11
2390, 28, 11
2391, 28, 11
2392, 28, 11
2393, 28, 12
2394, 28, -15
2395, 28, -15
2396, 28, -13
2397, 28, -10
2398, 28, -8
2399, 28, -5
2400, 28, -2
2401, 28, 0
2402, 35, 3
2403, 28, 4
2404, 28, 4
2405, 28, 5
2406, 35, 5
2407, 35, 5
2408, 28, 5
2409, 35, 3
2410, 35, 2
2411, 35, 0
2412, 35, -1
2413, 38, -4
2414, 35, -21
2415, 35, -7
2416, 35, 2
2417, 41, -1
2418, 41, 7
2419, 41, 5
2420, 40, 3
2421, 41, 0
2422, 41, -3
2423, 41, 5
2424, 41, 4
2425, 41, 2
2426, 41, 0
2427, 41, 0
2428, 41, -1
2429, 41, -2
2430, 41, -2
2431, 41, -3
2432, 41, -1
2433, -67, -1
2434, -118, -2
2435, -118, 0
2436, -118, 0
2437, -118, 1
2438, -118, 4
2439, -118, 6
2440, -67, -4
2441, -67, -2
2442, -67, -1
2443, -67, 0
2444, -67, 0
2445, -51, 0
2446, -49, 1
2447, -49, 1
2448, -49, 1
2449, -36, 0
2450, -35, 0
2451, -35, 0
2452, -35, 0
2453, -35, 0
2454, -35, -1
2455, -28, -1
2456, -28, -1
2457, -25, -2
2458, -19, -2
2459, -19, -2
2460, -19, -2
2461, -17, 8
2462, -17, -3
2463, -12, -3
2464, -17, -3
2465, -12, 8
2466, -13, 7
2467, -12, -4
2468, -12, -5
2469, -12, 5
2470, -12, 4
2471, -12, 5
2472, -12, 4
2473, -12, 0
2474, -12, 0
2475, -12, 0
2476, -12, 0
2477, -12, -2
2478, -12, -2
2479, -12, -3
2480, -12, -4
2481, -12, -4
2482, -12, -4
2483, -4, -4
2484, -12, -3
2485, -12, -3
2486, -12, -2
2487, -12, -1
2488, -4, 0
2489, -12, 1
2490, -12, 2
2491, -17, 10
2492, -12, 4
2493, -17, 4
2494, -12, 4
2495, -17, 11
2496, -17, 10
2497, -17, 1
2498, -17, 6
2499, -17, 4
2500, -17, 1
2501, -17, -1
2502, -17, -2
2503, -19, -8
2504, -12, -11
2505, -12, -14
2506, 10, -10
2507, 10, -11
2508, 10, -12
2509, 10, -13
2510, 10, -11
2511, 10, -9
2512, 10, -5
2513, 10, 0
2514, -19, 5
2515, -21, 12
2516, -21, 20
2517, -21, 29
2518, -21, 39
2519, -21, 49
2520, -21, 59
2521, -21, 70
2522, -21, -27
2523, -21, -69
2524, -21, -60
2525, -21, -53
2526, -21, -46
2527, -21, -41
2528, -21, -37
2529, -21, 15
2530, -21, 16
2531, -21, 16
2532, -21, 14
2533, -35, 11
2534, -19, 23
2535, -3, 21
2536, -3, 15
2537, -3, 9
2538, 12, 16
2539, 12, 11
2540, 14, 5
2541, 14, 0
2542, 14, -5
2543, 26, -10
2544, 26, -7
2545, 28, -10
2546, 28, -10
2547, 28, -5
2548, 27, -7
2549, 26, -7
2550, 27, -5
2551, 28, -5
2552, 28, 0
2553, 28, -3
2554, 27, 2
2555, 26, 2
2556, 28, 3
2557, 26, 4
2558, 27, 4
2559, 14, 4
2560, 14, 4
2561, 14, 4
2562, 14, 3
2563, 14, 2
2564, 14, 1
2565, 14, 0
2566, 14, -1
2567, 14, -2
2568, 14, -3
2569, 14, -3
2570, 14, -4
2571, 14, -4
2572, 14, 3
2573, 14, -3
2574, 14, -3
2575, 14, -2
2576, 14, -1
2577, 26, 8
2578, 14, 1
2579, 14, 2
2580, 14, -1
2581, 14, 4
2582, 14, 0
2583, 14, 5
2584, 26, 0
2585, 14, 0
2586, 14, 0
2587, 14, -1
2588, 26, -2
2589, 26, -3
2590, 28, -5
2591, 27, -7
2592, 27, -11
2593, 26, -6
2594, 28, -8
2595, 28, 12
2596, 28, 10
2597, 28, 9
2598, 28, 9
2599, 28, 9
2600, 28, 9
2601, 28, 10
2602, 28, 11
2603, 28, -15
2604, 28, -15
2605, 28, -12
2606, 28, -10
2607, 28, -7
2608, 28, -4
2609, 28, 0
2610, 28, 1
2611, 28, 1
2612, 28, 3
2613, 28, 4
2614, 35, 5
2615, 35, 5
2616, 35, 4
2617, 28, 4
2618, 35, 3
2619, 35, 2
2620, 35, 0
2621, 35, -3
2622, 35, -20
2623, 35, -7
2624, 35, 4
2625, 38, 0
2626, 41, -3
2627, 41, 8
2628, 41, 4
2629, 41, 2
2630, -3, -1
2631, -118, -6
2632, -118, 2
2633, -118, 1
2634, -118, 1
2635, -118, 0
2636, -118, 0
2637, -118, -1
2638, -67, -2
2639, -67, 0
2640, -67, 0
2641, -67, 0
2642, -51, 1
2643, -49, 1
2644, -49, 1
2645, -49, 4
2646, -49, 3
2647, -36, 5
2648, -35, -6
2649, -35, -5
2650, -35, -4
2651, -35, -4
2652, -28, -3
2653, -28, -2
2654, -28, -1
2655, -25, -1
2656, -19, 0
2657, -22, 0
2658, -19, 0
2659, -17, 1
2660, -17, 2
2661, -17, 2
2662, -13, 2
2663, -12, 2
2664, -12, 2
2665, -13, 2
2666, -12, 14
2667, -12, 1
2668, -12, 0
2669, -17, 0
2670, -12, -1
2671, -12, -3
2672, -12, -4
2673, -12, 5
2674, -12, -7
2675, -12, -9
2676, -12, -10
2677, -12, 0
2678, -12, -1
2679, -12, 0
2680, -12, -1
2681, -4, -1
2682, -12, -2
2683, -12, 0
2684, -12, 0
2685, -12, 1
2686, -12, 2
2687, -12, 3
2688, -12, 4
2689, -12, 5
2690, -17, 6
2691, -13, 6
2692, -17, 6
2693, -17, 6
2694, -17, 5
2695, -17, 4
2696, -19, 2
2697, -19, 0
2698, -17, -1
2699, -17, -4
2700, -17, -7
2701, -19, -10
2702, -12, -12
2703, 10, -7
2704, 10, -9
2705, 10, -11
2706, 10, -18
2707, 10, -11
2708, 10, -9
2709, 10, -6
2710, 10, -3
2711, -19, 1
2712, -19, 7
2713, -21, 15
2714, -21, 26
2715, -21, 38
2716, -21, 47
2717, -21, 57
2718, -21, 67
2719, -21, 33
2720, -21, -71
2721, -21, -62
2722, -21, -54
2723, -21, -47
2724, -21, -42
2725, -21, -37
2726, -21, -34
2727, -21, 17
2728, -21, 18
2729, -21, 16
2730, -21, 14
2731, -28, 26
2732, -17, 24
2733, -3, 19
2734, -3, 13
2735, -3, 7
2736, 12, 14
2737, 14, 8
2738, 14, 2
2739, 14, -2
2740, 26, -7
2741, 27, -4
2742, 27, -8
2743, 28, -11
2744, 27, -10
2745, 27, -6
2746, 26, -9
2747, 28, -7
2748, 28, -4
2749, 14, -4
2750, 26, -3
2751, 28, 1
2752, 26, 3
2753, 26, 4
2754, 26, 4
2755, 26, 5
2756, 28, 5
2757, 27, 5
2758, 14, 0
2759, 14, 4
2760, 14, 3
2761, 14, 2
2762, 14, 1
2763, 14, 0
2764, 14, -1
2765, 14, -2
2766, 14, -3
2767, 14, -3
2768, 14, -3
2769, 14, -3
2770, 14, 4
2771, 14, -3
2772, 14, -2
2773, 14, -1
2774, 14, 0
2775, 14, 1
2776, 14, 2
2777, 26, 3
2778, 14, 4
2779, 14, 0
2780, 26, 4
2781, 26, 1
2782, 14, 0
2783, 14, 0
2784, 26, 0
2785, 26, -3
2786, 28, -5
2787, 27, -4
2788, 27, -6
2789, 26, -8
2790, 28, -12
2791, 28, -7
2792, 28, 12
2793, 28, 11
2794, 28, 10
2795, 28, 9
2796, 28, 9
2797, 28, 9
2798, 28, 10
2799, 28, 11
2800, 28, -15
2801, 28, -13
2802, 28, -13
2803, 28, -10
2804, 35, -7
2805, 35, -4
2806, 28, -1
2807, 28, 1
2808, 28, 1
2809, 35, 2
2810, 28, 4
2811, 35, 5
2812, 28, 5
2813, 28, 5
2814, 28, 4
2815, 28, 3
2816, 35, 2
2817, 35, 0
2818, 35, -1
2819, 35, -4
2820, 35, -14
2821, 38, -7
2822, 40, 2
2823, 35, -1
2824, 38, -4
2825, 41, 6
2826, 41, 4
2827, 41, 1
2828, 41, -2
2829, 41, 6
2830, 41, 5
2831, 41, 2
2832, 41, 2
2833, 41, 0
2834, 41, -1
2835, 41, -3
2836, 41, -1
2837, 41, -1
2838, -35, -15
2839, -118, -3
2840, -118, -1
2841, -118, 0
2842, -118, 0
2843, -118, 2
2844, -118, 4
2845, -67, 8
2846, -67, 9
2847, -67, -2
2848, -67, -1
2849, -51, -1
2850, -49, 0
2851, -49, 0
2852, -36, 0
2853, -36, 0
2854, -36, 0
2855, -36, 0
2856, -35, 0
2857, -35, 0
2858, -35, 0
2859, -35, -1
2860, -28, -1
2861, -25, -2
2862, -22, -2
2863, -19, -2
2864, -20, -2
2865, -17, -3
2866, -12, 8
2867, -17, -3
2868, -17, -3
2869, -17, 7
2870, -12, 7
2871, -12, -4
2872, -12, -5
2873, -12, 5
2874, -13, 4
2875, -12, 5
2876, -12, 3
2877, -12, 2
2878, -4, 0
2879, -12, 0
2880, -12, 0
2881, -12, -1
2882, -12, -2
2883, -12, -3
2884, -12, -4
2885, -12, -4
2886, -12, -5
2887, -12, -4
2888, -12, -5
2889, -4, -4
2890, -4, -3
2891, -12, -2
2892, -12, -1
2893, -17, 6
2894, -12, 8
2895, -12, 2
2896, -12, 3
2897, -17, 4
2898, -12, 12
2899, -17, 5
2900, -12, 11
2901, -17, 4
2902, -17, 2
2903, -17, 0
2904, -17, -1
2905, -17, 2
2906, -19, 0
2907, -19, -3
2908, -19, -6
2909, 10, -9
2910, 10, -9
2911, -12, -10
2912, -19, -17
2913, 10, -14
2914, 10, -11
2915, -12, -10
2916, -21, -9
2917, 10, -5
2918, -19, 0
2919, -21, 4
2920, -21, 11
2921, -21, 19
2922, -21, 28
2923, -21, 37
2924, -21, 47
2925, -21, 57
2926, -21, 67
2927, -21, 1
2928, -21, -72
2929, -21, -64
2930, -21, -56
2931, -21, -50
2932, -21, -45
2933, -21, -41
2934, -21, 12
2935, -21, 13
2936, -35, 12
2937, -17, 10
2938, -12, 24
2939, -3, 22
2940, -3, 17
2941, 12, 25
2942, 14, 20
2943, 14, 13
2944, 14, 7
2945, 14, 3
2946, 26, -2
2947, 28, -7
2948, 27, -11
2949, 26, -8
2950, 28, -8
2951, 28, -8
2952, 28, -6
2953, 27, -8
2954, 26, -6
2955, 28, -1
2956, 28, -5
2957, 28, -4
2958, 26, -3
2959, 26, 1
2960, 26, 2
2961, 26, 3
2962, 28, 4
2963, 14, 3
2964, 14, 4
2965, 14, 4
2966, 26, 3
2967, 14, 11
2968, 14, 2
2969, 14, 1
2970, 14, 0
2971, 14, -1
2972, 14, -2
2973, 14, -2
2974, 14, -3
2975, 14, -3
2976, 14, -4
2977, 14, -4
2978, 14, 4
2979, 14, 4
2980, 14, -2
2981, 14, -1
2982, 14, -5
2983, 14, 0
2984, 14, 1
2985, 14, 2
2986, 14, -1
2987, 28, 4
2988, 14, 0
2989, 26, 4
2990, 27, 0
2991, 14, 0
2992, 14, -1
2993, 26, -2
2994, 28, -3
2995, 28, -6
2996, 27, -7
2997, 26, -9
2998, 28, 18
2999, 28, 17
3000, 28, -5
3001, 28, -12
3002, 28, 15
3003, 28, 15
3004, 28, -5
3005, 28, -13
3006, 28, 18
3007, 28, -9
3008, 28, -9
3009, 28, -7
3010, 35, -5
3011, 28, -3
3012, 35, -1
3013, 35, 1
3014, 28, 3
3015, 28, 4
3016, 35, 4
3017, 28, 4
3018, 28, 4
3019, 35, 4
3020, 35, 3
3021, 35, 1
3022, 35, 0
3023, 35, -1
3024, 35, -3
3025, 40, -20
3026, 41, -5
3027, 38, -3
3028, 38, 1
3029, 40, -2
3030, 41, 9
3031, 41, 7
3032, 41, 3
3033, 41, 0
3034, 41, -3
3035, 41, 5
3036, 41, 5
3037, 41, 1
3038, 41, 0
3039, 41, 0
3040, 41, -1
3041, 41, -2
3042, 41, -3
3043, -51, -4
3044, -118, -3
3045, -118, -2
3046, -118, 0
3047, -118, -1
3048, -118, 0
3049, -118, 2
3050, -118, 3
3051, -67, 7
3052, -67, -4
3053, -67, -3
3054, -67, -2
3055, -67, 10
3056, -49, 0
3057, -49, 0
3058, -49, 0
3059, -36, 0
3060, -36, 0
3061, -35, 0
3062, -35, 0
3063, -35, 0
3064, -29, 0
3065, -28, -1
3066, -28, -1
3067, -28, -1
3068, -25, -1
3069, -25, -1
3070, -19, -1
3071, -17, -1
3072, -17, -1
3073, -17, -1
3074, -17, -1
3075, -12, -1
3076, -17, 11
3077, -12, -2
3078, -12, 8
3079, -12, 8
3080, -12, -5
3081, -12, -6
3082, -12, 4
3083, -12, 4
3084, -12, 3
3085, -12, 0
3086, -12, -1
3087, -12, 0
3088, -12, -2
3089, -4, -3
3090, -12, -4
3091, -12, -4
3092, -12, -5
3093, -12, -5
3094, -12, -4
3095, -12, -4
3096, -12, -3
3097, -12, -2
3098, -12, 0
3099, -12, 7
3100, -12, 1
3101, -12, 9
3102, -12, 10
3103, -12, 4
3104, -12, 4
3105, -12, 11
3106, -17, 3
3107, -17, 1
3108, -17, 6
3109, -19, 4
3110, -17, 1
3111, -19, -1
3112, -17, -4
3113, -17, -8
3114, 10, -6
3115, 10, -8
3116, 10, -13
3117, 10, -15
3118, 10, -14
3119, 10, -13
3120, -12, -12
3121, -19, -10
3122, -21, -7
3123, -21, -1
3124, 10, 4
3125, -21, 12
3126, -19, 19
3127, -21, 29
3128, -21, 39
3129, -21, 49
3130, -21, 60
3131, -21, 70
3132, -21, -10
3133, -21, -67
3134, -21, -58
3135, -21, -50
3136, -21, -43
3137, -21, -38
3138, -21, -34
3139, -21, -31
3140, -21, 20
3141, -21, 20
3142, -35, 18
3143, -19, 15
3144, -3, 11
3145, -3, 24
3146, -3, 18
3147, 12, 12
3148, 14, 19
3149, 14, 12
3150, 26, 7
3151, 14, 1
3152, 26, -4
3153, 26, -2
3154, 28, -6
3155, 27, -9
3156, 28, -12
3157, 27, -11
3158, 26, -12
3159, 27, -7
3160, 28, -5
3161, 28, -4
3162, 28, -4
3163, 27, -3
3164, 26, 2
3165, 26, -1
3166, 28, 4
3167, 14, 5
3168, 14, 5
3169, 14, 5
3170, 26, 5
3171, 14, 4
3172, 14, 3
3173, 14, 2
3174, 14, 1
3175, 14, 0
3176, 14, 0
3177, 14, -1
3178, 14, 5
3179, 14, -2
3180, 14, -3
3181, 14, -3
3182, 14, -3
3183, 14, -3
3184, 14, -2
3185, 14, -2
3186, 26, -1
3187, 26, 0
3188, 14, 0
3189, 14, 1
3190, 26, 2
3191, 26, 3
3192, 14, 3
3193, 14, 3
3194, 14, 3
3195, 14, -1
3196, 14, -2
3197, 27, -3
3198, 27, -6
3199, 14, -5
3200, 14, -9
3201, 26, -8
3202, 28, -9
3203, 27, 15
3204, 27, 14
3205, 28, 13
3206, 28, 12
3207, 28, 12
3208, 28, 12
3209, 28, -9
3210, 28, -15
3211, 28, -16
3212, 28, -14
3213, 28, 18
3214, 28, -10
3215, 28, -6
